trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
53,52,tpe,18,0.37205433462117155,1.9534296355094234,0.8091401180551028,547,6,0.13190941859944585,7.285811705170284,0.9452906714888865,0.5657457097621017,4.4058163482791565e-05,10.486092302396118,0.2949522660953205,0.2318722798095295,0.4090743565233723,8615.934528603886,4927.872419159361,0.18178368259422764,0.2523199451431639,1.013372273908083,0.8794237287278651,180.0727333999239,0.2949522660953205
32,31,tpe,16,0.09379812195436926,1.6025212797648403,1.2698267268963588,968,5,0.17268188625423164,0.5679440644248965,0.8198010134724384,0.6671567577348115,3.5376311656199296e-05,20.95923830265363,0.2951844661673875,0.230947026583847,0.4137809560584388,8581.553872057064,4879.007334462258,0.17787966160639174,0.2569497583341621,1.0295473537564668,0.9120477631569525,189.7740194001235,0.2951844661673875
23,22,tpe,17,0.15287616597554143,1.0391293655403473,0.9021563668823478,477,3,0.07572712638746695,0.4380785217396469,0.8560749031303667,0.7606073344247581,0.0002746065706937731,7.074998098087898,0.2953428660356879,0.23096879644015128,0.41367043282695515,8582.362798664284,4874.928255896978,0.17737130199587353,0.25749627838214634,1.0305978300957286,0.8560548665711398,98.01312840008177,0.2953428660356879
38,37,tpe,22,0.09091349477458963,1.10198974221797,1.0314564761648188,459,3,0.09605203662589523,1.212652226252203,0.7538086225531426,0.7719392169755794,8.118665414867334e-05,0.3542749372883546,0.2953921082731089,0.23159153357722698,0.41050445169346883,8605.502530614916,4941.422349002426,0.1803300998615269,0.25520229878352785,1.025879239433399,0.8829767035179324,109.30930930003524,0.2953921082731089
94,93,tpe,16,0.07388005647602301,1.748038739253009,0.580401992623256,1051,4,0.08373528773988233,2.742394543855915,0.8339628590859025,0.7369022843871709,0.0009775834856456762,0.016146119418957428,0.2954530094489483,0.2328554006521956,0.40405277385071203,8652.465436140892,5025.888268855459,0.18439129017038286,0.2503904351870109,1.0077877937304447,0.8864566413002797,153.36977650015615,0.2954530094489483
97,96,tpe,19,0.8281135806124762,1.2538701358239912,0.7475811802856025,662,5,0.07698279860871626,3.2557550366849375,0.7014412146218136,0.8078338611627771,2.193288768532251e-05,16.30034797723014,0.29548189203035186,0.23120487589824296,0.4124712136231723,8591.13506396541,4937.08855923791,0.1793431485813792,0.25710806452843565,1.0351643228829719,0.8355159993891217,205.68187720002607,0.29548189203035186
87,86,tpe,20,0.39661523953534483,1.6802072130098178,1.153035209372758,523,3,0.15054561326496288,7.884032618298191,0.9317168771660286,0.6638109737170699,0.00024842416282414384,0.011014716795447615,0.29569821241575567,0.23207273268417056,0.40805220807985676,8623.382977575002,4927.039875181878,0.1817202612042441,0.25450191892634055,1.024983871301867,0.9196732311378197,110.27214170014486,0.29569821241575567
16,15,startup_or_anchor,19,0.27122854906636723,1.4713319100709423,1.1442951391907143,975,2,0.07283455816194946,1.564566783896843,0.8042733618001947,0.7841789704109785,5.159238461810186e-06,0.016396969335196757,0.29572724574602166,0.23154749408662983,0.41072862755062056,8603.86610659748,4874.3446486733865,0.17938266893432328,0.25671900663756736,1.0311802821573148,0.8883950566583744,126.1547215001192,0.29572724574602166
14,13,startup_or_anchor,23,0.6904762493935299,1.6780070341189668,1.1878521046982482,476,4,0.016483972798629183,0.2408584719032223,0.7858719614183703,0.9682624065236451,0.1865021169217367,0.012388798808428476,0.2957339169803997,0.2321344944415038,0.4077370947936394,8625.677927441333,5038.9502298987345,0.18397589743048146,0.2543976901555835,1.0336162341475323,0.7936543341203223,145.0896353998687,0.2957339169803997
81,80,tpe,22,0.08820745005362092,1.960224239495519,0.6204657426621767,1133,2,0.05654580388033193,6.431953156181948,0.8862774760864882,0.8764802357218802,4.105858197957887e-06,0.04833272395921087,0.2957615060059574,0.23176880384698212,0.4096016550523546,8612.089557918624,4905.376962179053,0.1800474654557013,0.25597080863590116,1.028310340649046,0.9037708509144076,154.90534000005573,0.2957615060059574
