index,Sample,Trial,Time,Primary,Secondary
155,metal,3,15.4007,0.00064756,0.0006896
156,metal,3,15.5007,0.00064754,0.00068958
157,metal,3,15.60066,0.00064752,0.00068954
158,metal,3,15.70066,0.00064752,0.00068948
159,metal,3,15.8007,0.00064752,0.00068946
160,metal,3,15.90066,0.0006475,0.0006894
161,metal,3,16.00066,0.00064752,0.00068936
162,metal,3,16.1007,0.00064748,0.0006893
163,metal,3,16.20066,0.00064748,0.00068928
164,metal,3,16.30066,0.00064748,0.00068924
165,metal,3,16.40066,0.00064744,0.00068922
166,metal,3,16.50066,0.00064744,0.00068916
167,metal,3,16.60066,0.00064744,0.00068914
168,metal,3,16.7007,0.00064744,0.00068908
169,metal,3,16.80066,0.00064742,0.00068908
170,metal,3,16.9007,0.00064744,0.00068902
171,metal,3,17.00066,0.00064742,0.000689
