index,Sample,Trial,Time,Primary,Secondary
98,steel,3,9.70066,0.00064854,0.00069044
99,steel,3,9.8007,0.00064852,0.0006904
100,steel,3,9.90067,0.0006485,0.00069034
101,steel,3,10.0007,0.00064848,0.0006903
102,steel,3,10.1007,0.00064848,0.00069024
103,steel,3,10.2007,0.00064848,0.00069022
104,steel,3,10.3007,0.00064848,0.00069016
105,steel,3,10.4007,0.00064844,0.00069012
106,steel,3,10.5007,0.00064846,0.00069004
107,steel,3,10.6007,0.00064844,0.00069002
108,steel,3,10.7007,0.00064842,0.00069
109,steel,3,10.8007,0.00064842,0.00068994
110,steel,3,10.9007,0.00064842,0.0006899
111,steel,3,11.0007,0.0006484,0.00068986
112,steel,3,11.1007,0.0006484,0.00068982
113,steel,3,11.2007,0.0006484,0.00068978
114,steel,3,11.3007,0.00064838,0.00068974
115,steel,3,11.4007,0.00064838,0.0006897
116,steel,3,11.50066,0.0006484,0.00068966
117,steel,3,11.6007,0.00064836,0.00068964
118,steel,3,11.70066,0.00064836,0.00068958
119,steel,3,11.8007,0.00064836,0.00068956
120,steel,3,11.90067,0.00064834,0.00068952
121,steel,3,12.0007,0.00064834,0.0006895
122,steel,3,12.10066,0.00064834,0.00068946
123,steel,3,12.20066,0.00064832,0.00068944
124,steel,3,12.3007,0.00064832,0.00068938
125,steel,3,12.4007,0.0006483,0.00068936
126,steel,3,12.50067,0.0006483,0.00068932
127,steel,3,12.60067,0.00064828,0.00068928
128,steel,3,12.70067,0.00064826,0.00068928
129,steel,3,12.80067,0.00064828,0.00068922
130,steel,3,12.90067,0.00064826,0.00068918
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
