index,Sample,Trial,Time,Primary,Secondary
136,steel,1,13.5007,0.00064922,0.00069484
137,steel,1,13.6007,0.00064918,0.00069474
138,steel,1,13.7007,0.00064916,0.00069456
139,steel,1,13.80066,0.00064914,0.00069448
140,steel,1,13.9007,0.00064912,0.00069434
141,steel,1,14.0007,0.0006491,0.00069426
142,steel,1,14.1007,0.00064908,0.00069414
143,steel,1,14.2007,0.00064906,0.00069404
144,steel,1,14.3007,0.00064906,0.00069396
145,steel,1,14.40067,0.00064902,0.00069384
146,steel,1,14.5007,0.000649,0.00069374
147,steel,1,14.60066,0.000649,0.00069364
148,steel,1,14.7007,0.00064898,0.00069352
149,steel,1,14.8007,0.00064896,0.00069346
150,steel,1,14.90066,0.00064896,0.00069338
151,steel,1,15.0007,0.00064892,0.0006933
152,steel,1,15.10066,0.0006489,0.00069318
153,steel,1,15.20067,0.0006489,0.0006931
154,steel,1,15.3007,0.00064886,0.000693
155,steel,1,15.4007,0.00064884,0.0006929
156,steel,1,15.50066,0.0006488,0.00069282
157,steel,1,15.60067,0.00064876,0.00069272
158,steel,1,15.7007,0.00064876,0.00069268
159,steel,1,15.80071,0.00064876,0.00069258
160,steel,1,15.90066,0.0006487,0.00069254
161,steel,1,16.0007,0.00064872,0.00069244
162,steel,1,16.1007,0.00064868,0.00069234
163,steel,1,16.20066,0.00064868,0.00069226
164,steel,1,16.30066,0.00064864,0.00069218
165,steel,1,16.4007,0.00064862,0.00069216
166,steel,1,16.50066,0.00064862,0.00069208
167,steel,1,16.60066,0.00064862,0.00069202
168,steel,1,16.70066,0.00064858,0.00069192
169,steel,1,16.80066,0.00064856,0.00069186
170,steel,1,16.90066,0.00064856,0.00069182
171,steel,1,17.00066,0.00064854,0.00069174
172,steel,1,17.1007,0.00064854,0.00069166
173,steel,1,17.20066,0.00064854,0.0006916
174,steel,1,17.30066,0.00064854,0.00069154
175,steel,1,17.4007,0.00064852,0.00069148
176,steel,1,17.5007,0.0006485,0.0006914
177,steel,1,17.60066,0.0006485,0.00069134
178,steel,1,17.7007,0.00064848,0.0006913
179,steel,1,17.8007,0.00064846,0.00069124
180,steel,1,17.9007,0.00064846,0.00069122
181,steel,1,18.0007,0.00064842,0.00069116
182,steel,1,18.1007,0.00064842,0.00069108
183,steel,1,18.2007,0.00064842,0.00069104
184,steel,1,18.3007,0.0006484,0.000691
185,steel,1,18.40066,0.00064838,0.00069094
186,steel,1,18.5007,0.00064836,0.00069088
187,steel,1,18.6007,0.00064836,0.00069086
188,steel,1,18.7007,0.00064834,0.0006908
189,steel,1,18.80066,0.00064832,0.00069076
190,steel,1,18.90066,0.00064828,0.0006907
191,steel,1,19.00066,0.0006483,0.00069066
192,steel,1,19.10066,0.00064826,0.0006906
193,steel,1,19.2007,0.00064828,0.00069056
194,steel,1,19.3007,0.00064824,0.0006905
195,steel,1,19.4007,0.00064824,0.00069046
196,steel,1,19.5007,0.00064822,0.00069042
197,steel,1,19.60066,0.00064822,0.00069038
198,steel,1,19.7007,0.00064822,0.00069032
199,steel,1,19.8007,0.0006482,0.00069028
200,steel,1,19.90071,0.0006482,0.00069022
201,steel,1,20.00071,0.0006482,0.00069022
202,steel,1,20.1007,0.00064818,0.00069016
203,steel,1,20.20071,0.00064816,0.0006901
204,steel,1,20.3007,0.00064816,0.00069008
205,steel,1,20.40066,0.00064816,0.00069004
206,steel,1,20.50066,0.00064816,0.00069
207,steel,1,20.6007,0.00064816,0.00068994
208,steel,1,20.70066,0.00064814,0.00068994
209,steel,1,20.80066,0.00064812,0.00068986
210,steel,1,20.90066,0.00064814,0.00068982
211,steel,1,21.00066,0.00064814,0.00068982
212,steel,1,21.10066,0.00064814,0.00068978
213,steel,1,21.20066,0.00064814,0.00068978
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
