index,Sample,Trial,Time,Primary,Secondary
181,glass,3,18.0007,0.00064998,0.00069306
182,glass,3,18.10066,0.00064996,0.00069298
183,glass,3,18.2007,0.00064998,0.00069292
184,glass,3,18.30066,0.00064992,0.00069288
185,glass,3,18.4007,0.0006499,0.00069278
186,glass,3,18.50066,0.00064988,0.00069274
187,glass,3,18.60066,0.0006499,0.00069268
188,glass,3,18.7007,0.00064986,0.00069262
189,glass,3,18.8007,0.00064984,0.00069256
190,glass,3,18.9007,0.00064984,0.00069252
191,glass,3,19.0007,0.00064982,0.00069244
192,glass,3,19.1007,0.00064982,0.00069238
193,glass,3,19.20066,0.0006498,0.00069234
194,glass,3,19.30066,0.00064978,0.0006923
195,glass,3,19.4007,0.00064976,0.00069224
196,glass,3,19.5007,0.00064972,0.00069216
197,glass,3,19.60066,0.00064972,0.00069212
198,glass,3,19.7007,0.0006497,0.00069206
199,glass,3,19.8007,0.00064972,0.00069204
200,glass,3,19.9007,0.00064968,0.00069196
201,glass,3,20.0007,0.00064966,0.00069192
202,glass,3,20.10066,0.00064966,0.0006919
203,glass,3,20.2007,0.00064964,0.00069184
204,glass,3,20.3007,0.00064962,0.0006918
205,glass,3,20.40066,0.00064964,0.00069172
206,glass,3,20.50066,0.00064962,0.0006917
207,glass,3,20.60066,0.00064962,0.00069166
208,glass,3,20.7007,0.00064958,0.00069162
209,glass,3,20.80066,0.00064958,0.00069158
210,glass,3,20.90066,0.00064956,0.00069152
211,glass,3,21.00066,0.00064952,0.00069148
212,glass,3,21.1007,0.00064954,0.00069146
213,glass,3,21.20066,0.00064954,0.0006914
214,glass,3,21.30066,0.0006495,0.00069138
215,glass,3,21.40066,0.0006495,0.00069132
216,glass,3,21.5007,0.00064948,0.00069128
217,glass,3,21.60066,0.00064948,0.00069124
218,glass,3,21.7007,0.00064946,0.0006912
219,glass,3,21.8007,0.00064944,0.00069118
220,glass,3,21.90066,0.00064944,0.00069114
221,glass,3,22.00066,0.00064942,0.0006911
222,glass,3,22.1007,0.00064942,0.00069108
223,glass,3,22.2007,0.00064942,0.00069104
224,glass,3,22.3007,0.00064938,0.00069098
225,glass,3,22.40066,0.00064938,0.00069096
226,glass,3,22.5007,0.00064936,0.00069094
227,glass,3,22.60066,0.00064936,0.0006909
228,glass,3,22.7007,0.00064934,0.00069088
229,glass,3,22.80066,0.00064934,0.00069082
230,glass,3,22.9007,0.00064934,0.0006908
231,glass,,23.0007,0.00064932,0.00069076
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
