index,Sample,Trial,Time,Primary,Secondary
96,glass,1,9.50071,0.00065942,0.00069868
97,glass,1,9.60067,0.0006594,0.00069866
98,glass,1,9.70071,0.0006594,0.00069868
99,glass,1,9.80071,0.00065936,0.00069866
100,glass,1,9.90071,0.00065938,0.00069868
101,glass,1,10.00071,0.00065938,0.00069864
102,glass,1,10.10071,0.0006593,0.0006987
103,glass,1,10.20071,0.00065906,0.00069798
104,glass,1,10.30071,0.00065798,0.00069816
105,glass,1,10.40071,0.00065756,0.00069796
106,glass,1,10.50067,0.00065698,0.000698
107,glass,1,10.60067,0.00065632,0.0006984
108,glass,1,10.70067,0.0006544,0.00069842
109,glass,1,10.80067,0.00065368,0.00069838
110,glass,1,10.90067,0.00065314,0.00069838
111,glass,1,11.00071,0.00065286,0.00069838
112,glass,1,11.10071,0.00065254,0.00069836
113,glass,1,11.20071,0.00065234,0.00069834
114,glass,1,11.30071,0.00065214,0.00069828
115,glass,1,11.40067,0.00065202,0.0006982
116,glass,1,11.50067,0.00065188,0.00069816
117,glass,1,11.60067,0.00065178,0.0006981
118,glass,1,11.70067,0.00065166,0.00069802
119,glass,1,11.80067,0.00065156,0.00069794
120,glass,1,11.90067,0.00065152,0.00069786
121,glass,1,12.00067,0.00065142,0.00069774
122,glass,1,12.10067,0.00065136,0.00069764
123,glass,1,12.20071,0.00065132,0.00069754
124,glass,1,12.30071,0.00065124,0.00069742
125,glass,1,12.40071,0.00065118,0.00069732
126,glass,1,12.50067,0.0006511,0.0006972
127,glass,1,12.60067,0.00065108,0.00069706
128,glass,1,12.70067,0.00065104,0.00069694
129,glass,1,12.80071,0.000651,0.00069684
130,glass,1,12.90067,0.00065096,0.00069672
131,glass,1,13.00067,0.00065092,0.00069658
132,glass,1,13.10067,0.00065088,0.00069646
133,glass,1,13.20067,0.00065086,0.00069636
134,glass,1,13.30067,0.0006508,0.00069622
135,glass,1,13.40071,0.0006508,0.00069608
136,glass,1,13.50071,0.00065074,0.00069598
137,glass,1,13.60067,0.00065074,0.00069588
138,glass,1,13.70071,0.0006507,0.00069576
139,glass,1,13.80071,0.00065064,0.00069566
140,glass,1,13.90071,0.00065062,0.00069554
141,glass,1,14.00071,0.00065062,0.00069542
142,glass,1,14.10071,0.00065058,0.00069534
143,glass,1,14.20067,0.00065058,0.0006952
144,glass,1,14.30071,0.00065052,0.00069508
145,glass,1,14.40071,0.0006505,0.00069502
146,glass,1,14.50067,0.00065048,0.00069486
147,glass,1,14.60067,0.00065044,0.0006948
148,glass,1,14.70072,0.00065042,0.0006947
149,glass,1,14.80071,0.00065042,0.0006946
150,glass,1,14.90071,0.0006504,0.00069448
151,glass,1,15.00071,0.00065036,0.00069438
152,glass,1,15.10067,0.00065034,0.00069428
153,glass,1,15.20071,0.0006503,0.00069422
154,glass,1,15.30067,0.00065028,0.00069414
155,glass,1,15.40067,0.00065026,0.00069404
156,glass,1,15.50067,0.00065024,0.00069396
157,glass,1,15.60067,0.00065022,0.0006939
158,glass,1,15.70071,0.00065022,0.00069376
159,glass,1,15.80071,0.0006502,0.0006937
160,glass,1,15.90071,0.00065016,0.00069362
161,glass,1,16.00067,0.00065016,0.00069354
162,glass,1,16.10067,0.00065014,0.00069342
163,glass,1,16.20071,0.0006501,0.00069338
164,glass,1,16.30067,0.00065008,0.0006933
165,glass,1,16.40067,0.00065008,0.00069322
166,glass,1,16.50071,0.00065006,0.00069314
167,glass,1,16.60068,0.00065002,0.00069312
168,glass,1,16.70071,0.00065002,0.000693
169,glass,1,16.80071,0.00064998,0.00069294
170,glass,1,16.90067,0.00064996,0.00069284
171,glass,1,17.00067,0.00064994,0.00069278
172,glass,1,17.10067,0.00064994,0.0006927
173,glass,1,17.20067,0.0006499,0.00069266
174,glass,1,17.30067,0.00064988,0.0006926
175,glass,1,17.40067,0.00064986,0.00069252
176,glass,1,17.50071,0.00064984,0.00069246
177,glass,1,17.60071,0.00064984,0.0006924
178,glass,1,17.70067,0.0006498,0.00069234
179,glass,1,17.80071,0.00064978,0.00069226
180,glass,1,17.90067,0.00064978,0.00069222
181,glass,1,18.00067,0.00064978,0.00069216
182,glass,1,18.10067,0.00064974,0.0006921
183,glass,1,18.20067,0.00064974,0.00069206
184,glass,1,18.30071,0.0006497,0.00069196
185,glass,1,18.40067,0.00064968,0.00069194
186,glass,1,18.50067,0.00064966,0.0006919
187,glass,1,18.60071,0.00064968,0.00069184
188,glass,1,18.70067,0.00064964,0.0006918
189,glass,1,18.80067,0.00064962,0.00069172
190,glass,1,18.90067,0.00064962,0.00069168
191,glass,1,19.00067,0.00064962,0.00069162
192,glass,1,19.10067,0.00064958,0.00069158
193,glass,1,19.20071,0.00064956,0.00069154
194,glass,1,19.30071,0.00064956,0.00069148
195,glass,1,19.40067,0.00064952,0.00069144
196,glass,1,19.50071,0.00064952,0.00069138
197,glass,1,19.60067,0.0006495,0.00069134
198,glass,1,19.70067,0.00064948,0.00069128
199,glass,1,19.80071,0.00064948,0.00069126
200,glass,1,19.90071,0.00064944,0.0006912
201,glass,1,20.00067,0.00064944,0.00069116
202,glass,1,20.10067,0.00064942,0.00069112
203,glass,1,20.20067,0.00064942,0.0006911
204,glass,1,20.30067,0.00064942,0.00069104
205,glass,1,20.40071,0.00064938,0.00069098
206,glass,1,20.50067,0.0006494,0.00069096
207,glass,1,20.60071,0.00064936,0.00069092
208,glass,1,20.70071,0.00064936,0.00069088
209,glass,1,20.80067,0.00064936,0.00069084
210,glass,1,20.90071,0.00064934,0.0006908
211,glass,1,21.00071,0.00064932,0.00069074
212,glass,1,21.10067,0.0006493,0.00069072
213,glass,1,21.20067,0.00064928,0.00069072
214,glass,1,21.30071,0.00064928,0.00069064
215,glass,1,21.40067,0.00064928,0.00069062
216,glass,1,21.50067,0.00064926,0.00069056
217,glass,1,21.60071,0.00064926,0.00069056
218,glass,1,21.70071,0.00064926,0.00069052
219,glass,1,21.80067,0.00064922,0.00069048
220,glass,1,21.90071,0.00064922,0.00069046
221,glass,1,22.00067,0.0006492,0.00069042
222,glass,1,22.10071,0.00064918,0.00069038
223,glass,1,22.20067,0.00064918,0.00069036
224,glass,1,22.30067,0.00064916,0.00069032
225,glass,1,22.40071,0.00064914,0.00069032
226,glass,1,22.50071,0.00064916,0.00069026
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
