index,Sample,Trial,Time,Primary,Secondary
52,Corkboard,3,5.10067,0.0006591,0.00069852
53,Corkboard,3,5.20066,0.00065904,0.00069852
54,Corkboard,3,5.3007,0.00065904,0.00069852
55,Corkboard,3,5.40066,0.00065902,0.0006985
56,Corkboard,3,5.50066,0.00065902,0.00069852
57,Corkboard,3,5.6007,0.00065918,0.00069862
58,Corkboard,3,5.70066,0.000659,0.0006981
59,Corkboard,3,5.8007,0.00065886,0.0006981
60,Corkboard,3,5.9007,0.00065874,0.00069826
61,Corkboard,3,6.00067,0.00065864,0.00069822
62,Corkboard,3,6.1007,0.00065858,0.00069838
63,Corkboard,3,6.20067,0.00065852,0.00069834
64,Corkboard,3,6.30066,0.0006585,0.0006983
65,Corkboard,3,6.4007,0.00065844,0.0006983
66,Corkboard,3,6.5007,0.00065842,0.00069828
67,Corkboard,3,6.6007,0.00065842,0.00069826
68,Corkboard,3,6.7007,0.0006584,0.00069828
69,Corkboard,3,6.8007,0.00065838,0.00069824
70,Corkboard,3,6.9007,0.00065836,0.00069824
71,Corkboard,3,7.00067,0.00065834,0.00069824
72,Corkboard,3,7.1007,0.00065836,0.0006982
73,Corkboard,3,7.20066,0.00065836,0.00069822
74,Corkboard,3,7.30066,0.00065834,0.0006982
75,Corkboard,3,7.4007,0.00065832,0.0006982
76,Corkboard,3,7.5007,0.0006583,0.00069818
77,Corkboard,3,7.6007,0.00065832,0.00069814
78,Corkboard,3,7.7007,0.00065828,0.00069814
79,Corkboard,3,7.8007,0.00065828,0.00069814
80,Corkboard,3,7.9007,0.00065826,0.00069814
81,Corkboard,3,8.00071,0.00065826,0.00069812
82,Corkboard,3,8.10066,0.00065824,0.0006981
83,Corkboard,3,8.20067,0.00065824,0.00069808
84,Corkboard,3,8.3007,0.00065824,0.0006981
85,Corkboard,3,8.4007,0.00065822,0.00069806
86,Corkboard,3,8.5007,0.00065822,0.00069806
87,Corkboard,3,8.6007,0.0006582,0.00069804
88,Corkboard,3,8.7007,0.0006582,0.00069806
89,Corkboard,3,8.80066,0.0006582,0.00069804
90,Corkboard,3,8.9007,0.00065818,0.00069802
91,Corkboard,3,9.0007,0.0006582,0.000698
92,Corkboard,3,9.10067,0.00065822,0.00069798
93,Corkboard,3,9.20067,0.00065818,0.00069798
94,Corkboard,3,9.30067,0.0006582,0.00069796
95,Corkboard,3,9.40067,0.0006582,0.00069794
96,Corkboard,3,9.5007,0.0006582,0.00069794
97,Corkboard,3,9.6007,0.00065816,0.00069792
98,Corkboard,3,9.70066,0.00065814,0.00069792
99,Corkboard,3,9.8007,0.00065814,0.00069788
100,Corkboard,3,9.9007,0.00065816,0.00069792
101,Corkboard,3,10.00066,0.00065814,0.0006979
102,Corkboard,3,10.1007,0.00065816,0.00069788
103,Corkboard,3,10.20066,0.00065822,0.00069788
104,Corkboard,3,10.30066,0.0006582,0.00069788
105,Corkboard,3,10.4007,0.00065816,0.00069784
106,Corkboard,3,10.5007,0.0006582,0.00069786
107,Corkboard,3,10.60066,0.0006582,0.00069782
108,Corkboard,3,10.7007,0.00065818,0.00069784
109,Corkboard,3,10.8007,0.0006582,0.00069784
110,Corkboard,3,10.90066,0.00065816,0.00069782
111,Corkboard,3,11.0007,0.0006582,0.0006978
112,Corkboard,3,11.10066,0.00065816,0.00069782
113,Corkboard,3,11.20066,0.00065812,0.00069778
114,Corkboard,3,11.30066,0.00065812,0.00069778
115,Corkboard,3,11.40067,0.00065812,0.00069776
116,Corkboard,3,11.5007,0.00065814,0.0006978
117,Corkboard,3,11.60071,0.00065814,0.00069778
118,Corkboard,3,11.70066,0.00065816,0.00069778
119,Corkboard,3,11.80071,0.00065816,0.00069776
120,Corkboard,3,11.90066,0.00065814,0.00069778
121,Corkboard,3,12.00067,0.00065816,0.00069774
122,Corkboard,3,12.1007,0.00065816,0.00069774
123,Corkboard,3,12.20071,0.00065814,0.00069772
124,Corkboard,3,12.3007,0.00065812,0.00069774
125,Corkboard,3,12.4007,0.00065816,0.00069772
126,Corkboard,3,12.50066,0.00065814,0.00069768
127,Corkboard,3,12.6007,0.00065816,0.0006977
128,Corkboard,3,12.70067,0.00065814,0.0006977
129,Corkboard,3,12.8007,0.00065816,0.00069768
130,Corkboard,3,12.90066,0.00065816,0.00069768
131,Corkboard,3,13.0007,0.00065814,0.00069768
132,Corkboard,3,13.10067,0.00065816,0.00069766
133,Corkboard,3,13.2007,0.0006582,0.00069766
134,Corkboard,3,13.30067,0.00065818,0.00069766
135,Corkboard,3,13.4007,0.0006582,0.00069766
136,Corkboard,3,13.5007,0.00065818,0.00069764
137,Corkboard,3,13.60066,0.00065816,0.00069768
138,Corkboard,3,13.7007,0.00065818,0.00069764
139,Corkboard,3,13.80071,0.00065816,0.00069764
140,Corkboard,3,13.9007,0.0006582,0.0006976
141,Corkboard,3,14.00067,0.00065818,0.00069762
142,Corkboard,3,14.1007,0.00065814,0.0006976
143,Corkboard,3,14.20066,0.00065816,0.0006976
144,Corkboard,3,14.30067,0.00065816,0.00069762
145,Corkboard,3,14.40066,0.00065816,0.00069762
146,Corkboard,3,14.50067,0.00065816,0.0006976
147,Corkboard,3,14.60067,0.00065814,0.00069758
148,Corkboard,3,14.70066,0.00065814,0.00069762
149,Corkboard,3,14.80067,0.00065814,0.00069756
150,Corkboard,3,14.9007,0.00065816,0.00069756
151,Corkboard,3,15.00067,0.00065816,0.00069758
152,Corkboard,3,15.1007,0.00065816,0.00069756
153,Corkboard,3,15.2007,0.00065818,0.00069756
154,Corkboard,3,15.30071,0.00065816,0.00069756
155,Corkboard,3,15.40066,0.00065816,0.0006975
156,Corkboard,3,15.50066,0.00065816,0.00069754
157,Corkboard,3,15.6007,0.00065814,0.00069756
158,Corkboard,3,15.70067,0.00065814,0.0006975
159,Corkboard,3,15.80067,0.00065814,0.0006975
160,Corkboard,3,15.90066,0.00065814,0.0006975
161,Corkboard,3,16.00066,0.00065818,0.00069748
162,Corkboard,3,16.10066,0.00065814,0.00069748
163,Corkboard,3,16.2007,0.00065818,0.00069744
164,Corkboard,3,16.30071,0.0006582,0.00069742
165,Corkboard,3,16.4007,0.0006582,0.00069748
166,Corkboard,3,16.5007,0.0006582,0.00069744
167,Corkboard,3,16.6007,0.00065818,0.00069746
168,Corkboard,3,16.7007,0.0006582,0.00069746
169,Corkboard,3,16.80067,0.0006582,0.00069744
170,Corkboard,3,16.9007,0.00065818,0.00069742
171,Corkboard,3,17.0007,0.00065816,0.00069742
172,Corkboard,3,17.10066,0.00065814,0.00069742
173,Corkboard,3,17.20066,0.00065816,0.0006974
174,Corkboard,3,17.30066,0.00065816,0.0006974
175,Corkboard,3,17.40066,0.00065814,0.0006974
176,Corkboard,3,17.50066,0.00065812,0.00069738
177,Corkboard,3,17.60066,0.00065812,0.00069736
178,Corkboard,3,17.7007,0.00065812,0.00069734
179,Corkboard,3,17.80066,0.0006581,0.00069734
180,Corkboard,3,17.9007,0.0006581,0.00069736
181,Corkboard,3,18.00066,0.00065808,0.00069736
182,Corkboard,3,18.10066,0.0006581,0.00069734
183,Corkboard,3,18.20066,0.00065812,0.00069734
184,Corkboard,3,18.30066,0.00065808,0.00069736
185,Corkboard,3,18.40066,0.00065808,0.00069732
186,Corkboard,3,18.5007,0.00065808,0.00069734
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
