trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
92,91,tpe,11,0.17811363212782555,1.9641123116426287,1.0147765423543296,1048,2,0.05137213759621941,3.857845385639606,0.7691798960308611,0.5881152188134532,0.0023453553081274397,6.306224306642078,0.2742102482057228,0.21146182109194658,0.5085276285831264,7857.52055969858,4297.231257614533,0.15545214411884167,0.250993708455105,1.007470137478511,0.9248219732281615,45.69503541599988,0.2742102482057228
89,88,tpe,13,0.2968069150575292,1.406167586056171,0.8445812310079898,756,2,0.03896247397954221,7.259484304508245,0.8679993252615577,0.5209034802256611,9.133658541991149e-06,11.273467516829253,0.2747513622869153,0.21139982435877422,0.5088157677350424,7855.216878575337,4276.143284802163,0.15420577202747468,0.25340615171256436,1.0175908537129272,0.8140628499499135,32.0198887079996,0.2747513622869153
63,62,tpe,12,0.4841213139206737,0.612279787310053,0.9374555532217961,1168,2,0.0829462729365692,0.3827913631562821,0.9502562110203391,0.6708404004974053,2.5379596605339644e-05,22.1358342172791,0.27476885029483694,0.21180634546777632,0.5069248603203478,7870.322432643873,4313.529922648879,0.1562231883324925,0.25185001930824247,1.0136822878465062,0.9336871823240495,36.37174241699995,0.27476885029483694
64,63,tpe,11,0.14173383831231448,0.5262874983284276,0.9759574290595747,1158,3,0.1093466137566027,1.2689727006807423,0.944462610240339,0.6018462766333258,8.515197802415944e-06,15.769872695763244,0.27484039946045563,0.2123788745722325,0.5042556163292977,7891.596529244669,4380.7878628573835,0.1577393013705053,0.24984609955289253,1.0045330134272514,0.8930023483282602,47.881802207999954,0.27484039946045563
57,56,tpe,12,0.30746505722340567,0.7201669335601523,0.9304745914396478,819,2,0.04724449745732573,0.5052839743392936,0.9081628388367115,0.44962418622628697,0.002450783492041335,0.14065854771802644,0.2748469310617704,0.21204957112535439,0.5057917744898117,7879.360237176139,4247.494995658983,0.15637086043964699,0.25118943974566393,1.0090810397923509,0.961940408204917,37.01083999999992,0.2748469310617704
99,98,tpe,15,0.3848469575162149,0.37910152425758603,1.0778681491737323,217,3,0.13602160008491335,0.7214802901526977,0.9705587137790779,0.8065279291700476,0.0028163755260918995,20.884168274028234,0.2749497659254429,0.21304126434123646,0.5011584335665094,7916.2096778575315,4431.623049221055,0.1604978309233705,0.24763400633682583,0.998511572668742,0.8531116496541282,27.12252987500051,0.2749497659254429
71,70,tpe,15,0.15929675177337327,1.4297858713891707,0.7791153807935133,956,3,0.0698870210086517,4.606238887616845,0.985565330512557,0.46859385014108407,0.0005296605743631721,3.2711412429643247,0.2753266037476487,0.21246210773632251,0.5038669669472822,7894.689315898586,4279.644514006469,0.15789293960443992,0.2514579840453049,1.0142596149253824,0.9710235902825283,51.260502416000236,0.2753266037476487
18,17,startup_or_anchor,10,0.24593643088582218,0.5533574945732763,0.992391635570085,589,5,0.0257493968443029,0.4594540211249762,0.9624730821282775,0.5061834701825624,0.6754322127583999,0.9808629966115734,0.27535879802581864,0.21314910677494148,0.5006532741112851,7920.216898336715,4417.794037382238,0.15936920176716468,0.24883876500350863,1.0007978363948833,0.8662825639128164,41.54299983300007,0.27535879802581864
49,48,tpe,11,0.6379877781410218,0.37367149578991543,0.9221240784334209,1172,2,0.028896282463074543,0.5074322384089305,0.7681764366289168,0.940605053045535,7.74387842559887e-06,1.5687427063283375,0.2754101294377978,0.21174637189982198,0.5072040520386814,7868.093928506312,4199.181971518662,0.15501137242392282,0.2546550301519033,1.0262132480676425,0.8757895676224399,39.803688749999765,0.2754101294377978
54,53,tpe,10,0.3033489833579288,0.5808981362078268,0.9705802360085167,411,4,0.04311458967127862,0.2985791613715855,0.9330459658289164,0.4662941716217637,0.6385029435099724,10.973765741630075,0.2755806638151503,0.21244041467362423,0.5039682753232283,7893.883242796243,4308.764426324939,0.15629667981320527,0.2525609965661042,1.0150093788577776,0.8350676017356512,36.38556537500017,0.2755806638151503
