condition,fold,held_out_material,seed,feature,feature_family,training_abs_spearman_to_log_target
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u011_min,ESN:min,0.7564745370433628
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u006_initial,ESN:initial,0.7413332528399251
G_optimized_summarized_ESN_plus_thermal,8,iron,43,thermal_difference_middle_slope,Thermal:middle_slope,0.7224827344409215
G_optimized_summarized_ESN_plus_thermal,8,iron,43,thermal_primary_late_slope,Thermal:late_slope,0.7218359961709254
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u015_initial,ESN:initial,0.7157966020319915
G_optimized_summarized_ESN_plus_thermal,8,iron,43,thermal_difference_late_slope,Thermal:late_slope,0.693693370569184
G_optimized_summarized_ESN_plus_thermal,8,iron,43,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6590358079829232
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u016_initial,ESN:initial,0.6199176535050717
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u018_initial,ESN:initial,0.6191853175228703
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u016_max,ESN:max,0.5860875354701294
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u003_initial,ESN:initial,0.5622913714770381
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u012_max,ESN:max,0.5582397464326508
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u010_initial,ESN:initial,0.5392370543230599
G_optimized_summarized_ESN_plus_thermal,8,iron,43,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.4642915018588077
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u007_std,ESN:std,0.4627697647529345
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u007_initial,ESN:initial,0.438203221349995
G_optimized_summarized_ESN_plus_thermal,8,iron,43,thermal_secondary_early_slope,Thermal:early_slope,0.41095461629795405
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u000_initial,ESN:initial,0.39646007036451236
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u007_max,ESN:max,0.3820606330001877
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u012_mean,ESN:mean,0.37858917022741456
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u003_abs_auc,ESN:abs_auc,0.3760783040027239
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u008_initial,ESN:initial,0.370847332701285
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u013_slope,ESN:slope,0.35843566443150715
G_optimized_summarized_ESN_plus_thermal,8,iron,43,thermal_initial_sensor_difference,Thermal:cross_sensor,0.2960444430907083
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u019_abs_auc,ESN:abs_auc,0.27493985160363016
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u019_max,ESN:max,0.25490047609066324
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u004_abs_auc,ESN:abs_auc,0.2421273952582405
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u018_min,ESN:min,0.24183255869397755
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u015_max,ESN:max,0.239901854740901
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u015_mean,ESN:mean,0.23088556238860264
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u015_slope,ESN:slope,0.18775382629401074
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u014_net_change,ESN:net_change,0.16896988389338913
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u012_abs_auc,ESN:abs_auc,0.1516220808864353
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u011_mean,ESN:mean,0.13393188703066003
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u018_mean,ESN:mean,0.13192509622228982
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u013_mean,ESN:mean,0.1060840979931815
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u018_abs_auc,ESN:abs_auc,0.09420503771045927
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u009_abs_auc,ESN:abs_auc,0.06248632990991595
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u000_std,ESN:std,0.01922144181856014
G_optimized_summarized_ESN_plus_thermal,8,iron,43,esn_u009_slope,ESN:slope,0.005078797590851615
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u000_min,ESN:min,0.8042475713108678
G_optimized_summarized_ESN_plus_thermal,8,iron,44,thermal_secondary_late_slope,Thermal:late_slope,0.8026782799204363
G_optimized_summarized_ESN_plus_thermal,8,iron,44,thermal_secondary_final_change,Thermal:final_change,0.7826389044074693
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u011_initial,ESN:initial,0.7640642008589051
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u007_initial,ESN:initial,0.7548862239391079
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u009_min,ESN:min,0.7305669628158726
G_optimized_summarized_ESN_plus_thermal,8,iron,44,thermal_difference_middle_slope,Thermal:middle_slope,0.7224827344409215
G_optimized_summarized_ESN_plus_thermal,8,iron,44,thermal_primary_late_slope,Thermal:late_slope,0.7218359961709254
G_optimized_summarized_ESN_plus_thermal,8,iron,44,thermal_difference_late_slope,Thermal:late_slope,0.693693370569184
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u002_max,ESN:max,0.6732735607797488
G_optimized_summarized_ESN_plus_thermal,8,iron,44,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6590358079829232
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u015_initial,ESN:initial,0.6504189716209166
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u019_std,ESN:std,0.6418496895434684
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u000_initial,ESN:initial,0.6105875028746871
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u004_initial,ESN:initial,0.5703280455674307
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u019_initial,ESN:initial,0.5547873053737012
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u014_initial,ESN:initial,0.5334639641776538
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u018_initial,ESN:initial,0.48500614821250587
G_optimized_summarized_ESN_plus_thermal,8,iron,44,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.4642915018588077
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u012_mean,ESN:mean,0.4624178630472014
G_optimized_summarized_ESN_plus_thermal,8,iron,44,thermal_secondary_early_slope,Thermal:early_slope,0.41095461629795405
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u002_std,ESN:std,0.39495735497246265
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u016_mean,ESN:mean,0.3831163381173872
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u006_abs_auc,ESN:abs_auc,0.3825361758457731
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u011_mean,ESN:mean,0.3675851087805695
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u001_slope,ESN:slope,0.3664533168080763
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u018_abs_auc,ESN:abs_auc,0.2998297641415677
G_optimized_summarized_ESN_plus_thermal,8,iron,44,thermal_initial_sensor_difference,Thermal:cross_sensor,0.2960444430907083
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u002_net_change,ESN:net_change,0.2854493484910665
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u009_mean,ESN:mean,0.2562415069152139
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u009_max,ESN:max,0.1936695792930926
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u003_std,ESN:std,0.19352691643941697
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u013_abs_auc,ESN:abs_auc,0.1917864296245746
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u015_slope,ESN:slope,0.1915391473448702
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u003_slope,ESN:slope,0.16540331255149893
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u004_net_change,ESN:net_change,0.1634821194553341
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u002_slope,ESN:slope,0.13915334747518726
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u000_std,ESN:std,0.09133275892312372
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u009_abs_auc,ESN:abs_auc,0.0315475123761326
G_optimized_summarized_ESN_plus_thermal,8,iron,44,esn_u009_mean_abs,ESN:mean_abs,0.028332842739975588
F_optimized_summarized_ESN,9,nickel,42,esn_u013_max,ESN:max,0.8033155073335206
F_optimized_summarized_ESN,9,nickel,42,esn_u003_max,ESN:max,0.7902380790799234
F_optimized_summarized_ESN,9,nickel,42,esn_u003_initial,ESN:initial,0.7579962741492361
F_optimized_summarized_ESN,9,nickel,42,esn_u012_initial,ESN:initial,0.7417041762594816
F_optimized_summarized_ESN,9,nickel,42,esn_u015_min,ESN:min,0.7414949374074241
F_optimized_summarized_ESN,9,nickel,42,esn_u016_initial,ESN:initial,0.7171946979980123
F_optimized_summarized_ESN,9,nickel,42,esn_u007_min,ESN:min,0.7031281406255975
F_optimized_summarized_ESN,9,nickel,42,esn_u000_max,ESN:max,0.6639814535770109
F_optimized_summarized_ESN,9,nickel,42,esn_u008_initial,ESN:initial,0.5406256394321692
F_optimized_summarized_ESN,9,nickel,42,esn_u001_initial,ESN:initial,0.5098770390366201
F_optimized_summarized_ESN,9,nickel,42,esn_u002_initial,ESN:initial,0.481981695714583
F_optimized_summarized_ESN,9,nickel,42,esn_u006_min,ESN:min,0.4660414995305618
F_optimized_summarized_ESN,9,nickel,42,esn_u005_initial,ESN:initial,0.45147086674182646
F_optimized_summarized_ESN,9,nickel,42,esn_u010_mean,ESN:mean,0.44023854472910035
F_optimized_summarized_ESN,9,nickel,42,esn_u001_mean,ESN:mean,0.41615705502865785
F_optimized_summarized_ESN,9,nickel,42,esn_u006_net_change,ESN:net_change,0.36983918186864406
F_optimized_summarized_ESN,9,nickel,42,esn_u001_max,ESN:max,0.36191663806119195
F_optimized_summarized_ESN,9,nickel,42,esn_u008_abs_auc,ESN:abs_auc,0.35728485074519056
F_optimized_summarized_ESN,9,nickel,42,esn_u003_std,ESN:std,0.3367033563882563
F_optimized_summarized_ESN,9,nickel,42,esn_u002_max,ESN:max,0.3308161359599096
F_optimized_summarized_ESN,9,nickel,42,esn_u016_std,ESN:std,0.3275824446099292
F_optimized_summarized_ESN,9,nickel,42,esn_u017_initial,ESN:initial,0.3221612561702561
F_optimized_summarized_ESN,9,nickel,42,esn_u012_abs_auc,ESN:abs_auc,0.30794252508725395
F_optimized_summarized_ESN,9,nickel,42,esn_u003_slope,ESN:slope,0.30625910341388174
F_optimized_summarized_ESN,9,nickel,42,esn_u011_std,ESN:std,0.2881789644247265
F_optimized_summarized_ESN,9,nickel,42,esn_u015_abs_auc,ESN:abs_auc,0.26964230430380925
F_optimized_summarized_ESN,9,nickel,42,esn_u011_slope,ESN:slope,0.2515051001731837
F_optimized_summarized_ESN,9,nickel,42,esn_u006_slope,ESN:slope,0.2513053721780379
F_optimized_summarized_ESN,9,nickel,42,esn_u003_abs_auc,ESN:abs_auc,0.2145268885004664
F_optimized_summarized_ESN,9,nickel,42,esn_u005_slope,ESN:slope,0.19733125920409986
F_optimized_summarized_ESN,9,nickel,42,esn_u006_std,ESN:std,0.18039242304434938
F_optimized_summarized_ESN,9,nickel,42,esn_u004_max,ESN:max,0.14999572435453337
F_optimized_summarized_ESN,9,nickel,42,esn_u011_net_change,ESN:net_change,0.1395242708947438
F_optimized_summarized_ESN,9,nickel,42,esn_u006_abs_auc,ESN:abs_auc,0.06284774247256082
F_optimized_summarized_ESN,9,nickel,42,esn_u010_slope,ESN:slope,0.061421113935804746
F_optimized_summarized_ESN,9,nickel,42,esn_u016_abs_auc,ESN:abs_auc,0.006400806701578909
F_optimized_summarized_ESN,9,nickel,42,esn_u015_mean,ESN:mean,0.005896731285258429
F_optimized_summarized_ESN,9,nickel,43,esn_u003_max,ESN:max,0.8012040970991217
F_optimized_summarized_ESN,9,nickel,43,esn_u013_initial,ESN:initial,0.7797951581908689
F_optimized_summarized_ESN,9,nickel,43,esn_u011_min,ESN:min,0.7571688295979174
F_optimized_summarized_ESN,9,nickel,43,esn_u006_initial,ESN:initial,0.7422938493880075
F_optimized_summarized_ESN,9,nickel,43,esn_u015_initial,ESN:initial,0.7172612739963944
F_optimized_summarized_ESN,9,nickel,43,esn_u016_initial,ESN:initial,0.629875520691629
F_optimized_summarized_ESN,9,nickel,43,esn_u018_initial,ESN:initial,0.6257763413626833
F_optimized_summarized_ESN,9,nickel,43,esn_u016_max,ESN:max,0.5892641616786395
F_optimized_summarized_ESN,9,nickel,43,esn_u003_initial,ESN:initial,0.5607981669419001
F_optimized_summarized_ESN,9,nickel,43,esn_u010_initial,ESN:initial,0.5481297055355062
F_optimized_summarized_ESN,9,nickel,43,esn_u012_max,ESN:max,0.5438403090683263
F_optimized_summarized_ESN,9,nickel,43,esn_u007_std,ESN:std,0.4403907184396877
F_optimized_summarized_ESN,9,nickel,43,esn_u007_initial,ESN:initial,0.43775621107514473
F_optimized_summarized_ESN,9,nickel,43,esn_u007_max,ESN:max,0.4189722686745232
F_optimized_summarized_ESN,9,nickel,43,esn_u000_initial,ESN:initial,0.3902209482304324
F_optimized_summarized_ESN,9,nickel,43,esn_u008_initial,ESN:initial,0.35516392965387994
F_optimized_summarized_ESN,9,nickel,43,esn_u003_abs_auc,ESN:abs_auc,0.3501326863475868
F_optimized_summarized_ESN,9,nickel,43,esn_u012_mean,ESN:mean,0.34511095389820545
F_optimized_summarized_ESN,9,nickel,43,esn_u013_slope,ESN:slope,0.34283785909630743
F_optimized_summarized_ESN,9,nickel,43,esn_u014_mean,ESN:mean,0.33554303184502804
F_optimized_summarized_ESN,9,nickel,43,esn_u004_abs_auc,ESN:abs_auc,0.28411782852342754
F_optimized_summarized_ESN,9,nickel,43,esn_u019_abs_auc,ESN:abs_auc,0.25456759609875346
F_optimized_summarized_ESN,9,nickel,43,esn_u019_max,ESN:max,0.24982167849981157
F_optimized_summarized_ESN,9,nickel,43,esn_u018_min,ESN:min,0.23235023435300556
F_optimized_summarized_ESN,9,nickel,43,esn_u015_slope,ESN:slope,0.21733259128941998
F_optimized_summarized_ESN,9,nickel,43,esn_u015_max,ESN:max,0.2142891170776737
F_optimized_summarized_ESN,9,nickel,43,esn_u014_net_change,ESN:net_change,0.20960026462020206
F_optimized_summarized_ESN,9,nickel,43,esn_u018_mean,ESN:mean,0.1709100987033774
F_optimized_summarized_ESN,9,nickel,43,esn_u012_abs_auc,ESN:abs_auc,0.12542918095159383
F_optimized_summarized_ESN,9,nickel,43,esn_u011_mean,ESN:mean,0.10794822594787609
F_optimized_summarized_ESN,9,nickel,43,esn_u009_abs_auc,ESN:abs_auc,0.0930352023103193
F_optimized_summarized_ESN,9,nickel,43,esn_u013_mean,ESN:mean,0.0764102244286552
F_optimized_summarized_ESN,9,nickel,43,esn_u018_abs_auc,ESN:abs_auc,0.06691838923077148
F_optimized_summarized_ESN,9,nickel,43,esn_u009_slope,ESN:slope,0.023558392570298597
F_optimized_summarized_ESN,9,nickel,43,esn_u000_std,ESN:std,0.01299183054139196
F_optimized_summarized_ESN,9,nickel,44,esn_u000_min,ESN:min,0.8040858867433688
F_optimized_summarized_ESN,9,nickel,44,esn_u011_initial,ESN:initial,0.7661280568087457
F_optimized_summarized_ESN,9,nickel,44,esn_u007_initial,ESN:initial,0.7548576913683727
F_optimized_summarized_ESN,9,nickel,44,esn_u009_min,ESN:min,0.7278849011667712
F_optimized_summarized_ESN,9,nickel,44,esn_u002_max,ESN:max,0.6750520910222381
F_optimized_summarized_ESN,9,nickel,44,esn_u019_std,ESN:std,0.6386635524780465
F_optimized_summarized_ESN,9,nickel,44,esn_u015_initial,ESN:initial,0.6377790427852578
F_optimized_summarized_ESN,9,nickel,44,esn_u000_initial,ESN:initial,0.6160277130281835
F_optimized_summarized_ESN,9,nickel,44,esn_u004_initial,ESN:initial,0.5730386397872671
F_optimized_summarized_ESN,9,nickel,44,esn_u019_initial,ESN:initial,0.5570223567479523
F_optimized_summarized_ESN,9,nickel,44,esn_u014_initial,ESN:initial,0.5369924920918971
F_optimized_summarized_ESN,9,nickel,44,esn_u018_initial,ESN:initial,0.4849015287864771
F_optimized_summarized_ESN,9,nickel,44,esn_u012_mean,ESN:mean,0.43989615388027886
F_optimized_summarized_ESN,9,nickel,44,esn_u016_mean,ESN:mean,0.4201516149315748
F_optimized_summarized_ESN,9,nickel,44,esn_u002_std,ESN:std,0.37165575553878016
F_optimized_summarized_ESN,9,nickel,44,esn_u010_mean,ESN:mean,0.3616218014969291
F_optimized_summarized_ESN,9,nickel,44,esn_u006_abs_auc,ESN:abs_auc,0.3521109445852219
F_optimized_summarized_ESN,9,nickel,44,esn_u001_slope,ESN:slope,0.34846828638803806
F_optimized_summarized_ESN,9,nickel,44,esn_u002_net_change,ESN:net_change,0.3217808218937878
F_optimized_summarized_ESN,9,nickel,44,esn_u009_mean,ESN:mean,0.2866096730342948
F_optimized_summarized_ESN,9,nickel,44,esn_u018_abs_auc,ESN:abs_auc,0.2763950127111213
F_optimized_summarized_ESN,9,nickel,44,esn_u013_abs_auc,ESN:abs_auc,0.22901192357699635
F_optimized_summarized_ESN,9,nickel,44,esn_u015_slope,ESN:slope,0.22259209516159403
F_optimized_summarized_ESN,9,nickel,44,esn_u003_std,ESN:std,0.221260575193955
F_optimized_summarized_ESN,9,nickel,44,esn_u004_net_change,ESN:net_change,0.20023207056217054
F_optimized_summarized_ESN,9,nickel,44,esn_u009_max,ESN:max,0.1714522175473447
F_optimized_summarized_ESN,9,nickel,44,esn_u003_slope,ESN:slope,0.1389631303369531
F_optimized_summarized_ESN,9,nickel,44,esn_u002_slope,ESN:slope,0.12255690216425826
F_optimized_summarized_ESN,9,nickel,44,esn_u000_std,ESN:std,0.06863985433179046
F_optimized_summarized_ESN,9,nickel,44,esn_u009_mean_abs,ESN:mean_abs,0.05787356430773798
F_optimized_summarized_ESN,9,nickel,44,esn_u009_abs_auc,ESN:abs_auc,0.0017309759579307005
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u013_max,ESN:max,0.8033155073335206
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_secondary_late_slope,Thermal:late_slope,0.8024214867838202
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_secondary_final_change,Thermal:final_change,0.7815166232918879
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_secondary_middle_slope,Thermal:middle_slope,0.7762000542782436
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u003_initial,ESN:initial,0.7579962741492361
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u012_initial,ESN:initial,0.7417041762594816
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u015_min,ESN:min,0.7414949374074241
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_primary_late_slope,Thermal:late_slope,0.7192965973754997
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_difference_middle_slope,Thermal:middle_slope,0.7186213265347684
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u016_initial,ESN:initial,0.7171946979980123
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u007_min,ESN:min,0.7031281406255975
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_difference_late_slope,Thermal:late_slope,0.6951960859612337
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u000_max,ESN:max,0.6639814535770109
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6561920617663227
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u008_initial,ESN:initial,0.5406256394321692
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u001_initial,ESN:initial,0.5098770390366201
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u002_initial,ESN:initial,0.481981695714583
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.4664599772346769
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u006_min,ESN:min,0.4660414995305618
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u005_initial,ESN:initial,0.45147086674182646
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u010_mean,ESN:mean,0.44023854472910035
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u001_mean,ESN:mean,0.41615705502865785
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_secondary_early_slope,Thermal:early_slope,0.40708369753488927
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u006_net_change,ESN:net_change,0.36983918186864406
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u001_max,ESN:max,0.36191663806119195
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u008_abs_auc,ESN:abs_auc,0.35728485074519056
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u003_std,ESN:std,0.3367033563882563
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u002_max,ESN:max,0.3308161359599096
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u016_std,ESN:std,0.3275824446099292
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u017_initial,ESN:initial,0.3221612561702561
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u012_abs_auc,ESN:abs_auc,0.30794252508725395
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u003_slope,ESN:slope,0.30625910341388174
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,thermal_initial_sensor_difference,Thermal:cross_sensor,0.29958248186186337
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u011_std,ESN:std,0.2881789644247265
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u015_abs_auc,ESN:abs_auc,0.26964230430380925
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u011_slope,ESN:slope,0.2515051001731837
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u006_slope,ESN:slope,0.2513053721780379
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u003_abs_auc,ESN:abs_auc,0.2145268885004664
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u005_slope,ESN:slope,0.19733125920409986
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u006_std,ESN:std,0.18039242304434938
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u004_max,ESN:max,0.14999572435453337
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u011_net_change,ESN:net_change,0.1395242708947438
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u006_abs_auc,ESN:abs_auc,0.06284774247256082
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u010_slope,ESN:slope,0.061421113935804746
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u016_abs_auc,ESN:abs_auc,0.006400806701578909
G_optimized_summarized_ESN_plus_thermal,9,nickel,42,esn_u015_mean,ESN:mean,0.005896731285258429
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_secondary_late_slope,Thermal:late_slope,0.8024214867838202
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u003_max,ESN:max,0.8012040970991217
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_secondary_final_change,Thermal:final_change,0.7815166232918879
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u013_initial,ESN:initial,0.7797951581908689
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_secondary_middle_slope,Thermal:middle_slope,0.7762000542782436
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u011_min,ESN:min,0.7571688295979174
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u006_initial,ESN:initial,0.7422938493880075
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_primary_late_slope,Thermal:late_slope,0.7192965973754997
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_difference_middle_slope,Thermal:middle_slope,0.7186213265347684
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u015_initial,ESN:initial,0.7172612739963944
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_difference_late_slope,Thermal:late_slope,0.6951960859612337
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6561920617663227
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u016_initial,ESN:initial,0.629875520691629
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u018_initial,ESN:initial,0.6257763413626833
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u016_max,ESN:max,0.5892641616786395
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u003_initial,ESN:initial,0.5607981669419001
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u010_initial,ESN:initial,0.5481297055355062
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u012_max,ESN:max,0.5438403090683263
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.4664599772346769
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u007_std,ESN:std,0.4403907184396877
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u007_initial,ESN:initial,0.43775621107514473
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u007_max,ESN:max,0.4189722686745232
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_secondary_early_slope,Thermal:early_slope,0.40708369753488927
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u000_initial,ESN:initial,0.3902209482304324
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u008_initial,ESN:initial,0.35516392965387994
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u003_abs_auc,ESN:abs_auc,0.3501326863475868
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u012_mean,ESN:mean,0.34511095389820545
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u013_slope,ESN:slope,0.34283785909630743
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u014_mean,ESN:mean,0.33554303184502804
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,thermal_initial_sensor_difference,Thermal:cross_sensor,0.29958248186186337
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u004_abs_auc,ESN:abs_auc,0.28411782852342754
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u019_abs_auc,ESN:abs_auc,0.25456759609875346
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u019_max,ESN:max,0.24982167849981157
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u018_min,ESN:min,0.23235023435300556
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u015_slope,ESN:slope,0.21733259128941998
G_optimized_summarized_ESN_plus_thermal,9,nickel,43,esn_u015_max,ESN:max,0.2142891170776737
