number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
70,0.2753266037476487,0.46859385014108407,1.4297858713891707,0.15929675177337327,0.0698870210086517,3,4.606238887616845,956,0.0005296605743631721,3.2711412429643247,15,0.7791153807935133,0.985565330512557,51.260502416000236,0.15789293960443992,0.2753266037476487,4279.644514006469,0.21246210773632251,0.5038669669472822,7894.689315898586,0.9710235902825283,0.2514579840453049,1.0142596149253824,COMPLETE
71,0.27044202338481527,0.42863119900112173,1.6417558776188672,0.590548732506344,0.0803294556616665,3,1.746615535852463,1194,0.00220919539828998,0.6607977333488791,11,0.8012160001565056,0.9549812553863827,60.930694292000226,0.15406763702169826,0.27044202338481527,4222.039596658581,0.20823864818382315,0.5233958230030674,7737.753562222326,0.8543072496995685,0.24881350080396838,1.005504782045426,COMPLETE
72,0.28223889739984503,0.44835949398839103,1.772707653726277,0.6637274627790692,0.07628543735222217,2,1.0202695626851308,1122,0.001140181142012363,0.46919048146180287,17,0.8396652191922372,0.9492081079899457,59.162611707999986,0.1600180854494669,0.28223889739984503,4387.5452822334355,0.2175039810042785,0.4800404093006635,8082.035772378467,0.9950234835892232,0.25893966558226605,1.0413220621492352,COMPLETE
73,0.28311729749146236,0.42333980390195936,1.8332179035107248,0.6525592083193673,0.050636331023318604,5,0.591443199418417,1100,0.01181702674533934,0.8763158511945401,10,0.7575441731836736,0.9906496126783884,60.57602487500026,0.16154397938480977,0.28311729749146236,4444.261982703088,0.21824773940400496,0.4764783088154151,8109.672425118529,0.8887880589165047,0.25947823234982953,1.0464277716130814,COMPLETE
74,0.2783029711260875,0.5179279546996458,0.5255453970903803,0.38145975503059387,0.09054849210434793,2,2.154215005445947,703,3.4445531385303116e-05,14.428435856290601,14,1.1803389769058896,0.9067635149913577,28.793623124999613,0.15716465017685746,0.2783029711260875,4339.477259558507,0.21442838108923273,0.49464134731219533,7967.752307679791,0.8427261913267515,0.25549836014741895,1.0257404056408854,COMPLETE
75,0.2701580882372755,0.5173059654712544,0.28533441901994616,0.3527309977658163,0.1824323219613901,3,1.1839168064964347,641,0.0005483676144345937,13.4530645223298,10,1.003007865168734,0.9694583793784624,31.99970116699933,0.153206781116575,0.2701580882372755,4180.127368545211,0.20830995837922195,0.5230693460827373,7740.403313953247,0.8997670035968964,0.2473925194322143,0.9935512216181491,COMPLETE
76,0.2732012657653031,0.45042087840853356,0.7353448174972087,0.2919367523385568,0.18423421583918315,4,0.5641767628551465,435,0.005651527912901269,20.432495232845802,10,1.0701982276199957,0.9698430855482445,28.837503417000335,0.15469815844970738,0.2732012657653031,4221.736244645299,0.21057360767746142,0.5126476683785917,7824.516232346823,0.8673314453499764,0.25051063235136684,1.0062677555586736,COMPLETE
77,0.2791483741592581,0.5804697935237905,0.3815820211125297,0.21414561390861814,0.14962245966025814,3,0.4683554411487356,473,3.008318591341808e-05,6.177612016999544,14,0.8954255407787279,0.9788677284006477,30.08050191700022,0.16087430512464687,0.2791483741592581,4406.126030627903,0.21573796292179365,0.48844972805087805,8016.4138869701765,0.9098953864525748,0.25364164494985786,1.0219001236793386,COMPLETE
78,0.26751531547474405,0.4091982767722205,1.6491353351030806,0.36271115067874177,0.14067882177870286,4,2.349376848330059,1001,0.9600220512568372,1.6000433828830372,13,0.9774091980814712,0.9876512262265423,29.444351874999484,0.15275808613492242,0.26751531547474405,4187.130344102754,0.20641505993459716,0.5317067125620011,7669.9924785112025,0.9011987292402841,0.24440102216058765,0.9836022930585786,COMPLETE
79,0.278456361616468,0.4674717635459367,1.4078266020005445,0.4558550743254618,0.08846171060579625,4,1.08977563660134,870,1.3909030453741056,3.4997130163175845,12,0.9963744092348827,0.9017311222530342,35.31378162500005,0.15928207858453375,0.278456361616468,4386.09619714174,0.21491989342047133,0.4923219277671993,7986.0159745115125,0.876699160450913,0.25414587278398654,1.023052926714681,COMPLETE
80,0.2736802491539705,0.4330133255943525,1.4749679482364022,0.2540630686969879,0.16838297835289187,6,4.3136103662411935,1031,0.17516114837174335,1.2550283997701333,10,0.8750885226321686,0.9829675084699697,30.838680666999608,0.15589492207092467,0.2736802491539705,4203.461711099097,0.2107639974716855,0.5117659922965327,7831.590756318798,0.8813573079632322,0.2516650067291399,1.0165661144395166,COMPLETE
81,0.28439946117190434,0.46305077226258806,1.6806221646937551,0.4898162390813743,0.10841252888226906,5,7.778658598122136,1066,0.04043430338286881,0.6127183762443219,18,1.0319740029262854,0.9467292164104987,45.84376854099992,0.16387658444299272,0.28439946117190434,4511.558209240613,0.22002071605947499,0.467937905052904,8175.552877912718,0.8983605928710622,0.2575149804497175,1.0345584409350126,COMPLETE
82,0.2797489813018,0.5168483459718202,1.3621365458050791,0.60342823624022,0.13108172254921413,4,4.263583009967664,1163,0.0005402034061796938,2.9855182566520004,12,0.8411896375536865,0.9752255708890256,39.498368624999785,0.15841881346949363,0.2797489813018,4335.914231041282,0.2153271496995312,0.49039608487134734,8001.148846106276,0.8603147294209014,0.25768732640907505,1.0388614145068698,COMPLETE
83,0.2720700627367191,0.7374640127059517,0.5952331623040277,0.4229827037396827,0.08686826519125886,2,0.25910842661708383,777,2.889998376353098e-05,1.7159261960624657,11,1.0866886811039655,0.9617363957737813,28.33112266599983,0.15474833839495164,0.2720700627367191,4218.042376496294,0.2096548110175109,0.5168913226935183,7790.375489547657,0.8531320325640519,0.24966100687683265,1.0059905852903326,COMPLETE
84,0.27979010130585225,0.5148216710639585,1.699700579834067,0.24275470928185794,0.12220519378558319,3,1.4613029128173574,1063,0.12077130663028192,0.5146255027895906,15,0.9960467737056179,0.9339091456980846,39.42457104099958,0.15855785908255235,0.27979010130585225,4273.3946146751505,0.21528028695513776,0.49061787612554253,7999.407515327728,0.9459897254172509,0.2580392574028579,1.041685895841176,COMPLETE
85,0.2777712387292764,0.4338900799584672,1.2403354440358978,0.443915299381703,0.18946563154206386,2,0.3926067903316498,1180,0.000159241372933431,11.261084163752471,14,0.7559087074877524,0.9963257455526506,38.50435829199978,0.15896588446550813,0.2777712387292764,4393.699478372058,0.21452257193318505,0.4941972772474884,7971.252260953005,0.9417281904887301,0.25299466718436536,1.017030344127727,COMPLETE
86,0.2727223397791419,0.5389583303990679,0.43975756429476365,0.529777656706441,0.18350585700115493,3,0.755363077153099,573,0.00011914770127223075,1.186086389259188,11,0.9221922100642768,0.9541886004839021,32.47163412499958,0.15727703468906531,0.2727223397791419,4292.699103569828,0.21053278439520282,0.5128366131707619,7822.999316536655,0.8948563342541236,0.24875822153575639,1.0056356199917436,COMPLETE
87,0.27700235762861364,0.5294720493346039,1.9529666739036555,0.4386206111859519,0.08494660558520895,3,5.0324470453517245,1150,0.0022238397479424073,0.3828434148271293,14,0.8167031594249302,0.9208137362562631,48.19570495800053,0.15700276850579264,0.27700235762861364,4281.3877674784535,0.213246644411197,0.5001961645897106,7923.841212069873,0.9059776151799614,0.2550228528696665,1.028205999932837,COMPLETE
88,0.2747513622869153,0.5209034802256611,1.406167586056171,0.2968069150575292,0.03896247397954221,2,7.259484304508245,756,9.133658541991149e-06,11.273467516829253,13,0.8445812310079898,0.8679993252615577,32.0198887079996,0.15420577202747468,0.2747513622869153,4276.143284802163,0.21139982435877422,0.5088157677350424,7855.216878575337,0.8140628499499135,0.25340615171256436,1.0175908537129272,COMPLETE
89,0.2713798447532447,0.41385003146590477,1.4460903834373198,0.24946771011220892,0.08212555408207692,2,2.693192220502402,970,0.011894504342422408,11.640824304451288,11,0.9153342166323402,0.8410217297966466,37.100444874999994,0.15453153931985722,0.2713798447532447,4259.871644014226,0.2093766114736807,0.518172585376302,7780.038121676441,0.9443661889834079,0.2480129331182562,0.996789108558515,COMPLETE
90,0.2729109960657149,0.4132049553431117,1.5903642213018465,0.31699584928988633,0.12553625945051963,2,9.147420866040466,804,0.00497462564713456,7.828906089474608,11,0.8747721410953938,0.8668342853282771,40.973975625000094,0.15372350345189661,0.2729109960657149,4229.6928737362505,0.20996836869930038,0.5154451768693676,7802.026698823117,0.963361994485985,0.2517705094656581,1.013215124969752,COMPLETE
91,0.2742102482057228,0.5881152188134532,1.9641123116426287,0.17811363212782555,0.05137213759621941,2,3.857845385639606,1048,0.0023453553081274397,6.306224306642078,11,1.0147765423543296,0.7691798960308611,45.69503541599988,0.15545214411884167,0.2742102482057228,4297.231257614533,0.21146182109194658,0.5085276285831264,7857.52055969858,0.9248219732281615,0.250993708455105,1.007470137478511,COMPLETE
92,0.2686320352092282,0.7538042142289128,0.4785349913429491,0.49087972417821246,0.16321189337217382,3,1.2370550728835785,478,0.0016557997702355348,29.29845967412128,15,1.0326842937422387,0.9271961958507274,40.24945062500046,0.15431270278927928,0.2686320352092282,4276.391320680203,0.20768746742877545,0.5259155031154965,7717.272729831242,0.9998838702226692,0.24377827112181083,0.9792954227853818,COMPLETE
93,0.27203874841438636,0.4115000850744988,0.6269141981626147,0.21103429275278862,0.09366483402385506,2,0.13944060298998595,1177,4.161250091253638e-05,2.066258398273808,15,0.8650774416088405,0.8952607483290775,58.44637545800015,0.15357988601146874,0.27203874841438636,4192.164613645997,0.20936737449794704,0.5182150975741273,7779.6948931618945,0.868430012437882,0.2506854956657574,1.0092272610263218,COMPLETE
94,0.2722874304024824,0.6992343679685571,0.39004665958030554,0.43271571007277326,0.1373503053017549,2,1.3151258150200913,531,0.040679128470595946,26.209279693057557,13,0.9128542773023544,0.914906163599883,57.6009823330005,0.15515936552532375,0.2722874304024824,4325.487187841574,0.21021686836109874,0.5142975472083127,7811.260475358171,0.9089749263207567,0.2482822481655345,0.9964955080442114,COMPLETE
95,0.27376525275031316,0.5574521172986528,1.5951043986707634,0.21716965043054542,0.07010419006743258,3,0.4495361562205426,805,5.655410219042049e-05,25.787341053423525,12,0.7285721740009701,0.9351840409072838,56.76820141600001,0.15693555575964926,0.27376525275031316,4312.158465521312,0.21159454803678596,0.5079104760611092,7862.4524414563175,0.9887282338784603,0.24868281885410873,0.9985604923650822,COMPLETE
96,0.2734699814432069,0.6096485635775969,0.6223427936468359,0.5413496826795821,0.1925755623113035,4,1.0819186615389378,600,0.0004738321227550203,16.195067402950617,18,0.9926011526380253,0.8240872266959478,44.2917621659999,0.15783649003731795,0.2734699814432069,4351.694804904536,0.21188263029090967,0.5065696214501183,7873.157032114681,0.9212918418509841,0.2463494046091889,0.9865930848945486,COMPLETE
97,0.2817108798034415,0.8350242088634908,1.4336555678385938,0.4388443991050661,0.11033700881563774,4,2.151270353826379,229,0.002246812180591472,24.253229602076672,14,1.017469530616594,0.8561916418256227,31.42415783300021,0.16271228171271393,0.2817108798034415,4476.183718630784,0.2180725052332971,0.47731865713180344,8103.161055397089,0.8365062853422354,0.25455349828057755,1.022431089505357,COMPLETE
98,0.2749497659254429,0.8065279291700476,0.37910152425758603,0.3848469575162149,0.13602160008491335,3,0.7214802901526977,217,0.0028163755260918995,20.884168274028234,15,1.0778681491737323,0.9705587137790779,27.12252987500051,0.1604978309233705,0.2749497659254429,4431.623049221055,0.21304126434123646,0.5011584335665094,7916.2096778575315,0.8531116496541282,0.24763400633682583,0.998511572668742,COMPLETE
99,0.2756007723110523,0.4014608048259991,1.2539692167817174,0.6424167151659617,0.1457675111350502,3,1.8341816630101067,1101,0.00698310664155611,0.06897173224893721,11,0.7214461968075129,0.9019998886453171,41.52166083300017,0.15729508128266773,0.2756007723110523,4277.255981788681,0.2123507366350254,0.504386969321019,7890.55097681837,0.9383422443781811,0.25300014270410753,1.0217389265820405,COMPLETE
