number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,params_washout,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
30,0.2808942919904632,0.959078680200613,1.7036944480411529,0.26318359839122896,0.12586032185623183,4,1.2618300705320058,967,1.2269075052488956,0.07080195590842589,44,1.1598586804354785,0.7813685826736673,3,220.14337269985117,0.16859244413914226,0.2808942919904632,4660.761846045005,0.21931337475416698,0.47135344285583103,8149.269415392243,0.9361860372204475,0.2463236689451847,0.9901527432436401,COMPLETE
31,0.28030051854882243,0.4309223497305028,0.47887995893174096,0.8169897557927284,0.025861430607991256,2,6.640321319818914,936,0.11624043071810801,0.01515449364244196,20,0.7250071171776696,0.8533345798018378,2,114.50409090006724,0.1577089237648833,0.28030051854882243,4328.432037656653,0.21586789226434025,0.487833374728709,8021.2418151280635,0.881419383013242,0.2577305051379288,1.0338392118583917,COMPLETE
32,0.2764057088089378,0.7594263975324402,0.5146280783344324,0.8109981681658351,0.037138680535963565,2,2.0356527281195533,584,0.2692801475527775,0.11226341376661682,16,0.3350354523953037,0.7847407661566974,1,82.07186910021119,0.15574124570410514,0.2764057088089378,4283.849648967312,0.21275134471037385,0.5025152181937766,7905.436813761309,0.9214002640967911,0.25461745639425576,1.0236593558381877,COMPLETE
33,0.28285986658871365,0.4488354906760387,0.45961478435382164,0.8488910928276864,0.029856819137969146,3,3.455435907826431,1046,6.7286296248351695e-06,0.019599803273017403,35,1.0888854154531404,0.8575579875055509,0,225.03680240013637,0.16261617569535503,0.28285986658871365,4467.805440883518,0.2187136936789486,0.47424050721406863,8126.9864030098715,0.9708422114433053,0.2565846916390601,1.0308961323952728,COMPLETE
34,0.27999689689124563,0.4908195335682593,0.37944617277254455,0.3442442114164353,0.019987611029272843,3,4.280663600475881,725,0.002001099622366615,0.0932754231232978,13,1.1802370905699504,0.8095188333860215,0,94.63936990010552,0.1572568442044897,0.27999689689124563,4275.834064080666,0.2154305700401635,0.4899064478968186,8004.991749986575,0.8831962817302367,0.2582653074043284,1.037558458387204,COMPLETE
35,0.27499825518613946,0.5810851738548017,0.41834060377270677,0.8210081432260767,0.02911519450959591,2,1.2164461709641619,1081,0.46531665711370235,0.1322249845333063,20,1.275328045303355,0.9670184785650717,0,126.94566239998676,0.15564964679127644,0.27499825518613946,4315.299512980126,0.21201916668894907,0.5059334870642235,7878.230465934564,0.8559653692648929,0.2519163539887616,1.0108990216774036,COMPLETE
36,0.2714690897631609,0.5618653677850167,0.6556517848298999,0.6692919773286211,0.023841339265583482,2,0.7382246812131964,934,0.25755487808309396,0.21696148969339,13,0.8091084698162924,0.9838501930698155,1,89.16267920006067,0.14942991265193464,0.2714690897631609,4112.232693006605,0.20830006230735398,0.523114659594917,7740.035594675312,0.9432108382884783,0.25267610982322775,1.0114791500923295,COMPLETE
37,0.2785968053148273,0.4210129481276961,0.34284268991551003,0.8677863797605516,0.025125433628807203,2,0.405626879298106,1105,1.1137633001408729,0.6905840426300547,36,1.2259347351847163,0.9264619209809535,0,181.38666710001417,0.15624974920482088,0.2785968053148273,4329.388814192246,0.21456502687940068,0.49399705633760105,7972.829806303876,0.7814782497672463,0.2561271137417063,1.025464391520325,COMPLETE
38,0.27647589419064583,0.6550149406291428,1.145729093586559,0.7885679811587155,0.04624720753956745,2,0.38134458371437585,882,0.013649686939655948,0.4183289306077856,10,0.7649446635349911,0.8926373718325356,2,74.97982989996672,0.15658636583878138,0.27647589419064583,4262.690366766085,0.21329114891293824,0.49998752504152655,7925.494915020246,0.983857984207305,0.2527389811108304,1.012867895209968,COMPLETE
39,0.2741257479140822,0.6530879164919813,0.6803310854119435,0.8102278792077754,0.047082778318079825,2,2.02266170073796,1079,0.4187344728382193,0.05090662420220738,36,1.1075639167223392,0.9267705313113286,1,189.51687989989296,0.15555243051963133,0.2741257479140822,4295.892625307239,0.21140877047586137,0.508774194525185,7855.549299333746,0.819886772736863,0.2508679097528831,1.0073572695564474,COMPLETE
