outer_fold,held_out_material,trial,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,washout,mean_inner_nrmse,sd_inner_nrmse,mean_inner_r2,performance_index
7,gypsum,4,random_initialization,39,0.7538759748254873,1.9878065763418067,0.9223388436769169,2,0.2580032735177882,0.10506338682622143,0.5700920798569391,0.28426912022434353
7,gypsum,16,expected_improvement,71,0.7776164662129296,1.689698948916581,1.1195836456429193,0,0.25608148582178664,0.11923696893881326,0.5538265034189604,0.28589072805648996
7,gypsum,8,random_initialization,67,0.8579724220851218,1.087429345330416,1.3837327871359455,1,0.2577270494457117,0.14000289692993634,0.5385231452087546,0.29272777367819575
7,gypsum,1,random_initialization,16,0.6611571384183945,1.3576556629647385,1.0326372816911071,5,0.26923621609407483,0.11347297399746396,0.5333929264358619,0.29760445959344084
8,iron,22,expected_improvement,37,0.528742107115132,0.6026897707281451,0.8821138136335542,2,0.3463383790050024,0.2529558340552168,-0.06888833817025256,0.40957733751880665
8,iron,15,expected_improvement,37,0.8380885697935597,0.4878099613819588,0.8555947516567144,1,0.348328093279342,0.255017869975631,-0.08276486903911678,0.41208256077324973
8,iron,8,random_initialization,37,0.8551492813212864,1.8001225544315067,1.3442593980821584,3,0.35451388535511585,0.2799792105934688,-0.1870321174966198,0.42450868800348307
8,iron,24,expected_improvement,17,0.9236319974717077,0.8626849575801407,0.6974229390223818,3,0.3841017130328643,0.2971782486103483,-0.3707706441062664,0.45839627518545134
8,iron,21,expected_improvement,22,0.2234330256163879,1.592377383751949,1.1449013427359402,4,0.4062942605099032,0.30440204438052004,-0.49580301450847375,0.4823947716050332
8,iron,19,expected_improvement,62,0.30525014231007325,1.206498235309798,0.9310758778985477,4,0.3992979270111268,0.37274917263651236,-0.7337147741164547,0.4924852201702549
8,iron,17,expected_improvement,64,0.30524807480239946,1.045316899080426,0.8714087937630477,3,0.4305599097789704,0.36489889325345015,-0.8511227185783218,0.5217846330923329
8,iron,10,expected_improvement,53,0.9268149848651034,1.8309773382709345,1.4364894853079408,4,0.435385925336596,0.3899329896764038,-0.9839270409851886,0.5328691727556969
8,iron,14,expected_improvement,12,0.4885873299173089,1.010993647017818,1.2441823918925294,4,0.4463020291385817,0.41759983746532137,-1.1697501907830319,0.550701988504912
8,iron,13,expected_improvement,26,0.3671837891496398,0.8659294185911081,0.7135146987658765,3,0.4590729655757308,0.4856929979533532,-1.5918549301213822,0.5804962150640691
8,iron,2,random_initialization,62,0.9411154991616524,0.8984736158428043,0.794480919467766,3,0.4711604639856205,0.5030776656087581,-1.7575949038577305,0.59692988038781
8,iron,7,random_initialization,51,0.8961080279902492,1.195869830217407,1.384489128371517,3,0.4784388472913922,0.4933326389842988,-1.7401315145627567,0.6017720070374669
8,iron,23,expected_improvement,31,0.5641935492195053,1.2256530103929295,0.9447973727076782,1,0.5012373422393441,0.5010071465640221,-1.9159762655115486,0.6264891288803497
8,iron,6,random_initialization,74,0.4945511459822874,1.978630449693054,1.2376401792521246,1,0.5277618228362279,0.5409085207189464,-2.314100675739685,0.6629889530159645
8,iron,20,expected_improvement,50,0.23872776562473147,0.6543161568685607,0.78137397421097,2,0.5180238510496016,0.5992139869888445,-2.639656386603822,0.6678273477968127
8,iron,4,random_initialization,33,0.8687563869441468,1.0929003653659046,0.48066788418123396,2,0.5727595021181149,0.6456456919835539,-3.3209238853236704,0.7341709251140034
8,iron,9,expected_improvement,67,0.9481828216388392,1.9873372529318698,0.3047737136274163,4,0.5939117484254024,0.6168335987048149,-3.2561923944933255,0.7481201481016061
8,iron,12,expected_improvement,13,0.3693640605401921,1.109916235257979,1.3830980844346428,3,0.604667928146039,0.6312806047732075,-3.4328526458532975,0.7624880793393408
8,iron,1,random_initialization,14,0.7612621963004165,1.6124328636300884,0.3062047690175571,0,0.6320942981247386,0.7171711261298471,-4.303269787163577,0.8113870796572004
8,iron,5,random_initialization,51,0.8473244592567791,0.9947845185809172,0.674145489807537,1,0.638961626823248,0.726990288517891,-4.433775289311697,0.8207091989527208
8,iron,18,expected_improvement,24,0.1961521216040092,1.7945739573830928,0.8998303341202392,5,0.7336744844469021,0.8873475548182205,-6.687074853013176,0.9555113731514572
8,iron,16,expected_improvement,16,0.5962684471593174,1.9352059201301075,0.8540381924861815,2,0.74974561863687,0.8938084953509213,-6.893359231483341,0.9731977424746003
8,iron,11,expected_improvement,38,0.9066127273310943,1.8116791291056968,1.4682418393324417,3,0.7579661796980262,0.9536563141121315,-7.606970183734266,0.996380258226059
8,iron,3,random_initialization,54,0.44070132531446654,1.2001861975498083,0.7227166393231398,1,0.7657792633496491,0.9812416587976672,-7.98461630634705,1.011089678049066
9,nickel,3,random_initialization,46,0.769565264756866,1.6556927144618476,1.2321239289573196,3,0.2229846928751414,0.15479862290021504,0.5770462647943236,0.2616843486001951
9,nickel,15,expected_improvement,78,0.7542607257413173,1.1269677049956446,1.2433901214280478,2,0.3135212064273781,0.20735766270103978,0.18423340934818944,0.36536062210263803
9,nickel,18,expected_improvement,22,0.7316378783908319,0.9480028462381908,1.2190739206688774,3,0.3273836504450161,0.18479851804132968,0.18529031699888318,0.3735832799553485
9,nickel,17,expected_improvement,21,0.3676111427297205,0.5071289606661149,0.7668482725382316,4,0.3735147763612983,0.2896132095483402,-0.2913845189797216,0.44591807874838335
9,nickel,14,expected_improvement,39,0.13801596436569236,0.8655247265253743,1.3636180150673558,1,0.4163740571853847,0.35632246064418516,-0.7371657455000066,0.505454672346431
9,nickel,13,expected_improvement,39,0.131271409361035,1.7372778886967362,1.2151605690996614,2,0.44283297457367593,0.43194447614446013,-1.215225022236938,0.550819093609791
9,nickel,16,expected_improvement,76,0.20577084637556564,1.9262710664178426,1.2210043852939803,0,0.46351205015609004,0.39050420049017304,-1.1245860457043804,0.5611381002786333
9,nickel,10,expected_improvement,53,0.8966910731810832,0.9907399807084731,1.3160285606283717,5,0.4758182039291162,0.46496456110290335,-1.5622310392866448,0.5920593442048421
9,nickel,7,random_initialization,24,0.27027242742926305,0.4388270907135912,0.8153981086119793,4,0.48782725677660027,0.49197364758301493,-1.7792386049282187,0.610820668672354
9,nickel,12,expected_improvement,76,0.2271823437674214,1.9959999679997504,1.213669050593289,1,0.5209566113976423,0.4910017370896616,-1.965928623038963,0.6437070456700577
9,nickel,11,expected_improvement,45,0.7156519622574578,1.2756085878113639,0.60475025461533,2,0.5458297563268572,0.5539673667876224,-2.501822698573908,0.6843215980237627
9,nickel,9,expected_improvement,45,0.8121280205043433,1.2268067309888184,0.5993361758466218,1,0.5461076061658845,0.571368681842934,-2.6174974688554418,0.6889497766266179
9,nickel,2,random_initialization,44,0.5364524562234122,1.2066009219830685,0.5145203253071595,4,0.5582594392168713,0.6438536860037114,-3.2068434193752604,0.7192228607177991
9,nickel,8,random_initialization,13,0.3024404933045618,0.8554582068662996,0.7157028595146628,5,0.5765968558122763,0.6199598086761382,-3.151380755757161,0.7315868079813108
9,nickel,5,random_initialization,57,0.7539199312804085,0.4630615252050771,0.32709636619767063,2,0.6300341877868598,0.6962869896120417,-4.107197380172649,0.8041059351898703
9,nickel,23,expected_improvement,78,0.639691765524198,0.9701013595390033,0.748242017181954,2,0.6469086972580366,0.7173810299534819,-4.404782699390823,0.8262539547464071
9,nickel,19,expected_improvement,71,0.09689243758924729,0.7134803719258201,1.1177824637400373,4,0.6665154830654734,0.7840022847534455,-5.1344734737893205,0.8625160542538347
9,nickel,22,expected_improvement,23,0.2768124768090561,0.6368829951605928,1.2345814199369427,3,0.6864418914756006,0.8466087928585172,-5.882768444187781,0.89809408969023
9,nickel,6,random_initialization,57,0.8126323517290376,1.0943040645382003,0.3825824563646904,5,0.73235740539287,0.8935273655115026,-6.733033740975458,0.9557392467707456
9,nickel,4,random_initialization,73,0.47433620453145414,1.9552474187920832,0.8737234109544161,3,0.7543229228464933,0.9497816518944233,-7.523788296265252,0.991768335820099
9,nickel,1,random_initialization,22,0.7811145170782344,1.4655835770281427,0.3642214571508601,3,0.7978153890881655,0.9701389818034195,-8.140485453197995,1.0403501345390205
9,nickel,24,expected_improvement,28,0.7964626394808714,0.5400048063580537,1.1434415429909466,3,0.8020558110757543,0.992068333551814,-8.428970386023927,1.0500728944637079
9,nickel,20,expected_improvement,79,0.27229391712769874,1.1212248422892106,1.0211757601789075,3,0.8029847027795844,1.0354925382286295,-8.949384643433772,1.0618578373367418
9,nickel,21,expected_improvement,48,0.4349929985564502,1.6388314760180556,1.2607023275900893,4,1.1352289142701149,1.5363717943588018,-20.147461107261282,1.5193218628598153
10,pdms,23,expected_improvement,52,0.23072248338506524,0.6243984097178665,0.635025468817606,1,0.32635639801085015,0.1344999798437049,0.28648763614582157,0.3599813929717764
10,pdms,20,expected_improvement,53,0.4136308716584282,1.8690456473522743,1.171022254963745,0,0.32411870942193827,0.19462457218638393,0.1779347272528344,0.37277485246853426
10,pdms,4,random_initialization,53,0.8223916097590908,0.30250598214020596,0.6874924414377472,1,0.35766340733867535,0.24316597965401823,-0.07692239130099471,0.4184549022521799
10,pdms,18,expected_improvement,59,0.6956165404167295,0.2860636644740119,0.6808616782109896,3,0.3724120421224868,0.22899673724766628,-0.0990539448371428,0.42966122643440335
10,pdms,16,expected_improvement,70,0.6985576604966778,0.5281092630279045,0.7144571225780245,3,0.38446520143221574,0.29787184364598845,-0.36556846831582657,0.45893316234371284
10,pdms,19,expected_improvement,17,0.9266841459184004,1.34003120855716,1.2464835790977014,1,0.4241487588375557,0.34601988521737403,-0.7296416954848041,0.5106537301418992
10,pdms,3,random_initialization,35,0.6211340811189465,1.6050955681311985,1.1747135082236975,4,0.4273919466728504,0.3672081576496069,-0.8329249240639826,0.5191939860852521
10,pdms,22,expected_improvement,51,0.4498376154970576,1.4470829010964943,1.3153238765455573,2,0.5001351822863995,0.4619639995194139,-1.6778292287893644,0.615626182166253
10,pdms,11,expected_improvement,12,0.8106974749887653,0.3429765599723338,0.4520366768252938,1,0.5340508812414906,0.5507535584876472,-2.404231330025058,0.6717392708634023
10,pdms,13,expected_improvement,70,0.8636391442424873,0.4931969906540462,0.3750187053451236,1,0.5402624597792111,0.536062762397081,-2.3501193392664255,0.6742781503784813
10,pdms,9,expected_improvement,72,0.3047422791865899,0.30019401107887966,0.5984773496067575,1,0.5425222337970375,0.5314578428681961,-2.3354699359619304,0.6753866945140865
10,pdms,10,expected_improvement,13,0.8473239249426592,0.3068160876686685,0.9971773161019029,1,0.5598020523607109,0.5472292515984533,-2.5440334620454363,0.6966093652603242
10,pdms,1,random_initialization,78,0.4130236328574795,1.14164332727938,0.6267329317606525,2,0.550508215020386,0.586943032901493,-2.7481608537881286,0.6972439732457593
10,pdms,14,expected_improvement,27,0.857059786088773,0.3076561639208739,1.0233032094105974,1,0.5540754840422752,0.581503667740982,-2.7319060335615464,0.6994514009775208
10,pdms,21,expected_improvement,54,0.9323436052375033,1.8574039056511351,1.1333082943498962,3,0.5549984098872743,0.5893911704339238,-2.7927289729072378,0.7023462024957553
10,pdms,15,expected_improvement,64,0.8846757150491641,0.5062993316279978,0.37275765026850416,1,0.5676438537669691,0.5817150967366285,-2.821893140127945,0.7130726279511262
10,pdms,24,expected_improvement,49,0.335292358101278,1.0569688912261705,0.5891984596055895,1,0.6143937882521588,0.6834143524901554,-3.8894408291616194,0.7852473763746977
10,pdms,12,expected_improvement,77,0.9219002862196113,0.5485380404870308,1.3495685950921805,3,0.6461405267374234,0.7024338821469605,-4.272076923678634,0.8217489972741635
10,pdms,7,random_initialization,40,0.2736882386805417,1.6049857706472843,1.221987554152113,5,0.6450397341116488,0.7121399488070007,-4.344588416605517,0.823074721313399
10,pdms,6,random_initialization,72,0.9329959817536376,1.5774832561305618,0.9695225459968524,1,0.7334294592649299,0.8443115930490899,-6.241482117128026,0.9445073575272023
10,pdms,17,expected_improvement,21,0.6769129976329445,1.7415708617769792,1.4920869329285857,4,0.7581854558471206,0.9298417441217468,-7.335076921762144,0.9906458918775574
10,pdms,8,random_initialization,13,0.4723784315579912,1.478557287149717,0.3338944740283127,5,0.7910701862368602,0.9709114257317462,-8.084510467267378,1.0337980426697968
10,pdms,2,random_initialization,70,0.1849874682904773,1.3724715987911669,0.7260484503713407,2,0.8075930536008488,1.0178321062175129,-8.777634131710911,1.062051080155227
10,pdms,5,random_initialization,35,0.7442327298502172,1.8791700417506683,0.5729497440863114,0,1.1885527437030954,1.647033196683524,-22.905189261409866,1.6003110428739764
11,ps_foam,19,expected_improvement,46,0.7573100557366332,0.4135034048605358,1.3044828240724557,0,0.29693876250147555,0.11152532457168743,0.4274469652706613,0.3248200936443974
11,ps_foam,16,expected_improvement,14,0.3182930463809108,1.917605833100024,1.0485475241214326,1,0.3565846827095752,0.20317886869793314,0.0339208682936282,0.4073793998840585
11,ps_foam,2,random_initialization,14,0.5666775853097258,1.5312673383068236,0.9769965109813421,1,0.35732722431517094,0.24120382968416842,-0.06966264724988908,0.4176281817362131
11,ps_foam,21,expected_improvement,53,0.2131651935966592,0.6385546842847295,0.7358847956350056,1,0.37305359654975867,0.2684330913047201,-0.2160285123604166,0.4401618693759387
11,ps_foam,17,expected_improvement,44,0.48479572493294393,0.2997881633381441,1.0562174223393537,2,0.4241153644225686,0.3046069886814499,-0.569937434502578,0.500267111592931
11,ps_foam,11,expected_improvement,14,0.6031227613663365,1.308570183923156,0.9727848356813411,4,0.44476798562511854,0.337011350180458,-0.7957029181401771,0.529020823170233
11,ps_foam,8,random_initialization,70,0.7078817066135608,0.548033216083356,0.5234635450954207,3,0.5061364139132638,0.4300126967107831,-1.5461954440329828,0.6136395880909595
11,ps_foam,14,expected_improvement,10,0.35612982168029167,1.8064210756812236,0.929211002539579,0,0.5094264091814116,0.46510675137565227,-1.7490411517555897,0.6257030970253247
11,ps_foam,13,expected_improvement,11,0.09982405450143614,0.9949575204826029,1.0322929146990143,3,0.5154539202202282,0.5151247215018587,-2.071671501790988,0.6442351005956929
11,ps_foam,23,expected_improvement,17,0.7120639715262704,1.4841538582940341,1.1002979723558965,4,0.5773846868393935,0.5833906079859791,-2.8951680110383613,0.7232323388358882
11,ps_foam,4,random_initialization,24,0.8719114935683427,1.0966278112869317,0.5910861052783544,3,0.5792136565612488,0.6037944005542591,-3.048836894796799,0.7301622566998136
11,ps_foam,15,expected_improvement,20,0.9374498010360213,0.97693885739527,0.8468587401840195,2,0.5846413914986902,0.6470362276200708,-3.4013839677609896,0.7464004484037079
11,ps_foam,5,random_initialization,49,0.31885004058617117,0.3712959839104629,0.33271455356486374,4,0.6272480392762966,0.6650793822956329,-3.8354515896677186,0.7935178848502048
11,ps_foam,18,expected_improvement,58,0.3161538722512905,0.5980846765613805,0.3400637376326736,2,0.6332714956244547,0.6528433634129501,-3.783785350603588,0.7964823364776923
11,ps_foam,6,random_initialization,34,0.8344454643483779,1.0160934675549365,1.186092233461851,5,0.6551935704981481,0.7405608558093987,-4.659724634477118,0.8403337844504978
11,ps_foam,22,expected_improvement,36,0.41982816038677256,1.5323609073347082,0.8604739950618745,1,0.6872578856477567,0.7685316014495686,-5.151605659763114,0.8793907860101489
11,ps_foam,1,random_initialization,73,0.3300095711086509,1.855458507957225,0.46371568680563147,3,0.6985861627888416,0.8072462669567475,-5.598341802151545,0.9003977295280284
11,ps_foam,20,expected_improvement,50,0.7747568203662645,0.3927933191025081,1.2747523753767223,3,0.696315795946969,0.8369428628147383,-5.864728838584715,0.9055515116506536
11,ps_foam,10,expected_improvement,29,0.9159728259578477,1.974561076496317,1.148281678131161,1,0.7096909338640567,0.8051220294536773,-5.667148058593599,0.910971441227476
11,ps_foam,7,random_initialization,25,0.6140727992333522,1.5114515392233525,1.05647598824722,5,0.7320229307591981,0.8403002253978105,-6.188975527510652,0.9420979871086508
11,ps_foam,24,expected_improvement,54,0.6423274521825864,1.8466813676850382,0.3384790201320181,1,0.736437481397673,0.8466750705662025,-6.289355768832698,0.9481062490392236
11,ps_foam,3,random_initialization,52,0.5298563017486408,1.4145407838552344,0.616944313899902,3,0.8830368855264421,1.1343217116472986,-10.971414031093506,1.1666173134382667
11,ps_foam,12,expected_improvement,40,0.584430131095415,1.3188873915031034,1.498218261083007,1,1.2066186401473027,1.7025336283904313,-24.233126245533416,1.6322520472449105
11,ps_foam,9,expected_improvement,37,0.642996441197174,1.4753808931128787,1.4813800053035742,5,1.328093941575027,1.9269506136366379,-30.740073627352423,1.8098315949841866
12,pu_foam,13,expected_improvement,14,0.13506735944071802,0.5162237058783943,0.7933659920929426,0,0.3364014335136107,0.2123215022049872,0.09194514065423515,0.38948180906485746
12,pu_foam,22,expected_improvement,39,0.2765277940111718,1.5623015014604844,1.0543446468676567,3,0.3703606961582015,0.2835623426298913,-0.2532073655092548,0.4412512818156743
12,pu_foam,8,random_initialization,15,0.07850319399357628,0.59034658737747,0.7222941335255151,1,0.3821282199814009,0.25959011529863946,-0.22547846906169705,0.4470257488060608
12,pu_foam,19,expected_improvement,26,0.9197672641390597,0.5611271765650275,0.804069513280437,1,0.41735152040274104,0.36483001857152514,-0.7721064574222238,0.5085590250456223
12,pu_foam,24,expected_improvement,32,0.7186491975475229,0.3837650724616171,1.371636198099209,4,0.44963939016596177,0.38071464590182263,-0.9990986015337451,0.5448180516414174
12,pu_foam,7,random_initialization,42,0.2295159820129693,1.1428297655460458,0.6059383494680399,3,0.46655656932937234,0.4588863175538108,-1.4724758007395016,0.581278148717825
12,pu_foam,20,expected_improvement,26,0.42807351960214945,0.6758248461623608,1.3570611169143614,3,0.48032401691709364,0.42602476533727657,-1.3761423117935032,0.5868302082514127
12,pu_foam,11,expected_improvement,32,0.1440276876538713,1.6036409536568805,0.3358444990147861,1,0.5066195271519329,0.49760676678202975,-1.9095398086952207,0.6310212188474403
12,pu_foam,4,random_initialization,62,0.8505651059617638,0.528702878776975,0.6240696411805078,1,0.5258390884988162,0.5484451248886285,-2.3328988661606593,0.6629503697209733
12,pu_foam,5,random_initialization,38,0.7417223597355194,1.6774135819448943,0.4926356816019902,3,0.5547794487279044,0.547776443048699,-2.508776105529561,0.6917235594900791
12,pu_foam,9,expected_improvement,12,0.3684326926324517,0.2645831755278528,0.584475427666635,2,0.5496665975137146,0.5760240354725208,-2.6598183819600645,0.6936726063818448
12,pu_foam,2,random_initialization,45,0.4668847625032087,0.7008860477090673,0.45937436696012457,0,0.5523328307493393,0.5706525928697559,-2.6411184459833223,0.6949959789667782
12,pu_foam,15,expected_improvement,41,0.23101928577611403,0.9901927287693788,0.5714349228344227,0,0.5539580189854274,0.5785912886695596,-2.702090955238464,0.6986058411528173
12,pu_foam,16,expected_improvement,45,0.3771975088635392,1.0418275856651937,0.3187645486413632,2,0.5573013695958728,0.5831061531914862,-2.7560295243105153,0.7030779078937444
12,pu_foam,10,expected_improvement,63,0.7544892214459155,0.40950424718072787,0.35586560028244524,1,0.5745994396871784,0.551154783572945,-2.656582283220092,0.7123881355804147
12,pu_foam,18,expected_improvement,31,0.9113110123770668,1.8409417167108786,0.7027763586460916,0,0.5644388554171812,0.5958385914951542,-2.8892123412612305,0.7133985032909698
12,pu_foam,1,random_initialization,56,0.9364301286140182,0.6481138267634055,0.3232578596447757,4,0.5906144195487769,0.6387085053420355,-3.371168955135993,0.7502915458842858
12,pu_foam,14,expected_improvement,11,0.5693915074230721,0.34316445854428956,0.8091666908483077,1,0.5901541081423259,0.6430561864688407,-3.3988738587912524,0.750918154759536
12,pu_foam,17,expected_improvement,38,0.3326438271351256,0.7128771696909801,0.5885675909558832,1,0.6576075916035762,0.7623908063554777,-4.855592887687384,0.8482052931924456
12,pu_foam,3,random_initialization,31,0.6199371314938319,1.6473634724471395,0.6442227298981869,5,0.6762644518866976,0.7820122348069121,-5.174264003655624,0.8717675105884256
12,pu_foam,12,expected_improvement,11,0.10645399584572371,1.7258417205104117,1.469154103255032,0,0.6899672069749927,0.7512809343932131,-5.005094988042018,0.8777874405732959
12,pu_foam,21,expected_improvement,36,0.5614034379080323,1.9997619422958242,1.1448778790134038,4,0.69155151920881,0.7885740689008818,-5.354585056464871,0.8886950364340305
12,pu_foam,23,expected_improvement,54,0.10662957497365658,1.9832820226637298,1.351647782260197,2,0.7495762985170069,0.945580804960106,-7.415859366188055,0.9859714997570335
12,pu_foam,6,random_initialization,79,0.25274195182735687,1.6710039750833652,0.7106675894926662,1,0.768748317766386,0.9317664597017032,-7.432173727975348,1.0016899326918118
13,titanium,14,expected_improvement,59,0.35218173666329844,1.180329616998506,1.218581279779694,5,0.3483331906027379,0.15518044509527792,0.1676927164722523,0.38712830187655733
13,titanium,4,random_initialization,55,0.3526503041333312,1.0562271511165782,1.2882943804752376,3,0.35607884044944466,0.17149587098305685,0.10453299936616323,0.39895280819520884
13,titanium,23,expected_improvement,37,0.09609543675514007,1.3213856760954006,1.4019336789116046,3,0.36458781266312384,0.17569600464213544,0.06358120579333659,0.4085118138236577
13,titanium,15,expected_improvement,17,0.4190508645972372,1.4812946947528445,1.3623378875313752,2,0.37133873760987113,0.17021339977566055,0.04780407328307443,0.41389208755378626
13,titanium,5,random_initialization,22,0.46144511512794195,0.3872674455207635,1.294275980298406,5,0.3787944307397747,0.2800077509727913,-0.27965369968621057,0.44879636848297255
13,titanium,20,expected_improvement,39,0.36036397462898306,0.46746896605350496,1.4231486469200547,5,0.40990046648690165,0.23377129583128986,-0.2754732251545779,0.4683432904447241
13,titanium,21,expected_improvement,39,0.5643918726072202,1.1800721735657742,1.0076831233423948,1,0.41782528631611826,0.24899292396948794,-0.35592293307933065,0.48007351730849024
13,titanium,24,expected_improvement,61,0.8448854692857036,0.9536264961218479,1.2185738842840153,2,0.4309232118208211,0.2608975099685721,-0.4559975047502626,0.4961475893129641
13,titanium,1,random_initialization,53,0.8723170398678836,1.7128482003017003,1.276999790612112,2,0.435906707022104,0.2853591268413363,-0.5591389072315084,0.507246488732438
13,titanium,16,expected_improvement,52,0.7288437154590218,0.9928425925520998,0.36231923439960934,1,0.46221515070846947,0.3516656699925476,-0.9426496179555651,0.5501315682066064
13,titanium,2,random_initialization,66,0.06568007159468159,0.932322129222233,1.1133092155872795,2,0.4766542625135934,0.3907946700254846,-1.188996121329864,0.5743529300199646
13,titanium,10,expected_improvement,54,0.8454441780774756,1.1041461691603531,1.2600203432681396,4,0.5117323279907113,0.4022327263183062,-1.438365124209863,0.6122905095702879
13,titanium,18,expected_improvement,69,0.12739800394439477,1.2001782858325438,1.19390507208959,1,0.5213266293250935,0.38042180814307774,-1.3950891507287482,0.616432081360863
13,titanium,19,expected_improvement,78,0.7439905153303703,0.7530352721621075,0.5221564972980219,4,0.5386078900866922,0.46552208265625883,-1.9225314643849858,0.6549884107507569
13,titanium,12,expected_improvement,35,0.07134880074049807,1.8786088290878358,0.5040505504483577,4,0.5567125123128238,0.4290626339375899,-1.8398055941925884,0.6639781707972213
13,titanium,3,random_initialization,21,0.653569462203852,1.2596149311355116,1.3823728614740065,3,0.5981265859502352,0.38102592166074917,-1.870470252914558,0.6933830663654225
13,titanium,13,expected_improvement,33,0.8264810857332523,1.5832360420387415,0.7001814774824007,3,0.5986407199762458,0.5477763373723609,-2.7963166080492567,0.735584804319336
13,titanium,9,expected_improvement,71,0.13046800467091513,0.3366656131800826,1.2572730970883876,2,0.6255254253292087,0.565282688921693,-3.0965171781474994,0.766846097559632
13,titanium,17,expected_improvement,58,0.14672439275662846,1.7975436847775041,0.9863563181334392,3,0.6293684276191835,0.5894898416392335,-3.2918186815815,0.7767408880289919
13,titanium,7,random_initialization,11,0.42824411992148415,1.9747245086833891,0.6016480379310787,0,0.6510206462710851,0.5867716446369471,-3.4270164516539614,0.7977135574303219
13,titanium,8,random_initialization,25,0.887852907771973,1.8963164504147834,0.6870406008474703,5,0.6901350034187166,0.6131131423478878,-3.906303913817467,0.8434132890056886
13,titanium,11,expected_improvement,47,0.40964056752182537,0.2664310844746306,1.2844553074765008,4,0.6687727845321038,0.7355042397011158,-4.70887835088394,0.8526488444573828
13,titanium,6,random_initialization,64,0.4956396188413472,1.261074016978762,0.5087430972244844,4,0.7343453276899609,0.6690531733730133,-4.682072887194287,0.9016086210332142
13,titanium,22,expected_improvement,73,0.49543764156714215,0.6937623500707314,1.330620180660896,2,1.193479924209314,1.4575807488382355,-19.503890766599604,1.557875111418873
14,wood,13,expected_improvement,26,0.2814675386670173,1.2832655170656646,1.1291401698408248,1,0.2804254623303181,0.11930069754867435,0.4562530157789684,0.3102506367174867
14,wood,12,expected_improvement,17,0.28084458523011285,0.8413294805591678,1.0518528720249942,1,0.30764417333066874,0.13028903506674194,0.34693776254378994,0.3402164320973542
14,wood,15,expected_improvement,14,0.40162407058839666,1.6448360595232354,1.1207536273437368,4,0.3426018541126136,0.18167999668922066,0.12184718059167349,0.3880218532849188
14,wood,22,expected_improvement,74,0.6555777773543328,0.7726664266047217,1.2290578459435013,2,0.3812714448746014,0.2759335012195612,-0.28944105152443267,0.4502548201794917
14,wood,3,random_initialization,44,0.5066954065980553,0.8616714497080975,0.8793138039500079,3,0.38116617530457225,0.27851314446675696,-0.29597886485372615,0.4507944614212615
14,wood,5,random_initialization,55,0.5380695713814381,0.6361272413340815,0.5948784750023579,2,0.3851795132912136,0.3017810458479798,-0.3902979287707129,0.4606247747532085
14,wood,19,expected_improvement,74,0.7607609069658017,0.8610488315861654,1.1384676881282263,3,0.38356786267826626,0.31515241381808795,-0.43233718104067764,0.46235596613278823
14,wood,4,random_initialization,48,0.1422259250620782,0.6571283614766862,0.8052735477209643,3,0.43770724380468157,0.3862303579740366,-0.9774546763764782,0.5342648332981907
14,wood,14,expected_improvement,50,0.6492716039685597,0.48096105000414663,0.4130464554303963,3,0.4619648902588651,0.47687672012621385,-1.555894893336481,0.5811840702904185
14,wood,6,random_initialization,44,0.5071860104642135,0.5400653746297375,0.5601734113888656,0,0.4702675934995605,0.4453301643845216,-1.4341235290520384,0.5816001345956909
14,wood,18,expected_improvement,50,0.17496372097499371,1.202776978174644,0.3182396385219501,3,0.4784863491091813,0.45652906479980787,-1.5354531651955674,0.5926186153091333
14,wood,21,expected_improvement,36,0.5966617701068447,0.5547757313383498,0.7539495735374708,4,0.49138126624829453,0.49965927282837497,-1.847145740076829,0.6162960844553883
14,wood,10,expected_improvement,50,0.23792799689890115,0.5628217896283505,1.1422902297707145,3,0.5221633549182128,0.5262128481756476,-2.185828911015891,0.6537165669621247
14,wood,11,expected_improvement,57,0.11240297402183962,1.4255541113955297,0.5467922904402645,1,0.5226286017906432,0.5397963176482795,-2.2724011362924417,0.6575776812027131
14,wood,24,expected_improvement,34,0.14227413661748423,1.3784997333391926,0.7393073755679074,4,0.5243634306157126,0.5544900801043534,-2.373809459472705,0.6629859506418009
14,wood,23,expected_improvement,48,0.9323881951169838,1.7345145974745126,0.9341581508038419,0,0.5586492730408351,0.5748181455476798,-2.7234933280387184,0.702353809427755
14,wood,2,random_initialization,50,0.6362391587142628,1.85421467338881,0.8974463354872775,5,0.5608776406746967,0.6110865926797657,-2.9843341108186445,0.7136492888446382
14,wood,17,expected_improvement,69,0.1593912858171068,1.3557539260583011,1.1186124598767169,3,0.57870795067747,0.6475396606000355,-3.368251720703072,0.740592865827479
14,wood,1,random_initialization,58,0.6481953216120153,0.3274465663078353,0.5773121958893026,5,0.595463015314576,0.6449852477493416,-3.4618442029519176,0.7567093272519114
14,wood,8,random_initialization,36,0.740962616603878,1.3691668468227838,0.6548418871682864,2,0.6273172766058721,0.6976362154335644,-4.096880705950414,0.8017263304642632
14,wood,7,random_initialization,18,0.369682327086147,1.9291963747239442,0.8873455088235191,1,0.6492732760781825,0.7369810344844389,-4.586739189692632,0.8335185346992923
14,wood,16,expected_improvement,25,0.4512698736324389,1.1539769592483584,0.6847038019924079,1,0.6853215702552262,0.8034469990989552,-5.45752090659491,0.886183320029965
