index,Sample,Trial,Time,Primary,Secondary
43,steel,2,4.2007,0.00065158,0.00069826
44,steel,2,4.30066,0.00065132,0.00069822
45,steel,2,4.40066,0.00065106,0.0006982
46,steel,2,4.5007,0.00065086,0.00069816
47,steel,2,4.60067,0.00065068,0.00069808
48,steel,2,4.70066,0.00065052,0.00069802
49,steel,2,4.80066,0.00065038,0.00069796
50,steel,2,4.90066,0.00065026,0.00069786
51,steel,2,5.0007,0.00065016,0.00069776
52,steel,2,5.1007,0.00065006,0.00069768
53,steel,2,5.20066,0.00064994,0.00069758
54,steel,2,5.3007,0.00064988,0.00069746
55,steel,2,5.4007,0.00064982,0.0006973
56,steel,2,5.5007,0.00064974,0.0006972
57,steel,2,5.60066,0.0006497,0.00069708
58,steel,2,5.7007,0.00064964,0.00069698
59,steel,2,5.80066,0.00064958,0.00069682
60,steel,2,5.90067,0.00064952,0.0006967
61,steel,2,6.0007,0.00064948,0.00069656
62,steel,2,6.10066,0.00064942,0.00069642
63,steel,2,6.20066,0.00064938,0.0006963
64,steel,2,6.30066,0.00064934,0.00069618
65,steel,2,6.4007,0.0006493,0.00069604
66,steel,2,6.50066,0.00064928,0.00069592
67,steel,2,6.60066,0.00064924,0.0006958
68,steel,2,6.70066,0.0006492,0.00069566
69,steel,2,6.8007,0.00064916,0.00069552
70,steel,2,6.9007,0.00064914,0.00069542
71,steel,2,7.00067,0.00064912,0.00069528
72,steel,2,7.10071,0.0006491,0.00069514
73,steel,2,7.2007,0.00064908,0.00069504
74,steel,2,7.3007,0.00064906,0.0006949
75,steel,2,7.40067,0.00064902,0.00069478
76,steel,2,7.50067,0.00064902,0.00069468
77,steel,2,7.6007,0.00064896,0.00069456
78,steel,2,7.70071,0.00064894,0.00069446
79,steel,2,7.80066,0.00064892,0.00069434
80,steel,2,7.9007,0.00064892,0.0006942
81,steel,2,8.0007,0.00064892,0.00069412
82,steel,2,8.1007,0.0006489,0.000694
83,steel,2,8.2007,0.00064884,0.00069392
84,steel,2,8.30066,0.00064886,0.00069378
85,steel,2,8.40066,0.0006488,0.00069368
86,steel,2,8.50066,0.0006488,0.0006936
87,steel,2,8.60066,0.0006488,0.00069354
88,steel,2,8.7007,0.00064878,0.00069342
89,steel,2,8.80066,0.00064876,0.0006933
90,steel,2,8.90066,0.00064872,0.0006932
91,steel,2,9.0007,0.00064874,0.00069314
92,steel,2,9.1007,0.00064872,0.00069304
93,steel,2,9.2007,0.00064868,0.00069296
94,steel,2,9.30066,0.00064868,0.00069282
95,steel,2,9.4007,0.00064866,0.00069276
96,steel,2,9.50066,0.00064864,0.00069268
97,steel,2,9.6007,0.00064864,0.0006926
98,steel,2,9.70066,0.00064862,0.00069252
99,steel,2,9.8007,0.00064862,0.00069246
100,steel,2,9.90066,0.00064858,0.00069232
101,steel,2,10.00066,0.00064858,0.00069228
102,steel,2,10.1007,0.00064854,0.00069216
103,steel,2,10.20066,0.00064856,0.00069212
104,steel,2,10.30066,0.00064854,0.00069202
105,steel,2,10.40066,0.00064854,0.00069196
106,steel,2,10.50066,0.00064854,0.0006919
107,steel,2,10.60066,0.0006485,0.00069184
108,steel,2,10.70066,0.0006485,0.00069178
109,steel,2,10.8007,0.00064848,0.00069168
110,steel,2,10.9007,0.00064848,0.00069162
111,steel,2,11.0007,0.00064848,0.00069156
112,steel,2,11.10067,0.00064846,0.0006915
113,steel,2,11.20066,0.00064844,0.00069144
114,steel,2,11.3007,0.00064844,0.00069138
115,steel,2,11.40066,0.0006484,0.00069132
116,steel,2,11.5007,0.0006484,0.00069124
117,steel,2,11.6007,0.00064842,0.00069118
118,steel,2,11.70067,0.0006484,0.00069114
119,steel,2,11.80067,0.00064838,0.00069108
120,steel,2,11.9007,0.00064838,0.000691
121,steel,2,12.0007,0.00064836,0.00069096
122,steel,2,12.10067,0.00064834,0.0006909
123,steel,2,12.2007,0.00064834,0.00069084
124,steel,2,12.30067,0.00064834,0.00069082
125,steel,2,12.4007,0.00064832,0.00069074
126,steel,2,12.5007,0.0006483,0.0006907
127,steel,2,12.6007,0.0006483,0.00069064
128,steel,2,12.7007,0.0006483,0.0006906
129,steel,2,12.80066,0.00064828,0.00069054
130,steel,2,12.90066,0.00064828,0.0006905
131,steel,2,13.00067,0.00064826,0.00069046
132,steel,2,13.10066,0.00064826,0.00069044
133,steel,2,13.20067,0.00064826,0.0006904
134,steel,2,13.3007,0.00064824,0.00069032
135,steel,2,13.4007,0.00064826,0.00069026
136,steel,2,13.5007,0.00064822,0.00069024
137,steel,2,13.60067,0.0006482,0.00069018
138,steel,2,13.7007,0.0006482,0.00069016
139,steel,2,13.80066,0.0006482,0.0006901
140,steel,2,13.9007,0.0006482,0.00069008
141,steel,2,14.00066,0.0006482,0.00069004
142,steel,2,14.1007,0.0006482,0.00068998
143,steel,2,14.20071,0.00064818,0.00068996
144,steel,2,14.3007,0.00064816,0.00068994
145,steel,2,14.40066,0.0006482,0.00068988
146,steel,2,14.50067,0.00064816,0.00068986
147,steel,2,14.60066,0.00064816,0.00068984
148,steel,2,14.7007,0.00064818,0.00068978
149,steel,2,14.80066,0.00064818,0.00068974
150,steel,2,14.90066,0.00064816,0.00068972
151,steel,2,15.00067,0.00064814,0.00068966
152,steel,2,15.10067,0.00064816,0.00068966
153,steel,2,15.20071,0.00064816,0.00068962
154,steel,2,15.30066,0.00064814,0.0006896
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
