trial,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds
79,12,0.30841820645935536,1.308643761498794,0.7266701530263381,466,6,0.023821713078781327,6.942268823073585,0.8885464914915334,0.6203419846332856,0.0615922049049321,0.05113233896079019,0.26875660015371605,0.20800242730485266,0.5244765061749178,7728.97604198933,4264.547193241099,0.15529381286608918,0.24301669139545368,0.97687631380323,0.9512603207719822,37.3125185000099
177,15,0.2279833220875066,0.8443585368963527,0.8022929457749244,973,2,0.0757941094250779,6.559741616785465,0.9949722606516457,0.4022379607440365,0.33470692349461384,7.960877757753208,0.2691803499871785,0.20757884908872895,0.5264112557601047,7713.236678142722,4167.785847702471,0.15289865640659303,0.24640600359379813,0.9902074904845002,0.893820414438658,29.357738708000397
137,15,0.4800566369430146,1.4378608944962772,1.027271703916016,905,5,0.05644927290682374,2.956560460069376,0.9564123075513641,0.5490453443194245,0.24609296578509296,18.11349768915719,0.2692978848208666,0.20864533544431169,0.5215324021507959,7752.865290165247,4306.027293382739,0.15598923881811194,0.24261019750621948,0.973826521496592,0.847213238088058,56.28197674998955
117,11,0.5536226439448352,0.6206217274507926,0.804676846654692,585,6,0.022154003405591073,4.8229690697153895,0.8476836840036341,0.4109416417474647,0.30324839276932314,3.5723994954857248,0.2693379252947124,0.2083956221599407,0.5226770068603482,7743.586417715162,4284.155742898511,0.15563195115620007,0.24376921253908682,0.9806353562192006,0.9233730123897451,40.76918437499262
223,18,0.27842986543906434,0.6420722954535505,0.992392702405517,1033,4,0.07348589776330279,8.482935222411713,0.9762175617368822,0.41494605979838056,1.0668648641514553,20.715108935773937,0.2693513390245263,0.2081378103010166,0.5238572946875015,7734.006617581173,4271.237220895411,0.15372929818432196,0.2448541148940388,0.981231231017581,0.8822710595740602,41.27255120800692
228,10,0.4726092995444438,1.378899393110144,1.124454683707282,856,4,0.1753754400210863,3.307677942782361,0.8261885705852009,0.499259017276429,0.5714183208328975,18.454761917411826,0.2693632253285823,0.20789605379324472,0.524962752131907,7725.023403871722,4197.911103360172,0.1526355029845062,0.2458686861413504,0.9844348631992753,0.8715152254352779,31.06497966700408
188,18,0.5827930919400341,0.3976213475634574,1.0920807867496278,784,4,0.029576573352378774,4.22861524362307,0.97330771682302,0.45960959311979804,1.8506284419296117,21.068637372675028,0.26939846670886064,0.20813201878111662,0.5238837920507967,7733.791415676398,4236.355843975907,0.15387148955653335,0.24506579171097612,0.983055455446193,0.7836969946103779,44.3630106250057
192,11,0.4215532149690383,0.3562836079714139,0.878565432229339,1083,4,0.13081876438619028,0.9292609839830388,0.7396551649547893,0.6958863973215818,1.223137466488941,2.566083172579511,0.26942110792482177,0.20847375654208247,0.522319011539818,7746.489743293879,4297.717218171977,0.1551893334132852,0.24378940553095713,0.978678989628353,0.8374686583534564,34.59040841599926
138,15,0.5250299604657884,0.440368057995204,1.033884510973934,843,3,0.066346321711182,8.715291219517061,0.9286352498947218,0.5304701276861489,1.4011820973332347,7.373834297559996,0.26945306046228956,0.2083363716906714,0.5229483905925835,7741.384782554492,4267.004811473073,0.15519515876926912,0.24446675508647267,0.9834293404611374,0.795810103637544,32.94253200000094
232,16,0.3846942029342259,1.289339055920178,1.1565131988704476,1167,2,0.14538412747921875,3.1082478661300312,0.7535585093233717,0.47398392739068806,0.05998094959114953,22.093871916216234,0.26952536049658954,0.20919949916637987,0.5189873991310239,7773.456963958202,4343.435455290979,0.15675261616391145,0.24130344532083872,0.9661206116320702,0.9475627005586092,34.46418000000995
146,11,0.43423824615866463,0.6209523268759198,1.1496812947656012,1095,5,0.11082546395529001,1.770213643145775,0.8154553977155937,0.55046061008391,0.9174636132343221,2.82976608142388,0.2695800275572231,0.2082825042324404,0.5231950516556965,7739.383169883405,4249.211572078655,0.1543029572627682,0.24519009329913088,0.9846503429903446,0.8635373667382609,35.755105291988
88,16,0.4854515477004557,1.5616753040322184,0.8210081846458323,399,6,0.02567124397730185,7.29851533216886,0.967396244909027,0.7081844083574677,0.11202977279176098,0.06338033457839563,0.26958536119853804,0.20973015476349283,0.5165440303257476,7793.175120374822,4404.966376757466,0.15922405319693195,0.23942082574018098,0.9618241149724752,0.9795331242694691,39.56190266700287
164,11,0.4983157649255085,1.1513639840766166,0.8509275230826674,1048,4,0.036888175224760705,6.77925915356878,0.9028410039558031,0.44246459695585055,0.14882478292166865,3.8057178441628183,0.26959580174680753,0.20821394788317502,0.5235088814423041,7736.835745856368,4253.913300124217,0.15419481941294474,0.24552741545453016,0.9865999815710569,0.91053164558604,44.08416762499837
189,10,0.10240684121360318,1.8740266428272254,0.7755036274956295,753,4,0.018856919951103578,3.5319678997865553,0.8849035802098563,0.5921845540836257,0.01027778623135542,2.063067645925454,0.2696336169670443,0.20810452868794516,0.5240095546761723,7732.769935906824,4231.020753702606,0.1544190483621865,0.24611635311639657,0.9914873564982949,0.9646373525902123,35.63229104199854
237,13,0.40440039588345084,0.5472234897272893,0.8608801118510648,1097,3,0.03823966206747697,3.0988156861790923,0.9066455300454404,0.45113351363801657,0.421192026335814,15.509844393834996,0.269675195955756,0.20811799319444443,0.5239479588635519,7733.270251453611,4196.4076883750895,0.15369207594147413,0.24622881104524633,0.9893842130578896,0.9162998038814952,39.237381917002494
