index,Sample,Trial,Time,Primary,Secondary
180,glass,2,17.9007,0.00065006,0.00069244
181,glass,2,18.0007,0.00065004,0.00069234
182,glass,2,18.10066,0.00065002,0.00069232
183,glass,2,18.2007,0.00065,0.00069224
184,glass,2,18.30066,0.00065,0.00069218
185,glass,2,18.40066,0.00064998,0.00069216
186,glass,2,18.50066,0.00064996,0.00069206
187,glass,2,18.6007,0.00064992,0.000692
188,glass,2,18.70067,0.00064988,0.00069198
189,glass,2,18.80066,0.00064988,0.0006919
190,glass,2,18.9007,0.00064986,0.0006919
191,glass,2,19.0007,0.00064986,0.00069184
192,glass,2,19.10066,0.00064984,0.00069176
193,glass,2,19.20066,0.00064984,0.00069172
194,glass,2,19.30066,0.0006498,0.00069166
195,glass,2,19.4007,0.00064978,0.00069162
196,glass,2,19.50066,0.00064978,0.00069156
197,glass,2,19.60066,0.00064974,0.00069152
198,glass,2,19.70066,0.00064976,0.00069146
199,glass,2,19.80066,0.00064974,0.00069144
200,glass,2,19.9007,0.00064972,0.00069134
201,glass,2,20.00066,0.00064972,0.00069132
202,glass,2,20.1007,0.0006497,0.0006913
203,glass,2,20.2007,0.00064966,0.00069124
204,glass,2,20.3007,0.00064968,0.00069118
205,glass,2,20.4007,0.00064968,0.00069112
206,glass,2,20.50066,0.00064966,0.0006911
207,glass,2,20.60066,0.00064966,0.00069106
208,glass,2,20.7007,0.00064962,0.00069102
209,glass,2,20.8007,0.00064962,0.00069098
210,glass,2,20.9007,0.00064956,0.00069094
211,glass,2,21.00066,0.0006496,0.0006909
212,glass,2,21.1007,0.00064956,0.00069086
213,glass,2,21.2007,0.00064952,0.00069082
214,glass,2,21.3007,0.00064956,0.00069076
215,glass,2,21.4007,0.00064952,0.00069076
216,glass,2,21.5007,0.0006495,0.00069072
217,glass,2,21.60071,0.0006495,0.00069068
218,glass,2,21.7007,0.00064948,0.00069062
219,glass,2,21.8007,0.00064946,0.00069058
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
