index,Sample,Trial,k,Mass,Volume,rho,cp,Time,Primary,Secondary,Label,eff,Elbow time,Elbow value,Elbow index,Time from elbow,Primary aligned,Secondary aligned,diff,id
123,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,12.30066,0.49643921524444307,0.9230361920588216,ceramic,653,10.9007,0.00066012,109.0,1.39996,-2.560000000000084e-06,3.907999999999993e-05,-0.1013579270180684,gypsum_trial_6
124,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,12.40066,0.47569061513737343,0.9003742728045465,ceramic,653,10.9007,0.00066012,109.0,1.4999599999999997,-2.6400000000000425e-06,3.903999999999995e-05,-0.08712641166853355,gypsum_trial_6
125,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,12.500660000000002,0.46531631508383864,0.8890433131774089,ceramic,653,10.9007,0.00066012,109.0,1.5999600000000012,-2.6800000000000218e-06,3.901999999999996e-05,-0.08001065399376613,gypsum_trial_6
126,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,12.600700000000002,0.46012916505707124,0.8663813939231337,ceramic,653,10.9007,0.00066012,109.0,1.700000000000001,-2.7000000000000114e-06,3.897999999999998e-05,-0.08712641166853355,gypsum_trial_6
127,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,12.7007,0.43419341492320607,0.8550504342959961,ceramic,653,10.9007,0.00066012,109.0,1.799999999999999,-2.800000000000068e-06,3.895999999999999e-05,-0.058663380969425284,gypsum_trial_6
128,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,12.8007,0.4238191148696713,0.8323885150416596,ceramic,653,10.9007,0.00066012,109.0,1.9000000000000004,-2.8400000000000473e-06,3.8919999999999905e-05,-0.05866338096946386,gypsum_trial_6
129,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,12.90066,0.4134448148161365,0.821057555414522,ceramic,653,10.9007,0.00066012,109.0,1.9999599999999997,-2.8800000000000266e-06,3.8899999999999916e-05,-0.051547623294696435,gypsum_trial_6
130,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.000700000000002,0.40825766478936903,0.7983956361602469,ceramic,653,10.9007,0.00066012,109.0,2.1000000000000014,-2.9000000000000163e-06,3.8859999999999936e-05,-0.05866338096946386,gypsum_trial_6
131,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.100700000000002,0.39788336473583424,0.7870646765331093,ceramic,653,10.9007,0.00066012,109.0,2.200000000000001,-2.9399999999999956e-06,3.883999999999995e-05,-0.051547623294696435,gypsum_trial_6
132,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.2007,0.3926962147090387,0.7644027572788341,ceramic,653,10.9007,0.00066012,109.0,2.299999999999999,-2.9600000000000936e-06,3.879999999999997e-05,-0.058663380969425284,gypsum_trial_6
133,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.30067,0.3823219146555039,0.741740838024559,ceramic,653,10.9007,0.00066012,109.0,2.3999699999999997,-3.000000000000073e-06,3.875999999999999e-05,-0.058663380969425284,gypsum_trial_6
134,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.4007,0.3771347646287365,0.7304098783974214,ceramic,653,10.9007,0.00066012,109.0,2.5,-3.0200000000000626e-06,3.874e-05,-0.058663380969425284,gypsum_trial_6
135,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.500660000000002,0.36157331454843433,0.7077479591430849,ceramic,653,10.9007,0.00066012,109.0,2.599960000000001,-3.0800000000000315e-06,3.869999999999991e-05,-0.051547623294696435,gypsum_trial_6
136,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.600700000000002,0.3511990144948995,0.6850860398888097,ceramic,653,10.9007,0.00066012,109.0,2.700000000000001,-3.1200000000000108e-06,3.865999999999993e-05,-0.051547623294696435,gypsum_trial_6
137,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.70066,0.3460118644681321,0.6624241206345346,ceramic,653,10.9007,0.00066012,109.0,2.7999599999999987,-3.1400000000000004e-06,3.861999999999995e-05,-0.05866338096946386,gypsum_trial_6
138,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.8007,0.3511990144948995,0.651093161007397,ceramic,653,10.9007,0.00066012,109.0,2.9000000000000004,-3.1200000000000108e-06,3.859999999999996e-05,-0.0728948963189987,gypsum_trial_6
139,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,13.9007,0.33045041438780176,0.6284312417531218,ceramic,653,10.9007,0.00066012,109.0,3.0,-3.2000000000000778e-06,3.855999999999998e-05,-0.058663380969425284,gypsum_trial_6
140,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.000660000000002,0.33045041438780176,0.6057693224988466,ceramic,653,10.9007,0.00066012,109.0,3.099960000000001,-3.2000000000000778e-06,3.8520000000000004e-05,-0.07289489631896014,gypsum_trial_6
141,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.100700000000002,0.33045041438780176,0.5831074032445102,ceramic,653,10.9007,0.00066012,109.0,3.200000000000001,-3.2000000000000778e-06,3.8479999999999916e-05,-0.08712641166853355,gypsum_trial_6
142,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.20066,0.32526326436103437,0.560445483990235,ceramic,653,10.9007,0.00066012,109.0,3.2999599999999987,-3.2200000000000674e-06,3.843999999999994e-05,-0.09424216934330097,gypsum_trial_6
143,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.3007,0.32007611433426697,0.5377835647359598,ceramic,653,10.9007,0.00066012,109.0,3.4000000000000004,-3.240000000000057e-06,3.839999999999996e-05,-0.1013579270180684,gypsum_trial_6
144,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.4007,0.3097018142807321,0.5377835647359598,ceramic,653,10.9007,0.00066012,109.0,3.5,-3.2800000000000364e-06,3.839999999999996e-05,-0.08712641166853355,gypsum_trial_6
145,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.500700000000002,0.30451466425396473,0.48112876660027193,ceramic,653,10.9007,0.00066012,109.0,3.6000000000000014,-3.300000000000026e-06,3.830000000000001e-05,-0.11558944236760325,gypsum_trial_6
146,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.600700000000002,0.28895321417366254,0.48112876660027193,ceramic,653,10.9007,0.00066012,109.0,3.700000000000001,-3.359999999999995e-06,3.830000000000001e-05,-0.09424216934330097,gypsum_trial_6
147,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.70066,0.28895321417366254,0.45846684734593535,ceramic,653,10.9007,0.00066012,109.0,3.7999599999999987,-3.359999999999995e-06,3.825999999999992e-05,-0.1084736846928744,gypsum_trial_6
148,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.80066,0.28895321417366254,0.4358049280916602,ceramic,653,10.9007,0.00066012,109.0,3.89996,-3.359999999999995e-06,3.821999999999994e-05,-0.12270520004240924,gypsum_trial_6
149,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,14.9007,0.283766064146867,0.4244739684645226,ceramic,653,10.9007,0.00066012,109.0,4.0,-3.380000000000093e-06,3.819999999999995e-05,-0.12270520004237068,gypsum_trial_6
150,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.000700000000002,0.2785789141200996,0.4018120492102475,ceramic,653,10.9007,0.00066012,109.0,4.100000000000001,-3.4000000000000826e-06,3.8159999999999973e-05,-0.12982095771713809,gypsum_trial_6
151,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.10066,0.2682046140665648,0.37915012995597236,ceramic,653,10.9007,0.00066012,109.0,4.199959999999999,-3.440000000000062e-06,3.8119999999999994e-05,-0.12982095771713809,gypsum_trial_6
152,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.20066,0.2682046140665648,0.36781917032883477,ceramic,653,10.9007,0.00066012,109.0,4.299959999999999,-3.440000000000062e-06,3.8100000000000005e-05,-0.13693671539190552,gypsum_trial_6
153,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.3007,0.2630174640397974,0.3451572510744982,ceramic,653,10.9007,0.00066012,109.0,4.4,-3.4600000000000516e-06,3.805999999999992e-05,-0.1440524730667115,gypsum_trial_6
154,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.400660000000002,0.2630174640397974,0.33382629144736065,ceramic,653,10.9007,0.00066012,109.0,4.4999600000000015,-3.4600000000000516e-06,3.803999999999993e-05,-0.15116823074147895,gypsum_trial_6
155,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.500700000000002,0.25783031401302997,0.31116437219308546,ceramic,653,10.9007,0.00066012,109.0,4.600000000000001,-3.4800000000000412e-06,3.799999999999995e-05,-0.15828398841624636,gypsum_trial_6
156,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.60066,0.2526431639862626,0.2885024529388103,ceramic,653,10.9007,0.00066012,109.0,4.699959999999999,-3.500000000000031e-06,3.795999999999997e-05,-0.1653997460910138,gypsum_trial_6
157,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.7007,0.24745601395949518,0.2658405336845352,ceramic,653,10.9007,0.00066012,109.0,4.799999999999999,-3.5200000000000205e-06,3.791999999999999e-05,-0.1725155037657812,gypsum_trial_6
158,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.8007,0.24226886393272778,0.2545095740573976,ceramic,653,10.9007,0.00066012,109.0,4.9,-3.54000000000001e-06,3.79e-05,-0.1725155037657812,gypsum_trial_6
159,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,15.9007,0.23708171390596036,0.23184765480306102,ceramic,653,10.9007,0.00066012,109.0,5.0,-3.56e-06,3.785999999999991e-05,-0.17963126144058722,gypsum_trial_6
160,gypsum,6,0.17,1.0,1.0,2300.0,1090.0,16.00066,0.23708171390596036,0.22051669517592346,ceramic,653,10.9007,0.00066012,109.0,5.099959999999999,-3.56e-06,3.783999999999992e-05,-0.18674701911535463,gypsum_trial_6
101,iron,1,77.5,1.0,1.0,7860.0,449.0,10.100700000000002,0.8024810668238886,-0.34603128618120094,metal,16538,10.100700000000002,0.00065874,101.0,0.0,0.0,3.822000000000005e-05,-1.3181524894039152,iron_trial_1
102,iron,1,77.5,1.0,1.0,7860.0,449.0,10.20066,0.807668216850656,-0.3573622458083999,metal,16538,10.100700000000002,0.00065874,101.0,0.0999599999999976,1.9999999999989644e-08,3.819999999999995e-05,-1.3323840047534885,iron_trial_1
103,iron,1,77.5,1.0,1.0,7860.0,449.0,10.3007,0.8024810668238886,-0.3573622458083999,metal,16538,10.100700000000002,0.00065874,101.0,0.1999999999999993,0.0,3.819999999999995e-05,-1.3252682470787212,iron_trial_1
104,iron,1,77.5,1.0,1.0,7860.0,449.0,10.4007,0.5794336156727777,-0.5046647209612498,metal,16538,10.100700000000002,0.00065874,101.0,0.29999999999999893,-8.599999999999884e-07,3.793999999999998e-05,-1.1117955168355826,iron_trial_1
105,iron,1,77.5,1.0,1.0,7860.0,449.0,10.5007,0.14890016345085827,-0.5386575998426626,metal,16538,10.100700000000002,0.00065874,101.0,0.3999999999999986,-2.519999999999996e-06,3.788000000000001e-05,-0.5425349028538802,iron_trial_1
106,iron,1,77.5,1.0,1.0,7860.0,449.0,10.600700000000002,-0.12601878796795474,-0.5386575998426626,metal,16538,10.100700000000002,0.00065874,101.0,0.5,-3.5799999999999894e-06,3.788000000000001e-05,-0.1653997460910138,iron_trial_1
107,iron,1,77.5,1.0,1.0,7860.0,449.0,10.7007,-0.30756903890489823,-0.5386575998426626,metal,16538,10.100700000000002,0.00065874,101.0,0.5999999999999979,-4.279999999999952e-06,3.788000000000001e-05,0.08365177252596177,iron_trial_1
108,iron,1,77.5,1.0,1.0,7860.0,449.0,10.8007,-0.4528092396544699,-0.5499885594698002,metal,16538,10.100700000000002,0.00065874,101.0,0.6999999999999993,-4.8399999999999875e-06,3.786000000000002e-05,0.27577722974479796,iron_trial_1
109,iron,1,77.5,1.0,1.0,7860.0,449.0,10.9007,-0.5565522401898743,-0.5499885594698002,metal,16538,10.100700000000002,0.00065874,101.0,0.7999999999999989,-5.239999999999997e-06,3.786000000000002e-05,0.4180923832402236,iron_trial_1
110,iron,1,77.5,1.0,1.0,7860.0,449.0,11.0007,-0.6395466406182089,-0.5386575998426626,metal,16538,10.100700000000002,0.00065874,101.0,0.8999999999999986,-5.560000000000048e-06,3.788000000000001e-05,0.539060263711347,iron_trial_1
111,iron,1,77.5,1.0,1.0,7860.0,449.0,11.10066,-0.7121667409929807,-0.5613195190969377,metal,16538,10.100700000000002,0.00065874,101.0,0.999959999999998,-5.840000000000012e-06,3.784000000000003e-05,0.6244493558085946,iron_trial_1
112,iron,1,77.5,1.0,1.0,7860.0,449.0,11.2007,-0.7744125413142177,-0.5726504787240753,metal,16538,10.100700000000002,0.00065874,101.0,1.0999999999999979,-6.079999999999996e-06,3.782000000000004e-05,0.7027226902310748,iron_trial_1
113,iron,1,77.5,1.0,1.0,7860.0,449.0,11.3007,-0.8314711916086872,-0.6066433576055494,metal,16538,10.100700000000002,0.00065874,101.0,1.1999999999999993,-6.2999999999999905e-06,3.7759999999999964e-05,0.7596487516292142,iron_trial_1
114,iron,1,77.5,1.0,1.0,7860.0,449.0,11.40066,-0.8729683918228546,-0.617974317232687,metal,16538,10.100700000000002,0.00065874,101.0,1.2999599999999987,-6.460000000000016e-06,3.7739999999999974e-05,0.8094590553526247,iron_trial_1
115,iron,1,77.5,1.0,1.0,7860.0,449.0,11.5007,-0.9092784420102545,-0.6632981557412373,metal,16538,10.100700000000002,0.00065874,101.0,1.3999999999999986,-6.600000000000052e-06,3.7660000000000016e-05,0.8308063283769656,iron_trial_1
116,iron,1,77.5,1.0,1.0,7860.0,449.0,11.60066,-0.9507756422243937,-0.6746291153683749,metal,16538,10.100700000000002,0.00065874,101.0,1.499959999999998,-6.759999999999969e-06,3.7640000000000026e-05,0.8806166321003376,iron_trial_1
117,iron,1,77.5,1.0,1.0,7860.0,449.0,11.70066,-0.9870856924117937,-0.7199529538769865,metal,16538,10.100700000000002,0.00065874,101.0,1.5999599999999976,-6.900000000000005e-06,3.755999999999996e-05,0.9019639051246399,iron_trial_1
118,iron,1,77.5,1.0,1.0,7860.0,449.0,11.8007,-1.0078342925188633,-0.7652767923855369,metal,16538,10.100700000000002,0.00065874,101.0,1.6999999999999993,-6.979999999999964e-06,3.748e-05,0.9019639051246399,iron_trial_1
119,iron,1,77.5,1.0,1.0,7860.0,449.0,11.90066,-1.0389571926794958,-0.787938711639812,metal,16538,10.100700000000002,0.00065874,101.0,1.7999599999999987,-7.10000000000001e-06,3.744000000000002e-05,0.9304269358237481,iron_trial_1
120,iron,1,77.5,1.0,1.0,7860.0,449.0,12.0007,-1.064892942813333,-0.8332625501484238,metal,16538,10.100700000000002,0.00065874,101.0,1.8999999999999986,-7.199999999999958e-06,3.7359999999999954e-05,0.937542693498477,iron_trial_1
121,iron,1,77.5,1.0,1.0,7860.0,449.0,12.10066,-1.0856415429204307,-0.9012483079112492,metal,16538,10.100700000000002,0.00065874,101.0,1.999959999999998,-7.280000000000025e-06,3.7240000000000016e-05,0.9233111781489807,iron_trial_1
122,iron,1,77.5,1.0,1.0,7860.0,449.0,12.2007,-1.1012029930007328,-0.9579031060469985,metal,16538,10.100700000000002,0.00065874,101.0,2.099999999999998,-7.339999999999994e-06,3.713999999999996e-05,0.9090796627994072,iron_trial_1
123,iron,1,77.5,1.0,1.0,7860.0,449.0,12.3007,-1.1219515931078023,-0.9918959849284112,metal,16538,10.100700000000002,0.00065874,101.0,2.1999999999999993,-7.419999999999953e-06,3.707999999999999e-05,0.9161954204741747,iron_trial_1
124,iron,1,77.5,1.0,1.0,7860.0,449.0,12.40066,-1.1427001932149001,-1.0372198234369616,metal,16538,10.100700000000002,0.00065874,101.0,2.2999599999999987,-7.50000000000002e-06,3.700000000000003e-05,0.9161954204742132,iron_trial_1
125,iron,1,77.5,1.0,1.0,7860.0,449.0,12.5007,-1.1582616432952024,-1.1052055811998485,metal,16538,10.100700000000002,0.00065874,101.0,2.3999999999999986,-7.559999999999989e-06,3.6879999999999986e-05,0.8948481474498724,iron_trial_1
126,iron,1,77.5,1.0,1.0,7860.0,449.0,12.60066,-1.1738230933755045,-1.1618603793355362,metal,16538,10.100700000000002,0.00065874,101.0,2.499959999999998,-7.6199999999999575e-06,3.678000000000004e-05,0.8806166321003376,iron_trial_1
127,iron,1,77.5,1.0,1.0,7860.0,449.0,12.7007,-1.189384543455835,-1.229846137098423,metal,16538,10.100700000000002,0.00065874,101.0,2.599999999999998,-7.680000000000035e-06,3.665999999999999e-05,0.8592693590760353,iron_trial_1
128,iron,1,77.5,1.0,1.0,7860.0,449.0,12.8007,-1.1997588435093698,-1.2751699756069734,metal,16538,10.100700000000002,0.00065874,101.0,2.6999999999999993,-7.720000000000014e-06,3.658000000000003e-05,0.8450378437265005,iron_trial_1
129,iron,1,77.5,1.0,1.0,7860.0,449.0,12.90066,-1.2153202935896719,-1.3544866929969979,metal,16538,10.100700000000002,0.00065874,101.0,2.7999599999999987,-7.779999999999983e-06,3.644e-05,0.8165748130273922,iron_trial_1
130,iron,1,77.5,1.0,1.0,7860.0,449.0,13.000660000000002,-1.2256945936432067,-1.3998105315055482,metal,16538,10.100700000000002,0.00065874,101.0,2.89996,-7.819999999999962e-06,3.636000000000004e-05,0.8023432976778573,iron_trial_1
131,iron,1,77.5,1.0,1.0,7860.0,449.0,13.10066,-1.2360688936967696,-1.4791272488955727,metal,16538,10.100700000000002,0.00065874,101.0,2.999959999999998,-7.86000000000005e-06,3.622e-05,0.7667645093040202,iron_trial_1
132,iron,1,77.5,1.0,1.0,7860.0,449.0,13.2007,-1.2568174938038392,-1.5244510874041228,metal,16538,10.100700000000002,0.00065874,101.0,3.099999999999998,-7.940000000000009e-06,3.6140000000000044e-05,0.7667645093040202,iron_trial_1
133,iron,1,77.5,1.0,1.0,7860.0,449.0,13.3007,-1.2620046438306067,-1.59243684516701,metal,16538,10.100700000000002,0.00065874,101.0,3.1999999999999993,-7.959999999999998e-06,3.602e-05,0.7311857209301446,iron_trial_1
134,iron,1,77.5,1.0,1.0,7860.0,449.0,13.40066,-1.2723789438841415,-1.63776068367556,metal,16538,10.100700000000002,0.00065874,101.0,3.2999599999999987,-7.999999999999978e-06,3.594000000000004e-05,0.7169542055806096,iron_trial_1
135,iron,1,77.5,1.0,1.0,7860.0,449.0,13.500660000000002,-1.2827532439376763,-1.6944154818113093,metal,16538,10.100700000000002,0.00065874,101.0,3.39996,-8.039999999999957e-06,3.583999999999998e-05,0.6956069325562688,iron_trial_1
136,iron,1,77.5,1.0,1.0,7860.0,449.0,13.600700000000002,-1.2931275439912393,-1.7737321992012725,metal,16538,10.100700000000002,0.00065874,101.0,3.5,-8.080000000000045e-06,3.5700000000000055e-05,0.6600281441824702,iron_trial_1
137,iron,1,77.5,1.0,1.0,7860.0,449.0,13.7007,-1.2983146940180066,-1.819056037709884,metal,16538,10.100700000000002,0.00065874,101.0,3.599999999999998,-8.100000000000034e-06,3.561999999999999e-05,0.6386808711581294,iron_trial_1
138,iron,1,77.5,1.0,1.0,7860.0,449.0,13.80066,-1.3138761440983089,-1.875710835845572,metal,16538,10.100700000000002,0.00065874,101.0,3.699959999999999,-8.160000000000003e-06,3.552000000000004e-05,0.6244493558085946,iron_trial_1
139,iron,1,77.5,1.0,1.0,7860.0,449.0,13.9007,-1.3190632941250762,-1.9323656339813213,metal,16538,10.100700000000002,0.00065874,101.0,3.799999999999999,-8.179999999999993e-06,3.541999999999998e-05,0.5959863251094863,iron_trial_1
140,iron,1,77.5,1.0,1.0,7860.0,449.0,14.00067,-1.3190632941250762,-2.0003513917441467,metal,16538,10.100700000000002,0.00065874,101.0,3.899969999999998,-8.179999999999993e-06,3.5300000000000045e-05,0.5532917790608818,iron_trial_1
141,iron,1,77.5,1.0,1.0,7860.0,449.0,14.100700000000002,-1.3346247442053785,-2.0456752302527583,metal,16538,10.100700000000002,0.00065874,101.0,4.0,-8.239999999999962e-06,3.521999999999998e-05,0.5461760213860758,iron_trial_1
142,iron,1,77.5,1.0,1.0,7860.0,449.0,14.2007,-1.3346247442053785,-2.113660988015584,metal,16538,10.100700000000002,0.00065874,101.0,4.099999999999998,-8.239999999999962e-06,3.510000000000004e-05,0.5034814753374712,iron_trial_1
143,iron,1,77.5,1.0,1.0,7860.0,449.0,14.3007,-1.3501861942857087,-2.1703157861513334,metal,16538,10.100700000000002,0.00065874,101.0,4.199999999999999,-8.300000000000039e-06,3.499999999999998e-05,0.48924995998793636,iron_trial_1
144,iron,1,77.5,1.0,1.0,7860.0,449.0,14.4007,-1.3501861942857087,-2.226970584287021,metal,16538,10.100700000000002,0.00065874,101.0,4.299999999999999,-8.300000000000039e-06,3.4900000000000035e-05,0.45367117161409926,iron_trial_1
145,iron,1,77.5,1.0,1.0,7860.0,449.0,14.500660000000002,-1.365747644366011,-2.2722944227956328,metal,16538,10.100700000000002,0.00065874,101.0,4.39996,-8.360000000000008e-06,3.481999999999997e-05,0.44655541393929327,iron_trial_1
146,iron,1,77.5,1.0,1.0,7860.0,449.0,14.60066,-1.3709347943927783,-2.317618261304183,metal,16538,10.100700000000002,0.00065874,101.0,4.499959999999998,-8.379999999999998e-06,3.474000000000001e-05,0.425208140914991,iron_trial_1
147,iron,1,77.5,1.0,1.0,7860.0,449.0,14.70066,-1.3709347943927783,-2.374273059439932,metal,16538,10.100700000000002,0.00065874,101.0,4.599959999999998,-8.379999999999998e-06,3.463999999999995e-05,0.3896293525411153,iron_trial_1
148,iron,1,77.5,1.0,1.0,7860.0,449.0,14.8007,-1.3813090944463131,-2.4195968979484825,metal,16538,10.100700000000002,0.00065874,101.0,4.699999999999999,-8.419999999999977e-06,3.4559999999999994e-05,0.37539783719158043,iron_trial_1
149,iron,1,77.5,1.0,1.0,7860.0,449.0,14.9007,-1.3916833944998481,-2.4875826557113694,metal,16538,10.100700000000002,0.00065874,101.0,4.799999999999999,-8.459999999999956e-06,3.443999999999995e-05,0.34693480649247216,iron_trial_1
150,iron,1,77.5,1.0,1.0,7860.0,449.0,15.000660000000002,-1.3916833944998481,-2.5329064942199198,metal,16538,10.100700000000002,0.00065874,101.0,4.89996,-8.459999999999956e-06,3.435999999999999e-05,0.31847177579340247,iron_trial_1
151,iron,1,77.5,1.0,1.0,7860.0,449.0,15.100700000000002,-1.3968705445266154,-2.5668993731013328,metal,16538,10.100700000000002,0.00065874,101.0,5.0,-8.479999999999946e-06,3.430000000000002e-05,0.30424026044386765,iron_trial_1
152,iron,1,77.5,1.0,1.0,7860.0,449.0,15.2007,-1.4072448445801784,-2.623554171237082,metal,16538,10.100700000000002,0.00065874,101.0,5.099999999999998,-8.520000000000034e-06,3.4199999999999964e-05,0.28289298741956537,iron_trial_1
102,iron,2,77.5,1.0,1.0,7860.0,449.0,10.2007,0.5846207656995451,-0.8106006308940872,metal,16538,10.2007,0.0006579,102.0,0.0,0.0,3.824000000000004e-05,-1.3110367317291476,iron_trial_2
103,iron,2,77.5,1.0,1.0,7860.0,449.0,10.30066,0.5846207656995451,-0.8219315905212248,metal,16538,10.2007,0.0006579,102.0,0.09996000000000116,0.0,3.822000000000005e-05,-1.3181524894039152,iron_trial_2
104,iron,2,77.5,1.0,1.0,7860.0,449.0,10.40066,0.569059315619243,-0.8219315905212248,metal,16538,10.2007,0.0006579,102.0,0.1999600000000008,-5.999999999996893e-08,3.822000000000005e-05,-1.2968052163796129,iron_trial_2
105,iron,2,77.5,1.0,1.0,7860.0,449.0,10.500660000000002,0.19039736366502563,-0.9918959849284112,metal,16538,10.2007,0.0006579,102.0,0.2999600000000022,-1.519999999999972e-06,3.791999999999999e-05,-0.8840912712429093,iron_trial_2
106,iron,2,77.5,1.0,1.0,7860.0,449.0,10.60066,-0.14158023804825695,-1.025888863809824,metal,16538,10.2007,0.0006579,102.0,0.3999600000000001,-2.7999999999999596e-06,3.786000000000002e-05,-0.45003005308186506,iron_trial_2
107,iron,2,77.5,1.0,1.0,7860.0,449.0,10.70066,-0.3490662391190656,-1.025888863809824,metal,16538,10.2007,0.0006579,102.0,0.49995999999999974,-3.599999999999979e-06,3.786000000000002e-05,-0.1653997460910138,iron_trial_2
108,iron,2,77.5,1.0,1.0,7860.0,449.0,10.80066,-0.504680739922172,-1.0145579041826864,metal,16538,10.2007,0.0006579,102.0,0.5999600000000012,-4.199999999999994e-06,3.788000000000001e-05,0.055188741826892075,iron_trial_2
109,iron,2,77.5,1.0,1.0,7860.0,449.0,10.90066,-0.6187980405111112,-1.0032269445555488,metal,16538,10.2007,0.0006579,102.0,0.6999600000000008,-4.639999999999983e-06,3.79e-05,0.21885116834661997,iron_trial_2
110,iron,2,77.5,1.0,1.0,7860.0,449.0,11.00067,-0.7121667409929807,-0.9918959849284112,metal,16538,10.2007,0.0006579,102.0,0.7999700000000001,-5.000000000000013e-06,3.791999999999999e-05,0.35405056416727815,iron_trial_2
111,iron,2,77.5,1.0,1.0,7860.0,449.0,11.100700000000002,-0.7899739913945198,-0.9918959849284112,metal,16538,10.2007,0.0006579,102.0,0.9000000000000021,-5.299999999999966e-06,3.791999999999999e-05,0.4607869292888281,iron_trial_2
112,iron,2,77.5,1.0,1.0,7860.0,449.0,11.2007,-0.8470326416889894,-1.0145579041826864,metal,16538,10.2007,0.0006579,102.0,1.0,-5.519999999999961e-06,3.788000000000001e-05,0.5248287483617735,iron_trial_2
113,iron,2,77.5,1.0,1.0,7860.0,449.0,11.30066,-0.8989041419566915,-1.025888863809824,metal,16538,10.2007,0.0006579,102.0,1.0999600000000012,-5.7199999999999656e-06,3.786000000000002e-05,0.5888705674347189,iron_trial_2
114,iron,2,77.5,1.0,1.0,7860.0,449.0,11.4007,-0.9455884921976263,-1.0372198234369616,metal,16538,10.2007,0.0006579,102.0,1.200000000000001,-5.899999999999981e-06,3.784000000000003e-05,0.6457966288328969,iron_trial_2
115,iron,2,77.5,1.0,1.0,7860.0,449.0,11.500660000000002,-0.9922728424385611,-1.0598817426912366,metal,16538,10.2007,0.0006579,102.0,1.2999600000000022,-6.079999999999996e-06,3.780000000000005e-05,0.6956069325563073,iron_trial_2
116,iron,2,77.5,1.0,1.0,7860.0,449.0,11.60066,-1.028582892625961,-1.0825436619455733,metal,16538,10.2007,0.0006579,102.0,1.39996,-6.220000000000032e-06,3.7759999999999964e-05,0.7311857209301446,iron_trial_2
117,iron,2,77.5,1.0,1.0,7860.0,449.0,11.7007,-1.0545186427597981,-1.1052055811998485,metal,16538,10.2007,0.0006579,102.0,1.5,-6.31999999999998e-06,3.7719999999999984e-05,0.7525329939544468,iron_trial_2
118,iron,2,77.5,1.0,1.0,7860.0,449.0,11.8007,-1.0856415429204307,-1.1731913389626738,metal,16538,10.2007,0.0006579,102.0,1.6000000000000014,-6.4400000000000264e-06,3.7600000000000047e-05,0.7525329939544854,iron_trial_2
119,iron,2,77.5,1.0,1.0,7860.0,449.0,11.90066,-1.1115772930542676,-1.184522298589873,metal,16538,10.2007,0.0006579,102.0,1.6999600000000008,-6.539999999999975e-06,3.757999999999995e-05,0.7809960246535165,iron_trial_2
120,iron,2,77.5,1.0,1.0,7860.0,449.0,12.000660000000002,-1.1427001932149001,-1.2411770967255606,metal,16538,10.2007,0.0006579,102.0,1.7999600000000022,-6.660000000000021e-06,3.748e-05,0.7881117823283225,iron_trial_2
121,iron,2,77.5,1.0,1.0,7860.0,449.0,12.100700000000002,-1.1582616432952024,-1.2978318948612486,metal,16538,10.2007,0.0006579,102.0,1.9000000000000021,-6.71999999999999e-06,3.738000000000005e-05,0.7738802669787876,iron_trial_2
122,iron,2,77.5,1.0,1.0,7860.0,449.0,12.2007,-1.179010243402272,-1.320493814115585,metal,16538,10.2007,0.0006579,102.0,2.0,-6.7999999999999484e-06,3.7339999999999964e-05,0.7881117823282839,iron_trial_2
