number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,params_washout,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
61,0.2790395635334145,0.8908960078846621,1.6756182993081175,0.5600038688725949,0.19804895513492185,2,0.9748665981760879,818,2.532997811879151,0.06405776537754303,69,0.9053808789076003,0.985708524566015,5,364.96981083299033,0.16352638347419787,0.2790395635334145,4396.605600065508,0.215749877198643,0.4883932250620372,8016.856598920798,0.6950164035027749,0.253158745339086,1.0290176142253709,COMPLETE
62,0.278347935852185,0.4601826526778941,1.3119962533598961,0.9311911946203324,0.048840719221777365,2,0.22187062850341055,968,0.4743939828959926,5.1760820898132,39,1.1746668255004813,0.7336174850990319,1,225.562408333004,0.16098520840786534,0.278347935852185,4340.189032033247,0.214637807495665,0.493653724970744,7975.534196087769,0.7311306293638075,0.25484051342608005,1.0349068228512328,COMPLETE
63,0.27438526071277014,0.6691109277286867,1.3152386112532362,0.4503167352231414,0.0325445863576898,2,0.1318728538116607,1181,0.15925578037443802,0.22919728451733518,72,0.7511803241545263,0.8371721256541826,2,412.9897451249999,0.16097063241715967,0.27438526071277014,4292.145698419492,0.21161648645582126,0.5078084297094038,7863.267631535203,0.8180572013563728,0.2510750970277956,1.0276979431103315,COMPLETE
64,0.27817624254564477,0.640942664829248,1.4390415358181758,0.4936791424683541,0.027368821538441925,2,0.12028457152791625,1119,1.6682883052342916,0.8993528272286219,70,0.9383952019636377,0.8620612657214725,2,399.2535862500081,0.1615859501922245,0.27817624254564477,4338.44175855025,0.21457199408566102,0.49396419465305064,7973.08869448592,0.737613899528888,0.25441699383993505,1.0349801759418413,COMPLETE
65,0.27197633952449457,0.48160148263967706,1.5836662406175932,0.3697849716172095,0.05622791607735306,2,0.11478907829488623,1144,2.4033516734076446,0.014074533543589575,80,0.5747147288341922,0.8334448562079637,2,444.35174037501565,0.15975013865914842,0.27197633952449457,4388.232854833999,0.2103240822205783,0.5138019893188746,7815.244339210261,0.7558525518279072,0.24660902921566516,1.003341223900749,COMPLETE
66,0.27914376662997,0.7023962535870468,1.0006803185074171,0.6763719926922143,0.05322373863799603,2,0.15895923549749552,1023,0.007879658202949788,0.15778844609661813,70,0.8364269217700634,0.8111448643892559,0,394.50498687502113,0.16072468611357685,0.27914376662997,4316.8515509975705,0.21473701071354118,0.49318556152296866,7979.220399677736,0.8288978054296676,0.25762702366571527,1.0498360465739334,COMPLETE
67,0.2736807017317639,0.45552318041089856,1.1162340312501178,0.3636697214443235,0.028200275996401795,2,0.2514948935286618,1091,0.03062774952915754,0.10442684901804711,53,0.37468712137754684,0.8917155897268838,2,301.46682579201297,0.15670631371870655,0.2736807017317639,4232.094791896965,0.21051531307385604,0.5129174655182015,7822.350115342896,0.6811470020208142,0.25266155463163137,1.0266424655083566,COMPLETE
68,0.28344819112660746,0.48713825894606444,0.2965630387157061,0.3242071583270409,0.02673991429355866,3,0.8923957531594676,1091,0.002872561017776051,0.2639477655056657,57,0.33856324906420376,0.914806167144347,2,349.3047418750066,0.1648809266230337,0.28344819112660746,4495.729716699541,0.21863436522294077,0.47462182878848036,8124.038707909016,0.7062706178758617,0.2592553036146668,1.0555820065348127,COMPLETE
69,0.2792800154539884,0.42643683688445666,1.464122995878289,0.4543954863936645,0.02214049019203201,2,0.24123345787865702,806,0.011348468836906635,0.2543996981959196,43,0.359381320715655,0.8478409947233029,3,240.8987499169889,0.15909492095859656,0.2792800154539884,4327.2442175519345,0.21484254458384816,0.4926872847510081,7983.141838315689,0.7240664670458694,0.2577498834805608,1.0440891221262893,COMPLETE
70,0.2858605576838847,0.4168995224861545,1.1884384023339591,0.545113232519089,0.08988471985150284,2,0.31461226562025324,1097,0.19970239231277,0.015798872939915366,73,0.7009804981058616,0.7347082455388376,3,404.9642048329988,0.1654184066050437,0.2858605576838847,4492.1703612738365,0.22025260188142967,0.46681580460742067,8184.169315641774,0.7349290625180276,0.2624318232098201,1.0682421891143252,COMPLETE
71,0.2703147549490344,0.516558602319433,1.9026224301638401,0.11951848844495927,0.03216996518085813,3,0.19775134158906923,1072,0.07973228392668091,0.011777388990024082,57,0.7494468489332476,0.7935391381209307,3,350.6863010410161,0.1567164739811355,0.2703147549490344,4133.224074683791,0.2081621178934029,0.5237460745433506,7734.9098416522875,0.72748421868852,0.24861054822252596,1.0144321782180332,COMPLETE
72,0.2801901197459046,0.5643893690005238,1.9546367244643925,0.057147658126539595,0.026482782745087346,3,0.6224070949637683,1197,0.05057286712526624,0.01972194985335926,58,0.6446417542713271,0.7564021931570653,2,365.38434845901793,0.16791583290751014,0.2801901197459046,4433.519442156988,0.21676543662444045,0.4835655058504481,8054.5928627370895,0.7809497709462813,0.2536987324858565,1.0438903385096854,COMPLETE
73,0.27216376983241636,0.4296504396049496,1.4356520377325759,0.3255010171361876,0.027787893825730072,2,0.15783049340735547,1051,1.537270460599898,0.018135005693096288,80,0.42192042344438413,0.8410723437413509,2,438.6472360420157,0.1588916753585614,0.27216376983241636,4353.422981794434,0.21026198037083765,0.514089063798056,7812.936752154533,0.7164666572342585,0.2476071578463149,1.006266774819169,COMPLETE
74,0.2761858109907445,0.4690782341219427,1.6009980375921646,0.3611647207948602,0.026710314424281158,3,0.29059017236156837,847,0.26606484239519396,0.03852609430680575,80,0.5119893742036602,0.8005101423152607,3,462.23180770801264,0.15813088877171397,0.2761858109907445,4228.5101507149075,0.21230814914960444,0.5045857423182796,7888.968506561786,0.6960771859787965,0.2555106473645603,1.03981415122718,COMPLETE
75,0.27948698116270543,0.4457651845807118,1.874654454544528,0.10783508863655913,0.04510254893981475,2,0.16851825778588295,1035,0.032822195554662474,0.033146138059121096,57,1.3717012211856938,0.7889320867395393,3,319.86989133397583,0.16213574578625314,0.27948698116270543,4232.10794603882,0.21505350530445277,0.491690502657799,7990.980738930844,0.699472942380292,0.25773390343301067,1.0540938816608125,COMPLETE
