trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,washout,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
4,3,startup_or_anchor,51,0.32770317956728734,1.739072123707654,1.3710002457938013,5,803,3,0.1167624256877035,1.1057929127091248,0.7881822557441351,0.9382009702256318,2.056169417196287,0.14071550913495803,0.2755555774823762,0.21318155586487078,0.5005012248681008,7921.4226450287015,4338.239156685928,0.1589414825433131,0.2494960864700217,1.0029171004544597,0.924705552244709,216.5263677998446,0.2755555774823762
41,40,tpe,49,0.7857568000021341,0.579055204318089,1.3676238547999644,2,1136,3,0.07685477096122222,2.876118476816607,0.9439684050023848,0.7727106483709834,0.5156141504342849,0.06172857821972983,0.2757243475292388,0.21315548317886918,0.5006233975230319,7920.453833423627,4366.6133236777005,0.15793020238066843,0.2502754574014786,1.0038724667102545,0.8388072435966134,266.2020064999815,0.2757243475292388
82,81,tpe,20,0.6704191841081324,1.3757813375879926,0.5724593219824433,2,1008,2,0.0880656242930988,0.9096618421309446,0.9312684151155445,0.4450553028684697,0.4957981967259268,0.23321994827489884,0.27586950614597544,0.21324250970107173,0.5002155461274617,7923.6875740767355,4298.531206066111,0.1583021413096939,0.2505079857796149,1.006215474477011,0.9202361578008366,118.20328759984113,0.27586950614597544
5,4,startup_or_anchor,17,0.8246044028081915,0.32813306869226033,0.9552296714212434,1,935,2,0.019595423841921953,5.067883622266692,0.8691469025317455,0.40224569461001386,0.00410384839136738,0.014145808562966301,0.2759689762098819,0.2117381093804749,0.5072425099029312,7867.786908944533,4155.764277546458,0.15200129744801646,0.256923467317628,1.0290038732239755,0.7912958162048598,101.61485880007967,0.2759689762098819
54,53,tpe,59,0.7630142826084989,0.3008991797276736,0.4382623963356343,2,826,2,0.06788036254625998,0.3940435530421119,0.9360589145302098,0.44910735998927764,0.2511653287934156,0.5883650520363995,0.2761510332141521,0.21369916181361373,0.4980727088655019,7940.655901240477,4364.162076921062,0.15876935896138436,0.24980748560215346,1.0014836401972915,0.8863838126903465,250.72675910010003,0.2761510332141521
33,32,tpe,16,0.8109981681658351,0.5146280783344324,0.3350354523953037,1,584,2,0.037138680535963565,2.0356527281195533,0.7847407661566974,0.7594263975324402,0.2692801475527775,0.11226341376661682,0.2764057088089378,0.21275134471037385,0.5025152181937766,7905.436813761309,4283.849648967312,0.15574124570410514,0.25461745639425576,1.0236593558381877,0.9214002640967911,82.07186910021119,0.2764057088089378
23,22,tpe,44,0.342729955267423,1.426567820640951,1.4946910342338182,4,882,3,0.11740154659249671,3.3364115945085953,0.7779259525001425,0.9052665726586505,0.006128298797904739,0.1372464886432952,0.2764549603578512,0.21357113351511348,0.4986739433016866,7935.898612276946,4300.639181937413,0.15832433426880885,0.25153530737095087,1.0107504771844653,0.9187438743142077,240.02677530003712,0.2764549603578512
39,38,tpe,10,0.7885679811587155,1.145729093586559,0.7649446635349911,2,882,2,0.04624720753956745,0.38134458371437585,0.8926373718325356,0.6550149406291428,0.013649686939655948,0.4183289306077856,0.27647589419064583,0.21329114891293824,0.49998752504152655,7925.494915020246,4262.690366766085,0.15658636583878138,0.2527389811108304,1.012867895209968,0.983857984207305,74.97982989996672,0.27647589419064583
94,93,tpe,25,0.2028955438168306,0.4467495079614747,0.5220365273453296,4,946,5,0.024991946390132688,6.155751265055984,0.8511365307182048,0.5234411612521204,6.02385727764796e-05,0.7549526444588499,0.27656946319830067,0.21389537511443601,0.4971505711940917,7947.946815682319,4402.338377220583,0.16082367503182374,0.25069635233545867,1.0135583863425082,0.9537380569360948,246.97026239987463,0.27656946319830067
50,49,tpe,40,0.5673319335908886,0.7545957673433177,0.4377031674146197,0,918,3,0.04302503521709161,0.5225812946667937,0.9941576194029208,0.40484947979358993,0.006324014735941989,5.385660651290909,0.27667787540021205,0.21315398205814381,0.5006304310923024,7920.398054622038,4278.540875019815,0.1579261495093152,0.25409557336827304,1.026556000697197,0.8029412195257462,237.123104600003,0.27667787540021205
