trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
15,14,startup_or_anchor,24,0.1157196055195172,1.2903284951238208,1.025753470746726,484,4,0.031926282953907044,0.16295424914088455,0.9727008904237721,0.43281799994386194,0.004009185521788147,0.14278802245977804,0.2767004527489052,0.21400225876839163,0.4966478972782803,7951.918409722865,4369.099965604872,0.16007208161804837,0.2507927759220544,1.0107403642832464,0.9793329038559841,40.44711779099816,0.2767004527489052
9,8,startup_or_anchor,16,0.6629370237759182,1.2759202394106268,0.7534553065551853,592,5,0.04437430121379882,3.8330978305221253,0.7444506727469881,0.4842821478352174,1.192727954368058e-06,0.01113877359577184,0.27681464591059785,0.2146059111375022,0.4938042054690033,7974.348987860819,4411.289953899679,0.1617517248736521,0.24883493909238263,1.0024691777397374,0.9999486494435071,45.97817620799833,0.27681464591059785
80,79,tpe,20,0.3304206056301713,1.4152134345411456,0.7222948180849927,935,3,0.037775395191338955,4.683581387163892,0.8669309015861943,0.5131669347698178,0.11856619454129393,0.44199612186393794,0.2768739945293853,0.21462329536453273,0.4937221930119955,7974.994952794827,4373.195395773384,0.161321787350687,0.24900279665941039,1.0017199396306944,0.9999711422719205,43.14552933300001,0.2768739945293853
17,16,startup_or_anchor,18,0.2388322384887909,0.6766363474211439,0.7689364816790225,1155,4,0.05577788612591106,1.6243776203330442,0.9543784689085558,0.4249865814732302,2.9572112765464037e-06,0.05788669542294301,0.27711948886274196,0.21461957222315348,0.4937397579971945,7974.856607916386,4376.482975719079,0.16148566455891356,0.249999666558354,1.0082860853839353,0.9614145457307772,53.46173091699893,0.27711948886274196
33,32,tpe,12,0.4914284635557761,0.7684992015994259,0.7841058008082097,551,3,0.0779897022107994,0.22554462984894566,0.6940962589455034,0.5474494899018698,0.0007446222062784368,0.1945957991794062,0.27718400549898775,0.2138685003351259,0.4972769237946586,7946.948199809835,4313.074413732199,0.15729870408791166,0.2532620206554475,1.0157161189643273,0.9999911265491038,26.57004679199963,0.27718400549898775
44,43,tpe,16,0.25402836949004803,1.2802150006064459,1.0883125907828826,717,5,0.03918256193190294,0.23081514060812772,0.9748292548786224,0.8215026561025656,0.17148851813317464,0.7172651447796681,0.2772248151243103,0.21581367403681273,0.4880906179812694,8019.227168534613,4535.00606728173,0.16496222277314,0.24564456434999035,0.9898851213443874,0.9863247372565849,51.60168416700253,0.2772248151243103
74,73,tpe,19,0.41230467248723035,0.6678025944766142,0.7398587588794812,505,5,0.016793203153175517,6.630835160965672,0.8778164140650052,0.470494931866369,0.009794748238283081,0.04073520324715471,0.27724215626291937,0.21452134413565727,0.4942030670489974,7971.206638323502,4400.463121482312,0.15995202518360271,0.2508832485090484,1.0081883160992342,0.9441937243805785,40.15856904099928,0.27724215626291937
10,9,startup_or_anchor,26,0.45399415041463154,1.486431435864482,0.821423458768402,593,5,0.034316545363493184,0.7673535139298574,0.9928912896472828,0.4126131881725957,0.011615402047821115,0.5740186338756653,0.2772952109904684,0.21516135550977822,0.49118053626475944,7994.988248188716,4471.396156792407,0.16238302337067065,0.24853542192276057,1.0002835532361785,0.9565688638400646,67.81356058399979,0.2772952109904684
69,68,tpe,11,0.1352840110528687,0.8350967089678225,1.0094062370567145,736,4,0.024377221458234517,0.12293401039673602,0.9191187390949122,0.5048183701232583,0.13127490683609228,0.5239399082169834,0.2773549622919266,0.2144417594851671,0.4945782857060834,7968.2494235211625,4392.958752355434,0.1597667761208246,0.2516528112270378,1.0124679358653212,0.9792539874395535,37.213986042002944,0.2773549622919266
90,89,tpe,11,0.491835164934315,0.43327070803325335,0.766373537507193,866,4,0.05163761626749626,2.2291521821493587,0.9541165062630941,0.7393363384989933,0.12482265836442956,0.1097202346151183,0.277382598798592,0.21510829779674098,0.49143144998849186,7993.016724114593,4456.067907582542,0.16240072767820704,0.2490972040074041,1.003959883160843,0.9827530350796749,41.90354899999875,0.277382598798592
