outer_fold,held_out_material,trial,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,washout,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_inner_nrmse,sd_inner_nrmse,mean_inner_r2,performance_index
2,bismuth,40,expected_improvement,79,0.632116185449254,1.0214180288024468,1.216355630379745,1,399,4,0.06128713193564539,1.5972604125503016,0.6355208071676912,0.45579079143840495,0.25374967618288063,2.8644792419155634,2.525191185032383,3.842124864550938,-121.26928700199555,3.4857224011701176
2,bismuth,23,expected_improvement,39,0.7348604160316156,0.5698888114016648,0.7864811401381865,5,192,2,0.11988902482134368,1.229490088361763,0.9148130109698238,0.30311496455542675,4.816468884755259,7.9311391339352495,2.547641925254096,3.889240241418074,-124.03483886348236,3.5199519856086146
2,bismuth,17,expected_improvement,24,0.7229995272201631,0.48573174715095035,0.5406718051462516,3,146,2,0.022099618935384358,1.6417818427143285,0.9296205936406543,0.6914882260904051,0.18810648382522535,0.617442110546338,2.5970749971800404,3.966062711854226,-128.99759697874742,3.588590675143597
2,bismuth,20,expected_improvement,78,0.68076686628341,0.3330401719362815,0.39466056695238044,2,325,2,0.11963088563920396,1.1650206171647606,0.8238779698877208,0.4336647149774384,0.0021576249212523187,0.7189999161589895,2.6021212389779036,3.9896913807105876,-130.235268520265,3.5995440841555504
2,bismuth,45,expected_improvement,50,0.7867634514308287,1.8932992024475348,0.421577206730673,0,424,2,0.09703208061251863,5.485708415720623,0.6302039357258367,0.4762587675292168,2.859769376393542,86.28288751294724,2.6169083388980283,4.020084732389494,-132.08909544225065,3.6219295219954017
2,bismuth,29,expected_improvement,61,0.6678369417891402,1.5253874835400223,1.3110638273361337,0,242,4,0.011641943293442293,6.379253054989079,0.6789566058118158,0.5200489359409657,3.704467381821099,6.1310522694737895,2.66461934130945,4.079211188506341,-136.31828716331214,3.6844221384360356
2,bismuth,30,expected_improvement,71,0.8542994148939612,1.6611873231519998,0.4934784605738926,2,236,1,0.07124965311522441,2.1564403037156077,0.7533363602793264,0.4840827864046767,0.0583413489613275,0.33822387328457465,2.7084191768744152,4.136725294341875,-140.4114673610985,3.7426005004598837
2,bismuth,3,random_initialization,69,0.35301502865160694,1.090251945703247,1.0129732339986721,1,448,2,0.14091129590060866,1.052073311887481,0.7133544160524512,0.8781633353039322,0.0001042382658441772,0.22682183875866135,2.809177848564625,4.3396429958164715,-153.57342761946765,3.894088597518743
2,bismuth,8,random_initialization,57,0.25536380504167266,0.8595003580388726,0.7124016449240366,4,365,3,0.09489791144099273,3.315289346663687,0.7907012036713879,0.7017433877765574,7.553343414265412,6.2977390219336415,2.8889688091552683,4.475831902951911,-163.1478422509415,4.007926784893246
2,bismuth,22,expected_improvement,60,0.5643167857477378,0.6018530212056736,0.6907454651941545,2,162,4,0.022538711114795013,6.613524681822263,0.6819343818740855,0.34527658882238066,0.0003518113652746382,0.15636729255490828,2.9003337826091258,4.488568305596007,-164.18871938751363,4.022475859008128
2,bismuth,49,expected_improvement,18,0.900565609944066,1.7043416819270265,0.7296423394490652,1,354,4,0.036487230973812394,1.5299047858240498,0.6509925505131587,0.4419087288453068,0.009104406749827447,0.18760572716698584,2.9032574291232196,4.512578715752243,-165.53571991099534,4.031402108061281
2,bismuth,39,expected_improvement,43,0.6810771784484897,0.7350905932056282,0.5135174453057925,3,259,3,0.013368120046573636,3.0505276878641645,0.7195023030290371,0.35933867923664503,4.871931134881998,4.841602933616789,2.9240025515528774,4.525265384234031,-166.90021876367746,4.055318897611385
2,bismuth,7,random_initialization,33,0.09916362864935221,0.8535167909293403,1.141350790644737,0,151,4,0.047680687889373435,18.59515803616595,0.7036237420102732,0.3099881906324076,0.0006469075215391312,0.18120865708571046,3.0709902333161656,4.810405013453503,-187.39067822325015,4.273591486679541
2,bismuth,14,random_initialization,39,0.19560595997300673,0.9056394530623821,1.163373910088429,4,288,4,0.014101719937380536,18.745797774520316,0.884627514816559,0.3223843089636061,0.00019253856035576783,2.991281670467519,3.2355807633163014,5.060025814027009,-207.64571088375365,4.500587216823053
2,bismuth,5,random_initialization,16,0.6827475750302799,1.858308003250097,0.9247157534671986,4,464,3,0.09122447818809915,1.7282461498646216,0.7072309359279343,0.5105281215355469,0.006780756408537454,0.41834816942014585,3.248824435622269,5.072309521515561,-208.86232497058143,4.516901816001159
2,bismuth,37,expected_improvement,62,0.7484151112580739,0.7440208555176011,1.352012194140642,3,262,3,0.011008157238138517,1.3374584008845467,0.8548315032600022,0.41148171235538145,2.1658760167609015,5.585672022251416,3.280189838368463,5.145207584682246,-214.35522886406739,4.566491734539024
