optuna_trial_number,performance_index,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state,trial,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda
34,0.2875256567171922,0.6643581096086386,1.7930717661078723,0.4012868892025088,0.0226475710427483,3,0.4399560818578502,784,0.0206399062417252,0.0618619577977113,11,0.426737240268181,0.9504243615293082,39.62380020899582,0.1750207158761088,0.2875256567171922,4801.68061961335,0.2245944649013695,0.4455871719620691,8345.504717798072,0.7203525538917658,0.2517247672632909,1.0205324371851134,COMPLETE,35,11,0.4012868892025088,1.7930717661078723,0.426737240268181,784,3,0.0226475710427483,0.4399560818578502,0.9504243615293082,0.6643581096086386,0.0206399062417252,0.0618619577977113
25,0.2877658536729769,0.8982649163161964,1.4568918172876362,0.645001121983849,0.1407683705737382,5,3.876426753978111,1147,2.121842512652403e-06,3.142305566567522,16,0.3656888498621616,0.9713702664833695,52.17056183400564,0.1809882491636986,0.2877658536729769,4979.257017052367,0.2267449251874994,0.4349194954686243,8425.411746990512,0.7702085342979398,0.2440837139419103,0.98918554626509,COMPLETE,26,16,0.645001121983849,1.4568918172876362,0.3656888498621616,1147,5,0.1407683705737382,3.876426753978111,0.9713702664833695,0.8982649163161964,2.121842512652403e-06,3.142305566567522
80,0.2879534067212346,0.5249512636531791,0.568377581233735,0.0994703714761092,0.1137462447616154,4,5.949963884751359,853,0.0040139960056985,0.0518812083752525,20,0.3486497603317768,0.8990877259362459,48.052905541990185,0.1804840977756534,0.2879534067212346,4923.675792014319,0.2262067327483246,0.4375988156695479,8405.413535804906,0.807809220694639,0.2469866958916398,1.006999395878696,COMPLETE,81,20,0.0994703714761092,0.568377581233735,0.3486497603317768,853,4,0.1137462447616154,5.949963884751359,0.8990877259362459,0.5249512636531791,0.0040139960056985,0.0518812083752525
6,0.288024576185224,0.5284843155722522,1.0946345278334146,0.8431757225440191,0.0222163202690869,3,2.0956110642565635,509,6.229214449152028e-06,0.6549011128488195,24,1.3312895665824411,0.80661873140401,37.115988333011046,0.1760079636658652,0.288024576185224,4876.712926817245,0.2256189724005569,0.4405176294731588,8383.573475065275,0.7639588553156661,0.2496224151386683,1.0067474353771242,COMPLETE,7,24,0.8431757225440191,1.0946345278334146,1.3312895665824411,509,3,0.0222163202690869,2.0956110642565635,0.80661873140401,0.5284843155722522,6.229214449152028e-06,0.6549011128488195
68,0.288081594523064,0.5647164615934127,1.7511800070601125,0.1384695152555828,0.0208830665187279,4,5.773382396670571,1012,2.80277579093973,0.010486516770135,12,0.3218284425516769,0.8559038576779956,55.505701459012926,0.1725619648956965,0.288081594523064,4850.336908023037,0.224718029352557,0.4449769649238101,8350.096138654284,0.7236545816467371,0.2534542606820276,1.0201054970667045,COMPLETE,69,12,0.1384695152555828,1.7511800070601125,0.3218284425516769,1012,4,0.0208830665187279,5.773382396670571,0.8559038576779956,0.5647164615934127,2.80277579093973,0.010486516770135
82,0.2884079118198943,0.6010194454770856,1.0741815711964864,0.2240567684822791,0.121520315956065,2,1.2926745726958824,1027,0.000195751749728,0.1215475727933004,11,0.5146735507333988,0.9930250840189716,34.800270917010494,0.1736744797019507,0.2884079118198943,4813.777107765322,0.2251453956135074,0.4428638841860984,8365.97625906845,0.8786254722678756,0.2530500648255478,1.0199673060596042,COMPLETE,83,11,0.2240567684822791,1.0741815711964864,0.5146735507333988,1027,2,0.121520315956065,1.2926745726958824,0.9930250840189716,0.6010194454770856,0.000195751749728,0.1215475727933004
52,0.2884418852899738,0.4567719344619664,1.9307517740813191,0.0973021162018286,0.0158433205591976,3,0.7338407373622966,1023,5.135805393861767e-06,0.074135592438294,14,0.5671323399529482,0.8337129930969969,46.29693050001515,0.1752680963831121,0.2884418852899738,4917.747459910564,0.2255450966778112,0.4408839585742252,8380.828393199721,0.723902138969073,0.2515871544486502,1.015711564105081,COMPLETE,53,14,0.0973021162018286,1.9307517740813191,0.5671323399529482,1023,3,0.0158433205591976,0.7338407373622966,0.8337129930969969,0.4567719344619664,5.135805393861767e-06,0.074135592438294
65,0.2886252527246111,0.4726326419819022,1.69484030866438,0.0627086706435324,0.0503915210611591,4,1.7153243495388446,932,0.4930123885057864,0.0146979842880449,10,0.5111016347348649,0.8606924652429813,49.26507333401241,0.1773627537773019,0.2886252527246111,4873.249967261265,0.2262003551254997,0.4376305276528642,8405.176555426084,0.829348745442374,0.2496995903964456,1.009766489225361,COMPLETE,66,10,0.0627086706435324,1.69484030866438,0.5111016347348649,932,4,0.0503915210611591,1.7153243495388446,0.8606924652429813,0.4726326419819022,0.4930123885057864,0.0146979842880449
33,0.2887621555730682,0.8349334343840361,1.9169403068828237,0.1840225227892006,0.0211857865654568,4,0.3920334382359793,1111,0.0622443340107197,0.0128493853207652,16,0.4568759668349518,0.8934817790943764,89.7091843750095,0.1808077536749046,0.2887621555730682,4962.703666754688,0.2270528538092812,0.4333836497309561,8436.853791062942,0.7922669536854297,0.246837207055148,1.0029497221385013,COMPLETE,34,16,0.1840225227892006,1.9169403068828237,0.4568759668349518,1111,4,0.0211857865654568,0.3920334382359793,0.8934817790943764,0.8349334343840361,0.0622443340107197,0.0128493853207652
18,0.2888697047728019,0.8795178733836465,0.9992072015963968,0.6617785241018371,0.129149077406749,3,6.735791815314738,1034,1.1125340813867696e-06,2.163538942994242,22,0.6992594928246855,0.929882622691781,58.54375212499872,0.1786785662801722,0.2888697047728019,4915.671499230449,0.2268367623196218,0.434461660459997,8428.824240792323,0.7721594068644507,0.2481317698127204,1.0026330115238675,COMPLETE,19,22,0.6617785241018371,0.9992072015963968,0.6992594928246855,1034,3,0.129149077406749,6.735791815314738,0.929882622691781,0.8795178733836465,1.1125340813867696e-06,2.163538942994242
76,0.2890488260349882,0.7184493099828221,1.1696778645239552,0.0677581474869774,0.0880649030604973,3,8.545882725336638,1197,0.005262182474936,0.0253087076625656,23,0.391986102781339,0.7818954055109418,72.348996042012,0.1790197543120943,0.2890488260349882,4926.83542809885,0.2269165529545877,0.434063730255668,8431.78910958745,0.8064369700289333,0.2485290923216018,1.006004057222261,COMPLETE,77,23,0.0677581474869774,1.1696778645239552,0.391986102781339,1197,3,0.0880649030604973,8.545882725336638,0.7818954055109418,0.7184493099828221,0.005262182474936,0.0253087076625656
83,0.2891105172623093,0.6298752802702794,1.8844257686632373,0.6910023431469338,0.1114022893522704,3,0.7790009368645372,1126,1.2500924334571946,2.248234653678106,14,0.4606420191063593,0.7668041561636079,45.1875778749818,0.1758806030891984,0.2891105172623093,4909.058236640732,0.2263390789203996,0.436940538024369,8410.331268768266,0.7897625059703566,0.2510857533676391,1.0110424569765262,COMPLETE,84,14,0.6910023431469338,1.8844257686632373,0.4606420191063593,1126,3,0.1114022893522704,0.7790009368645372,0.7668041561636079,0.6298752802702794,1.2500924334571946,2.248234653678106
2,0.2892044904639495,0.5101537197345953,1.7541346645212776,0.5347070804948526,0.1768130051321271,4,2.012701405986034,752,3.644652482792098e-05,26.03058711556135,22,1.0973313300467673,0.903411663656835,60.70948816699092,0.1793819796873706,0.2892044904639495,4991.172747241068,0.2273398275532997,0.4319504435771938,8447.517191586381,0.7816206339010265,0.2474586516425991,0.9989270641940552,COMPLETE,3,22,0.5347070804948526,1.7541346645212776,1.0973313300467673,752,4,0.1768130051321271,2.012701405986034,0.903411663656835,0.5101537197345953,3.644652482792098e-05,26.03058711556135
59,0.2893636010715964,0.495104927214271,1.5770923191398512,0.1215082925381374,0.1616557409640795,4,2.6810934349498856,707,0.6343514543270923,0.1287204141735578,13,0.3743211464882163,0.906405134557372,31.471380458009666,0.1776686944608382,0.2893636010715964,4951.592896140535,0.2268138304746451,0.4345759997924929,8427.97213688796,0.8458528261116187,0.2501990823878051,1.0107180149455357,COMPLETE,60,13,0.1215082925381374,1.5770923191398512,0.3743211464882163,707,4,0.1616557409640795,2.6810934349498856,0.906405134557372,0.495104927214271,0.6343514543270923,0.1287204141735578
50,0.2894771025556448,0.6428605663309079,0.8910031403624306,0.2470226686847907,0.0395715822554219,3,0.136511137376676,916,0.0570910986477583,0.0391110020485,20,0.420789320852372,0.8479530005132919,56.03107362499577,0.1795609709759319,0.2894771025556448,4942.428309731608,0.2270101480419567,0.4335967764101615,8435.266925674963,0.8013935925657508,0.2498678180547524,1.0156886122134654,COMPLETE,51,20,0.2470226686847907,0.8910031403624306,0.420789320852372,916,3,0.0395715822554219,0.136511137376676,0.8479530005132919,0.6428605663309079,0.0570910986477583,0.0391110020485
41,0.2899344505174585,0.6494500398226184,1.702174837853324,0.237350801506302,0.0791237999073163,3,1.2196658892584658,1067,0.2135769844647039,1.1148626629739642,15,0.4599607998908799,0.8547603066920864,52.78967758300132,0.1772431070402365,0.2899344505174585,4892.154309955977,0.2267959159031652,0.4346653147043885,8427.306465359197,0.7973845588259706,0.2525541384571728,1.022959203396532,COMPLETE,42,15,0.237350801506302,1.702174837853324,0.4599607998908799,1067,3,0.0791237999073163,1.2196658892584658,0.8547603066920864,0.6494500398226184,0.2135769844647039,1.1148626629739642
60,0.2902293481384097,0.4267685086499699,1.6930451989416766,0.5280683914113846,0.1720163653670253,2,2.858383929019533,1002,0.3846313581557661,0.3434352298775301,11,0.3768595979439044,0.9034197457881944,33.15851887498866,0.1779340158650176,0.2902293481384097,4887.319280245518,0.2277169267696723,0.4300643798299111,8461.529483878168,0.885593335504446,0.2500496854749496,1.0060836897186451,COMPLETE,61,11,0.5280683914113846,1.6930451989416766,0.3768595979439044,1002,2,0.1720163653670253,2.858383929019533,0.9034197457881944,0.4267685086499699,0.3846313581557661,0.3434352298775301
37,0.2902332361469147,0.8736158802532639,1.9636461683760216,0.8159313798185222,0.0182511722662454,4,0.1973353558847689,965,0.0850367394475625,0.0227396779655499,16,0.5378795623993721,0.984189233179871,81.49828287502169,0.1816118104002188,0.2902332361469147,4902.6053315271465,0.2280010632409562,0.4286412047570055,8472.087456723311,0.880777625719137,0.2489286916238342,1.013584029432281,COMPLETE,38,16,0.8159313798185222,1.9636461683760216,0.5378795623993721,965,4,0.0182511722662454,0.1973353558847689,0.984189233179871,0.8736158802532639,0.0850367394475625,0.0227396779655499
42,0.2905858067332671,0.6956931794524739,1.6794572012662916,0.851835518914849,0.1143690428333168,3,2.1390347343284617,1040,0.8030419501755474,0.1247251156752384,11,0.6720168605680473,0.9168498435966626,38.20684358300059,0.1785030299017369,0.2905858067332671,4878.359025349564,0.2275471159410922,0.430914076476474,8455.219635273168,0.8712597835487416,0.2521547631686999,1.0218522708829465,COMPLETE,43,11,0.851835518914849,1.6794572012662916,0.6720168605680473,1040,3,0.1143690428333168,2.1390347343284617,0.9168498435966626,0.6956931794524739,0.8030419501755474,0.1247251156752384
24,0.2906891092448616,0.4928857407202882,1.101357115956228,0.947942846977356,0.030960149451056,2,1.8431781550721984,535,1.928458765490647e-05,0.2639930044790753,18,1.3572068859435478,0.8097133546312529,27.57448124999064,0.1745687343761384,0.2906891092448616,4867.877312020127,0.2268331740990146,0.4344795522713002,8428.6909093141,0.6777291639216615,0.2554237405833878,1.0287854786737496,COMPLETE,25,18,0.947942846977356,1.101357115956228,1.3572068859435478,535,2,0.030960149451056,1.8431781550721984,0.8097133546312529,0.4928857407202882,1.928458765490647e-05,0.2639930044790753
61,0.290937384518428,0.4560093479092731,1.041526625043865,0.662746911457015,0.0764367892159606,3,3.6278882831172794,493,0.4438699400032069,0.0768160583872827,14,0.4889348501034188,0.988198169212764,29.108368958026404,0.1757881751955037,0.290937384518428,4828.802112281706,0.22696339859879,0.4338300374256059,8433.5298049553,0.7684433171932725,0.2558959436785517,1.0358455995450426,COMPLETE,62,14,0.662746911457015,1.041526625043865,0.4889348501034188,493,3,0.0764367892159606,3.6278882831172794,0.988198169212764,0.4560093479092731,0.4438699400032069,0.0768160583872827
89,0.2910771640674056,0.4551814404129687,1.858332275828417,0.3394639039269256,0.1917536021965515,4,1.647299720927901,962,0.000619222083806,0.0182451900846195,11,0.6389663389112807,0.9336364401797298,30.9294613749953,0.1805084138065744,0.2910771640674056,4888.53291781839,0.2280630535890243,0.4283304733506005,8474.390900588181,0.7113229388417337,0.252056441913525,1.0269329670078506,COMPLETE,90,11,0.3394639039269256,1.858332275828417,0.6389663389112807,962,4,0.1917536021965515,1.647299720927901,0.9336364401797298,0.4551814404129687,0.000619222083806,0.0182451900846195
22,0.2912023944582007,0.4535267664522253,0.8493021755350054,0.7777557391496505,0.0157624337731591,3,2.0583240480780627,466,1.0338917081840037e-06,1.0669201216204611,27,0.9820431749945224,0.7776930966809412,36.96736516698729,0.176917307829986,0.2912023944582007,4970.391038335105,0.2276932582332514,0.4301828500827304,8460.650005915739,0.7192200419313031,0.2540365448997973,1.025617681342854,COMPLETE,23,27,0.7777557391496505,0.8493021755350054,0.9820431749945224,466,3,0.0157624337731591,2.0583240480780627,0.7776930966809412,0.4535267664522253,1.0338917081840037e-06,1.0669201216204611
0,0.2912452595308648,0.85,1.0,0.1,0.05,3,1.0,500,0.0001,1.0,20,0.9,0.85,43.46825270800037,0.1805271178273658,0.2912452595308648,5033.8844127518905,0.2284916927695291,0.4261795749301851,8490.318320280856,0.7828089711249385,0.2510142670453426,1.0185953537033294,COMPLETE,1,20,0.1,1.0,0.9,500,3,0.05,1.0,0.85,0.85,0.0001,1.0
98,0.2914545718181017,0.8246173076635044,1.513565714996145,0.0854381849282109,0.0328604976531827,2,2.5155927125452657,306,0.0258291214720331,9.701186698469844,12,0.3991177608599615,0.7073497906620567,19.678427750011902,0.1733497680380988,0.2914545718181017,4954.957350970096,0.2269245145970262,0.434024016438325,8432.084949133454,0.5847802183988069,0.258120228884302,1.0394132572056165,COMPLETE,99,12,0.0854381849282109,1.513565714996145,0.3991177608599615,306,2,0.0328604976531827,2.5155927125452657,0.7073497906620567,0.8246173076635044,0.0258291214720331,9.701186698469844
15,0.2926357679964709,0.7841789704109785,1.4713319100709423,0.2712285490663672,0.0728345581619494,2,1.564566783896843,975,5.159238461810186e-06,0.0163969693351967,19,1.1442951391907143,0.8042733618001947,42.22883641600493,0.1819639051941629,0.2926357679964709,5078.108465493802,0.2301538107958833,0.4178009225516261,8552.079476489971,0.7632863475861054,0.2499278288023503,1.0093303668947535,COMPLETE,16,19,0.2712285490663672,1.4713319100709423,1.1442951391907143,975,2,0.0728345581619494,1.564566783896843,0.8042733618001947,0.7841789704109785,5.159238461810186e-06,0.0163969693351967
16,0.292639352212295,0.4249865814732302,0.6766363474211439,0.2582483577331863,0.055777886125911,4,1.6243776203330442,1155,2.9572112765464037e-06,0.057886695422943,18,0.4654475560296541,0.9543784689085558,61.684320208005374,0.1786033774070293,0.292639352212295,4889.878894696381,0.2288072334859515,0.4245936202915907,8502.043215365498,0.7751962598748695,0.2553284749053741,1.0343118101368427,COMPLETE,17,18,0.2582483577331863,0.6766363474211439,0.4654475560296541,1155,4,0.055777886125911,1.6243776203330442,0.9543784689085558,0.4249865814732302,2.9572112765464037e-06,0.057886695422943
43,0.2926731055368261,0.7015517732551428,1.6104831827939308,0.5126984824267139,0.1001605225705874,4,0.1476150084328952,963,0.0383710087133333,0.11758466287073,19,0.7568154697186769,0.8732917936285064,57.325202124979114,0.1810821589212217,0.2926731055368261,4958.193287369977,0.2295260085100288,0.4209727788491655,8528.751533208982,0.8246200462571136,0.2525883881071888,1.024677356225154,COMPLETE,44,19,0.5126984824267139,1.6104831827939308,0.7568154697186769,963,4,0.1001605225705874,0.1476150084328952,0.8732917936285064,0.7015517732551428,0.0383710087133333,0.11758466287073
85,0.2929626923892385,0.5542044563597136,1.9350335744643543,0.8327003825662254,0.1771535869557651,2,0.3730546901560252,1189,0.0534497566043761,0.4545791161487146,17,0.3735069297622525,0.9647511419242986,43.469288666994544,0.1780978110878705,0.2929626923892385,4948.751910953246,0.2292772096265868,0.422227392634285,8519.506638164665,0.8765466588103173,0.2547419310506068,1.0262488865878487,COMPLETE,86,17,0.8327003825662254,1.9350335744643543,0.3735069297622525,1189,2,0.1771535869557651,0.3730546901560252,0.9647511419242986,0.5542044563597136,0.0534497566043761,0.4545791161487146
26,0.2932967940397482,0.8253375186497002,1.393076201322243,0.905685678695462,0.1771693703827154,5,5.440875504936284,1194,1.7710011775787435e-06,3.762391272381016,14,0.4949670745430612,0.9763742773290948,46.322329874994466,0.1808984491160081,0.2932967940397482,5041.947308724532,0.2302844694298957,0.4171397044883421,8556.93450373675,0.7549780197659086,0.2520492984394097,1.0166263441281829,COMPLETE,27,14,0.905685678695462,1.393076201322243,0.4949670745430612,1194,5,0.1771693703827154,5.440875504936284,0.9763742773290948,0.8253375186497002,1.7710011775787435e-06,3.762391272381016
20,0.2934408671023338,0.7017213342001418,1.0159572078956698,0.2057997526442668,0.0166499395788118,2,0.3511967925375032,519,0.0740763845566654,0.1293597372047318,12,0.4610450558770881,0.8963413198226408,24.315790499997092,0.1737865789712851,0.2934408671023338,4912.491625816812,0.2280780283189119,0.4282553986933225,8474.947333174261,0.6408446775032897,0.2614513551336874,1.054913000353468,COMPLETE,21,12,0.2057997526442668,1.0159572078956698,0.4610450558770881,519,2,0.0166499395788118,0.3511967925375032,0.8963413198226408,0.7017213342001418,0.0740763845566654,0.1293597372047318
31,0.2934945668129782,0.7680358933183494,1.4506861800361526,0.4599723887559694,0.0251297438928765,5,0.4023330300346313,819,0.3654061605787205,0.170583301096306,10,0.4554954175288994,0.8231935701448784,71.95517183298944,0.1811218497224663,0.2934945668129782,5015.28693298479,0.2303971923677017,0.4165689512342169,8561.123074499954,0.8209387872293057,0.252389497781106,1.0189822493170555,COMPLETE,32,10,0.4599723887559694,1.4506861800361526,0.4554954175288994,819,5,0.0251297438928765,0.4023330300346313,0.8231935701448784,0.7680358933183494,0.3654061605787205,0.170583301096306
35,0.2937163386958515,0.634230669207731,1.582535460857451,0.2685161835716724,0.0202599847852631,2,0.3485801000827202,1055,0.0047934622672631,0.502462410099255,13,0.5567442940048201,0.9893230348417382,37.5872027919977,0.1762302006531877,0.2937163386958515,4992.166797423344,0.2291639474773962,0.4227980869815415,8515.298031328188,0.7738521370500229,0.2582095648738215,1.0397776986706848,COMPLETE,36,13,0.2685161835716724,1.582535460857451,0.5567442940048201,1055,2,0.0202599847852631,0.3485801000827202,0.9893230348417382,0.634230669207731,0.0047934622672631,0.502462410099255
32,0.2939112216147195,0.7996727622534472,1.873842290330575,0.2875645750397754,0.0444426071685713,3,4.423809522179624,1025,1.8855043724790437,0.0558881524470276,13,0.7781341993474066,0.8863274687118916,47.653331624984276,0.1807704757315059,0.2939112216147195,5027.514349915385,0.2304797330530806,0.4161508434932224,8564.190129957187,0.8512132202097553,0.2537259542465554,1.0249627638781618,COMPLETE,33,13,0.2875645750397754,1.873842290330575,0.7781341993474066,1025,3,0.0444426071685713,4.423809522179624,0.8863274687118916,0.7996727622534472,1.8855043724790437,0.0558881524470276
8,0.2941169520222731,0.4842821478352174,1.2759202394106268,0.8944055356638774,0.0443743012137988,5,3.8330978305221257,592,1.192727954368058e-06,0.0111387735957718,16,0.4282927357324449,0.7444506727469881,54.32651991600869,0.1811246718503038,0.2941169520222731,4940.0669548084215,0.2303335525750753,0.4168912147363881,8558.758340400937,0.7343744251779962,0.2551335977887911,1.0355445516285846,COMPLETE,9,16,0.8944055356638774,1.2759202394106268,0.4282927357324449,592,5,0.0443743012137988,3.8330978305221257,0.7444506727469881,0.4842821478352174,1.192727954368058e-06,0.0111387735957718
45,0.2941895279893283,0.7211467418647518,1.56034990461802,0.3371477373623797,0.0685624562162572,4,0.2426349740062197,1020,8.826944040287364e-05,0.4917197218387022,14,0.8873973984600086,0.669714009453547,62.24348404200282,0.1827571492630735,0.2941895279893283,5070.647258645772,0.2311922287842013,0.4125354885681233,8590.66512117342,0.857156619198839,0.2519891968205082,1.0192892353174137,COMPLETE,46,14,0.3371477373623797,1.56034990461802,0.8873973984600086,1020,4,0.0685624562162572,0.2426349740062197,0.669714009453547,0.7211467418647518,8.826944040287364e-05,0.4917197218387022
13,0.2941928129126056,0.9682624065236451,1.6780070341189668,0.6904762493935299,0.0164839727986291,4,0.2408584719032223,476,0.1865021169217368,0.0123887988084284,23,1.1878521046982482,0.7858719614183703,60.313166167004965,0.1859340864050394,0.2941928129126056,5040.784607393717,0.2313783946259883,0.4115890046929576,8597.582691077063,0.7376454738709226,0.2512576731464691,1.0276657023414515,COMPLETE,14,23,0.6904762493935299,1.6780070341189668,1.1878521046982482,476,4,0.0164839727986291,0.2408584719032223,0.7858719614183703,0.9682624065236451,0.1865021169217368,0.0123887988084284
79,0.2947841510071849,0.6745496596105867,0.5772290847339252,0.3990353399018447,0.0763093459686294,3,2.5565234341056295,934,0.075184441699352,0.0759172766233867,20,0.4917575332263922,0.7539939519068968,57.82524312500027,0.1823522796268884,0.2947841510071849,4989.728023254485,0.2310245940971186,0.4133871065220873,8584.43613386276,0.8234923210534628,0.2550382276402654,1.036453192206641,COMPLETE,80,20,0.3990353399018447,0.5772290847339252,0.4917575332263922,934,3,0.0763093459686294,2.5565234341056295,0.7539939519068968,0.6745496596105867,0.075184441699352,0.0759172766233867
14,0.2948945466912464,0.4328179999438619,1.2903284951238208,0.0735794082792757,0.031926282953907,4,0.1629542491408845,484,0.0040091855217881,0.142788022459778,24,1.081808329792142,0.972700890423772,47.17772991702077,0.1836703787480456,0.2948945466912464,5041.744422835902,0.2317120254238531,0.4098908896724881,8609.979779308094,0.8383014528380521,0.2527300850695732,1.0247635524801182,COMPLETE,15,24,0.0735794082792757,1.2903284951238208,1.081808329792142,484,4,0.031926282953907,0.1629542491408845,0.972700890423772,0.4328179999438619,0.0040091855217881,0.142788022459778
19,0.2949322071234334,0.8908359121888286,1.596002287913755,0.3831173207247005,0.043248536462696,3,0.63970632072718,696,0.000108925274777,0.013429681385299,19,1.2828095483538802,0.7720054922703937,49.28213666702504,0.1827395867663102,0.2949322071234334,5038.944735313124,0.2313205619777139,0.4118831126488482,8595.433739457849,0.7915940257187065,0.2544465805828779,1.033022948091324,COMPLETE,20,19,0.3831173207247005,1.596002287913755,1.2828095483538802,696,3,0.043248536462696,0.63970632072718,0.7720054922703937,0.8908359121888286,0.000108925274777,0.013429681385299
69,0.2962715981605761,0.576203952120544,1.4296380734641312,0.5995571403594352,0.1972623982705054,4,0.423890228368001,912,0.9871616053650932,0.0159156678033839,15,0.5708186006873947,0.8069766279123393,36.70039637500304,0.1817533443983285,0.2962715981605761,5047.074866000594,0.2321837957887485,0.4074854953065473,8627.509872080778,0.8220060937878887,0.25635120948731,1.0354885722793814,COMPLETE,70,15,0.5995571403594352,1.4296380734641312,0.5708186006873947,912,4,0.1972623982705054,0.423890228368001,0.8069766279123393,0.576203952120544,0.9871616053650932,0.0159156678033839
5,0.2965328176443189,0.4685405419424807,0.325809438161915,0.5520551645606833,0.0292229576529013,5,0.654533252884089,465,0.1722410057217634,0.0760879983147087,10,0.6535919192705707,0.6730559746322679,39.76784558300278,0.1822868457170723,0.2965328176443189,5035.646462980062,0.2322274976324392,0.4072624270853185,8629.133749779,0.8074425622468571,0.2572212800475186,1.0426314402655172,COMPLETE,6,10,0.5520551645606833,0.325809438161915,0.6535919192705707,465,5,0.0292229576529013,0.654533252884089,0.6730559746322679,0.4685405419424807,0.1722410057217634,0.0760879983147087
38,0.2965447449046966,0.5179343824706333,1.6672587836385004,0.2521487091084155,0.0170059260038131,4,0.1509750678845156,472,0.0617468601739369,0.0165964203272116,13,1.0648875260858155,0.7957834944873976,35.35924829100259,0.1801090530761501,0.2965447449046966,4976.554546722419,0.2316203128903803,0.410357932251744,8606.571915355997,0.7624929831344499,0.2596977280572649,1.0514529680303313,COMPLETE,39,13,0.2521487091084155,1.6672587836385004,1.0648875260858155,472,4,0.0170059260038131,0.1509750678845156,0.7957834944873976,0.5179343824706333,0.0617468601739369,0.0165964203272116
12,0.2973956982262429,0.8296965215361503,1.3689622025686383,0.2604531849547046,0.0501039589991174,6,1.0943330267885385,233,0.2836463359135307,1.996740471745755,14,1.308215919445548,0.7184465008263211,42.962933709000936,0.1851446438045943,0.2973956982262429,5166.627160690508,0.2343781997199905,0.3962326822229187,8709.049763854053,0.8140433387900383,0.2520699940250098,1.012649632754196,COMPLETE,13,14,0.2604531849547046,1.3689622025686383,1.308215919445548,233,6,0.0501039589991174,1.0943330267885385,0.7184465008263211,0.8296965215361503,0.2836463359135307,1.996740471745755
55,0.2974062796556601,0.4948173703491054,1.9257314423691196,0.4743079671914841,0.0191180775722768,5,2.1339428864624703,1166,1.5697458999016385,0.0146742266452605,16,0.4649406712082491,0.9531739773646244,74.84180679099518,0.1852317250998766,0.2974062796556601,5095.607999471396,0.2337887723587088,0.3992656391083344,8687.147760051175,0.7618165386594248,0.2544700291878051,1.0304849434326655,COMPLETE,56,16,0.4743079671914841,1.9257314423691196,0.4649406712082491,1166,5,0.0191180775722768,2.1339428864624703,0.9531739773646244,0.4948173703491054,1.5697458999016385,0.0146742266452605
23,0.2978905879056349,0.9084560429926608,1.7999137546133033,0.1604822511622818,0.0298219120465754,4,0.1024048417292523,562,1.6196062775927955,0.1090083450876271,20,0.597015968985657,0.857355034417739,62.93411779101007,0.1832795061286307,0.2978905879056349,5124.28052407686,0.2336920270858959,0.3997627218720305,8683.552889042046,0.745422944518418,0.2567942432789558,1.0364325250279491,COMPLETE,24,20,0.1604822511622818,1.7999137546133033,0.597015968985657,562,4,0.0298219120465754,0.1024048417292523,0.857355034417739,0.9084560429926608,1.6196062775927955,0.1090083450876271
21,0.298463900325038,0.9129529402441652,0.629137540129427,0.7409958065090175,0.1879385971315634,3,4.50345166453288,925,3.4009573935675888e-06,1.2219100272739265,24,0.5387793286675844,0.8568600781399013,51.31986012501875,0.1871381241511438,0.298463900325038,5194.887638893455,0.2345785388435111,0.3952000784138613,8716.493986049089,0.8099534145906295,0.2555414459261078,1.0407186496119534,COMPLETE,22,24,0.7409958065090175,0.629137540129427,0.5387793286675844,925,3,0.1879385971315634,4.50345166453288,0.8568600781399013,0.9129529402441652,3.4009573935675888e-06,1.2219100272739265
27,0.2990036746844274,0.4335482283159809,1.5474581498460132,0.5748356028473462,0.0491181158767039,5,2.5061563885870095,287,8.705147576229132e-05,0.9905574925264072,26,1.48504577755105,0.8419977806043062,47.05395066700294,0.1873879116461094,0.2990036746844274,5140.092787305337,0.2352829753746887,0.3915622105836377,8742.669512667313,0.7629235612941562,0.2548827972389551,1.0341077078117653,COMPLETE,28,26,0.5748356028473462,1.5474581498460132,1.48504577755105,287,5,0.0491181158767039,2.5061563885870095,0.8419977806043062,0.4335482283159809,8.705147576229132e-05,0.9905574925264072
29,0.2990552678984685,0.8193791640818593,1.2889710377748935,0.3072393251492573,0.1406960655820529,5,0.7557433559121381,1174,9.164830331179224e-06,13.716783358301353,18,0.7326053705310946,0.8709113892243352,84.86081966699567,0.184140401104206,0.2990552678984685,5125.191979224511,0.2353816471305498,0.3910517765955164,8746.335968135903,0.7943231654138752,0.2546944830716745,1.0183922418731717,COMPLETE,30,18,0.3072393251492573,1.2889710377748935,0.7326053705310946,1174,5,0.1406960655820529,0.7557433559121381,0.8709113892243352,0.8193791640818593,9.164830331179224e-06,13.716783358301353
