number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,params_washout,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
26,0.2758882529709465,0.4995556912063141,0.7486407340871234,0.4097596366471645,0.08645401993117836,4,0.6744661811779253,215,1.5797259490098358e-06,0.05470110353179396,38,1.063222883985778,0.8903743658195539,2,216.45599100000254,0.1622989888468244,0.2758882529709465,4351.684647306734,0.21254159225279304,0.5034956793687011,7897.642809910506,0.8365952208168501,0.25338664287261375,1.0416006502520305,COMPLETE
27,0.2584439471620702,0.49528323516244327,1.5830477110985428,0.3619913863605622,0.09771153159178274,5,0.15727598420907452,335,1.6576416252465824e-06,0.564496432729644,22,1.1601799988146444,0.7196680887124353,3,149.3188811660002,0.1494660094004203,0.2584439471620702,3994.1971980979074,0.1986861255682377,0.5661193775051601,7382.7999234928475,0.8111501941320408,0.23903128637532994,0.9779967146345977,COMPLETE
28,0.26960509856309545,0.7004721375164762,1.6067605142412007,0.4049389523796429,0.1302748094902131,5,0.31837198878228296,279,0.00010688196509574862,0.533754887703278,17,1.1097531254915445,0.7018838323693601,3,119.23689808299969,0.15823059887914498,0.26960509856309545,4187.172693458967,0.20789890728856536,0.5249497117125068,7725.129434350572,0.813449288942733,0.2468247650981204,1.0109096204589112,COMPLETE
29,0.27787343945363596,0.6085952613748595,0.8816795800867748,0.7903502805338449,0.016096610261581587,5,4.399783005902996,1069,0.0015076079634940688,6.932239626672742,55,1.3970139029959856,0.7906328090299299,4,469.02425912499893,0.1589972931539997,0.27787343945363596,4260.45602841915,0.21333110132160885,0.4998001888693565,7926.979470818156,0.8005606911186122,0.2581693525281084,1.0535792558173944,COMPLETE
30,0.2689615212783312,0.5407814417211277,1.8975548736127337,0.5513114401876441,0.05511595688686383,6,0.16607094570579206,459,3.0001708415331247e-06,0.8114050008320548,30,1.110808335410775,0.7056979995398412,2,231.77544354099518,0.15510127376242186,0.2689615212783312,4086.9143048566875,0.2065550001195274,0.5310715334863501,7675.192390601902,0.7534810690938322,0.24962608463521516,1.0222845358125892,COMPLETE
31,0.2691536857400416,0.4993287460524081,1.559274448199229,0.29483166651629483,0.12245774753093383,6,0.29328321985789146,374,1.26183442023395e-06,7.647241407287921,25,1.1577221127177586,0.6842000155830837,4,182.52317612500337,0.14908965936501403,0.2691536857400416,4030.578111562253,0.20559630710436827,0.535414349368579,7639.569174845253,0.7768862508886814,0.2542295145426933,1.032593634311429,COMPLETE
32,0.26964010886714196,0.5337099908908951,1.748950649109138,0.46868146618162926,0.056381788499630416,4,2.2276347773284946,322,6.377502533026063e-05,0.10963733854988902,22,1.3747397036523041,0.8418900672080506,4,139.07918845800305,0.159141571415204,0.26964010886714196,4271.286782574874,0.20841679184976108,0.5225800250442539,7744.373043273133,0.7963003826638884,0.2448932680695236,1.0004926987700582,COMPLETE
33,0.27152919860068164,0.5958170910472881,0.7879121576236318,0.7101370679271755,0.01540365537028286,5,9.197421588240923,404,0.012710551075453436,0.10430788017641515,15,0.885724184352401,0.7945425005824314,1,111.22683387500001,0.15499509295768948,0.27152919860068164,4158.128333166135,0.20821897555945768,0.5234858698040978,7737.022564779777,0.7478815335341099,0.2532408921648958,1.0350079161539412,COMPLETE
34,0.27285672075548983,0.4803630003722164,1.1292659222179173,0.6236683516615689,0.11942471589862894,5,0.2511262893847343,674,3.0092667216916875e-06,0.28487946642918677,12,1.0781303752590767,0.83784875898076,4,95.00598558300408,0.1553456241822975,0.27285672075548983,4255.824505032065,0.20976228146547038,0.5163959063188076,7794.368887741434,0.7924833662214896,0.2523777571600777,1.023709927090674,COMPLETE
35,0.28212223597190517,0.5851000893307488,0.6101254820992523,0.7705664090454848,0.022356021782301994,4,3.0227919201990607,1186,0.9345310225216795,7.698146650821924,20,1.1613375523964102,0.777028023696861,5,179.6257255829987,0.1617818076194118,0.28212223597190517,4352.260706764975,0.2165180110669562,0.4847437948644444,8045.398997882961,0.798320928307474,0.26241689961979586,1.0730822762859376,COMPLETE
