number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
53,0.2821947291091723,0.5383147386820104,1.82101056800035,0.25807162364731556,0.020916801801151026,4,3.176734489754872,1032,1.2080085600211443,0.010480104948897607,11,0.3665479004599026,0.9122759480899423,55.163870792021044,0.17174693734740823,0.2821947291091723,4770.519563986951,0.22077553250480478,0.4642809938409965,8203.600426672825,0.72903713855161,0.24567678641747018,0.9915024437556575,COMPLETE
54,0.2841630860257808,0.49383827430093535,1.818251136970061,0.28201509212979886,0.023124377386269775,3,5.091550779424413,932,0.07277881736842148,0.07646126395985244,14,0.3738999109798535,0.9969391481572514,42.36544262501411,0.17175204642286193,0.2841630860257808,4783.1332944012065,0.2218599419801815,0.45900535941835197,8243.895027863267,0.7171303215387912,0.2492125761823971,1.006719018776825,COMPLETE
55,0.29740627965566013,0.49481737034910545,1.9257314423691196,0.47430796719148416,0.019118077572276865,5,2.1339428864624703,1166,1.5697458999016385,0.01467422664526056,16,0.4649406712082491,0.9531739773646244,74.84180679099518,0.18523172509987668,0.29740627965566013,5095.607999471396,0.23378877235870887,0.39926563910833446,8687.147760051175,0.7618165386594248,0.2544700291878051,1.0304849434326657,COMPLETE
56,0.2819734019168284,0.4644509991457969,1.6939866743442566,0.4054070489474608,0.05043261808653168,3,6.127902200209954,754,0.028195781832569152,0.1627417535279962,10,0.4099657106064395,0.9720265102559602,34.224490958993556,0.1717855443684661,0.2819734019168284,4713.800330911289,0.22048508349570603,0.4656896345615362,8192.8078918845,0.8142464915798228,0.24595327368448944,0.9948413130969995,COMPLETE
57,0.2844196443804066,0.5242010486166455,1.574913815590666,0.475158426953297,0.07582148046607301,2,4.1198688226252065,998,0.0015625037288191982,4.566982655410211,11,0.5497025351673748,0.9875505018067283,33.82156800001394,0.17100181776866727,0.2844196443804066,4711.126469632925,0.22193382677079476,0.4586449705072938,8246.640446673598,0.7773045445290097,0.2499432704384475,1.0076069324817298,COMPLETE
58,0.28173809735583266,0.4395913079590117,1.6513972000222124,0.33528480695601454,0.10524787492951096,3,4.640537631920614,829,0.14378544166267426,0.08145791983022745,11,0.3253128257744705,0.9645861576672677,35.11040800000774,0.17134419061113978,0.28173809735583266,4677.297994079728,0.22017754072284015,0.4671791565364307,8181.380185226618,0.7288250193429693,0.24624222653197006,0.9963580594691688,COMPLETE
59,0.2893636010715964,0.495104927214271,1.5770923191398512,0.12150829253813741,0.16165574096407956,4,2.6810934349498856,707,0.6343514543270923,0.12872041417355784,13,0.37432114648821635,0.906405134557372,31.471380458009662,0.17766869446083824,0.2893636010715964,4951.592896140535,0.22681383047464515,0.43457599979249295,8427.97213688796,0.8458528261116187,0.25019908238780514,1.0107180149455357,COMPLETE
60,0.2902293481384097,0.42676850864996996,1.6930451989416766,0.5280683914113846,0.17201636536702536,2,2.858383929019533,1002,0.3846313581557661,0.3434352298775301,11,0.37685959794390445,0.9034197457881944,33.15851887498866,0.1779340158650176,0.2902293481384097,4887.319280245518,0.22771692676967234,0.4300643798299111,8461.529483878168,0.885593335504446,0.25004968547494966,1.0060836897186451,COMPLETE
61,0.290937384518428,0.4560093479092731,1.041526625043865,0.662746911457015,0.07643678921596062,3,3.6278882831172794,493,0.44386994000320695,0.07681605838728277,14,0.4889348501034188,0.988198169212764,29.108368958026404,0.1757881751955037,0.290937384518428,4828.802112281706,0.22696339859879008,0.4338300374256059,8433.5298049553,0.7684433171932725,0.2558959436785517,1.0358455995450426,COMPLETE
62,0.2862795413929655,0.6037261639109139,1.957071687580755,0.3426321697087037,0.08274593492313743,2,4.210973886968679,518,0.0014666792934906246,0.3058107869207534,14,0.31740565194715104,0.9968953402929323,24.916938541980926,0.17389866945441151,0.2862795413929655,4827.106788186323,0.22389144821457718,0.44905254197202205,8319.381949906652,0.8515892713609642,0.24955237271355335,1.006789249965103,COMPLETE
